site_use_id,cust_acct_site_id,site_use_code,primary_flag,status,created_date,last_update_date
500000814,400000407,BILL_TO,Y,ACTIVE,2024-11-03 23:11:00,2024-11-03 23:11:00
500000815,400000407,SHIP_TO,Y,ACTIVE,2024-11-03 23:11:00,2024-11-03 23:11:00
500000816,400000408,BILL_TO,Y,ACTIVE,2025-01-15 17:30:00,2025-01-15 17:30:00
500000817,400000408,SHIP_TO,Y,ACTIVE,2025-01-15 17:30:00,2025-01-15 17:30:00
500000818,400000409,BILL_TO,Y,ACTIVE,2025-08-06 16:39:00,2025-08-06 16:39:00
500000819,400000409,SHIP_TO,Y,ACTIVE,2025-08-06 16:39:00,2025-08-06 16:39:00
500000820,400000410,BILL_TO,Y,ACTIVE,2024-07-17 20:33:00,2024-07-17 20:33:00
500000821,400000410,SHIP_TO,Y,ACTIVE,2024-07-17 20:33:00,2024-07-17 20:33:00
500000822,400000411,BILL_TO,Y,ACTIVE,2025-11-17 03:13:00,2025-11-17 03:13:00
500000823,400000411,SHIP_TO,Y,ACTIVE,2025-11-17 03:13:00,2025-11-17 03:13:00
500000824,400000412,BILL_TO,Y,ACTIVE,2023-11-08 06:38:00,2023-11-08 06:38:00
500000825,400000412,SHIP_TO,Y,ACTIVE,2023-11-08 06:38:00,2023-11-08 06:38:00
500000826,400000413,BILL_TO,Y,ACTIVE,2024-10-01 07:56:00,2024-10-01 07:56:00
500000827,400000413,SHIP_TO,Y,ACTIVE,2024-10-01 07:56:00,2024-10-01 07:56:00
500000828,400000414,BILL_TO,Y,ACTIVE,2025-10-06 16:58:00,2025-10-06 16:58:00
500000829,400000414,SHIP_TO,Y,ACTIVE,2025-10-06 16:58:00,2025-10-06 16:58:00
500000830,400000415,BILL_TO,Y,ACTIVE,2025-06-02 13:57:00,2025-06-02 13:57:00
500000831,400000415,SHIP_TO,Y,ACTIVE,2025-06-02 13:57:00,2025-06-02 13:57:00
500000832,400000416,BILL_TO,Y,ACTIVE,2025-08-05 00:14:00,2025-08-05 00:14:00
500000833,400000416,SHIP_TO,Y,ACTIVE,2025-08-05 00:14:00,2025-08-05 00:14:00
500000834,400000417,BILL_TO,Y,ACTIVE,2025-01-18 16:31:00,2025-01-18 16:31:00
500000835,400000417,SHIP_TO,Y,ACTIVE,2025-01-18 16:31:00,2025-01-18 16:31:00
500000836,400000418,BILL_TO,Y,ACTIVE,2025-12-12 06:13:00,2025-12-12 06:13:00
500000837,400000418,SHIP_TO,Y,ACTIVE,2025-12-12 06:13:00,2025-12-12 06:13:00
500000838,400000419,BILL_TO,Y,ACTIVE,2023-11-25 10:51:00,2023-11-25 10:51:00
500000839,400000419,SHIP_TO,Y,ACTIVE,2023-11-25 10:51:00,2023-11-25 10:51:00
500000840,400000420,BILL_TO,Y,ACTIVE,2026-02-14 04:51:00,2026-02-14 04:51:00
500000841,400000420,SHIP_TO,Y,ACTIVE,2026-02-14 04:51:00,2026-02-14 04:51:00
500000842,400000421,BILL_TO,Y,ACTIVE,2024-03-22 08:08:00,2024-03-22 08:08:00
500000843,400000421,SHIP_TO,Y,ACTIVE,2024-03-22 08:08:00,2024-03-22 08:08:00
500000844,400000422,BILL_TO,Y,ACTIVE,2024-09-25 06:29:00,2024-09-25 06:29:00
500000845,400000422,SHIP_TO,Y,ACTIVE,2024-09-25 06:29:00,2024-09-25 06:29:00
500000846,400000423,BILL_TO,Y,ACTIVE,2023-10-25 19:42:00,2023-10-25 19:42:00
500000847,400000423,SHIP_TO,Y,ACTIVE,2023-10-25 19:42:00,2023-10-25 19:42:00
500000848,400000424,BILL_TO,Y,ACTIVE,2025-03-21 19:55:00,2025-03-21 19:55:00
500000849,400000424,SHIP_TO,Y,ACTIVE,2025-03-21 19:55:00,2025-03-21 19:55:00
500000850,400000425,BILL_TO,Y,ACTIVE,2026-03-19 11:07:00,2026-03-19 11:07:00
500000851,400000425,SHIP_TO,Y,ACTIVE,2026-03-19 11:07:00,2026-03-19 11:07:00
500000852,400000426,BILL_TO,Y,ACTIVE,2024-12-06 08:40:00,2024-12-06 08:40:00
500000853,400000426,SHIP_TO,Y,ACTIVE,2024-12-06 08:40:00,2024-12-06 08:40:00
500000854,400000427,BILL_TO,Y,ACTIVE,2025-09-05 03:01:00,2025-09-05 03:01:00
500000855,400000427,SHIP_TO,Y,ACTIVE,2025-09-05 03:01:00,2025-09-05 03:01:00
500000856,400000428,BILL_TO,Y,ACTIVE,2024-04-10 02:54:00,2024-04-10 02:54:00
500000857,400000428,SHIP_TO,Y,ACTIVE,2024-04-10 02:54:00,2024-04-10 02:54:00
500000858,400000429,BILL_TO,Y,ACTIVE,2025-11-16 13:42:00,2025-11-16 13:42:00
500000859,400000429,SHIP_TO,Y,ACTIVE,2025-11-16 13:42:00,2025-11-16 13:42:00
500000860,400000430,BILL_TO,Y,ACTIVE,2024-12-20 13:50:00,2024-12-20 13:50:00
500000861,400000430,SHIP_TO,Y,ACTIVE,2024-12-20 13:50:00,2024-12-20 13:50:00
500000862,400000431,BILL_TO,Y,ACTIVE,2024-07-04 02:52:00,2024-07-04 02:52:00
500000863,400000431,SHIP_TO,Y,ACTIVE,2024-07-04 02:52:00,2024-07-04 02:52:00
500000864,400000432,BILL_TO,Y,ACTIVE,2025-08-14 11:05:00,2025-08-14 11:05:00
500000865,400000432,SHIP_TO,Y,ACTIVE,2025-08-14 11:05:00,2025-08-14 11:05:00
500000866,400000433,BILL_TO,Y,ACTIVE,2024-03-01 08:53:00,2024-03-01 08:53:00
500000867,400000433,SHIP_TO,Y,ACTIVE,2024-03-01 08:53:00,2024-03-01 08:53:00
500000868,400000434,BILL_TO,Y,ACTIVE,2024-06-18 18:55:00,2024-06-18 18:55:00
500000869,400000434,SHIP_TO,Y,ACTIVE,2024-06-18 18:55:00,2024-06-18 18:55:00
500000870,400000435,BILL_TO,Y,ACTIVE,2024-04-24 18:16:00,2024-04-24 18:16:00
500000871,400000435,SHIP_TO,Y,ACTIVE,2024-04-24 18:16:00,2024-04-24 18:16:00
500000872,400000436,BILL_TO,Y,ACTIVE,2023-11-04 19:20:00,2023-11-04 19:20:00
500000873,400000436,SHIP_TO,Y,ACTIVE,2023-11-04 19:20:00,2023-11-04 19:20:00
500000874,400000437,BILL_TO,Y,ACTIVE,2024-06-04 09:34:00,2024-06-04 09:34:00
500000875,400000437,SHIP_TO,Y,ACTIVE,2024-06-04 09:34:00,2024-06-04 09:34:00
500000876,400000438,BILL_TO,Y,ACTIVE,2025-12-14 21:19:00,2025-12-14 21:19:00
500000877,400000438,SHIP_TO,Y,ACTIVE,2025-12-14 21:19:00,2025-12-14 21:19:00
500000878,400000439,BILL_TO,Y,ACTIVE,2024-12-10 10:02:00,2024-12-10 10:02:00
500000879,400000439,SHIP_TO,Y,ACTIVE,2024-12-10 10:02:00,2024-12-10 10:02:00
500000880,400000440,BILL_TO,Y,ACTIVE,2024-08-22 10:45:00,2024-08-22 10:45:00
500000881,400000440,SHIP_TO,Y,ACTIVE,2024-08-22 10:45:00,2024-08-22 10:45:00
500000882,400000441,BILL_TO,Y,ACTIVE,2025-10-19 13:47:00,2025-10-19 13:47:00
500000883,400000441,SHIP_TO,Y,ACTIVE,2025-10-19 13:47:00,2025-10-19 13:47:00
500000884,400000442,BILL_TO,Y,ACTIVE,2024-09-28 16:14:00,2024-09-28 16:14:00
500000885,400000442,SHIP_TO,Y,ACTIVE,2024-09-28 16:14:00,2024-09-28 16:14:00
500000886,400000443,BILL_TO,Y,ACTIVE,2025-03-25 17:35:00,2025-03-25 17:35:00
500000887,400000443,SHIP_TO,Y,ACTIVE,2025-03-25 17:35:00,2025-03-25 17:35:00
500000888,400000444,BILL_TO,Y,ACTIVE,2024-11-20 04:22:00,2024-11-20 04:22:00
500000889,400000444,SHIP_TO,Y,ACTIVE,2024-11-20 04:22:00,2024-11-20 04:22:00
500000890,400000445,BILL_TO,Y,ACTIVE,2024-11-22 17:55:00,2024-11-22 17:55:00
500000891,400000445,SHIP_TO,Y,ACTIVE,2024-11-22 17:55:00,2024-11-22 17:55:00
500000892,400000446,BILL_TO,Y,ACTIVE,2024-03-21 08:33:00,2024-03-21 08:33:00
500000893,400000446,SHIP_TO,Y,ACTIVE,2024-03-21 08:33:00,2024-03-21 08:33:00
500000894,400000447,BILL_TO,Y,ACTIVE,2025-12-03 18:09:00,2025-12-03 18:09:00
500000895,400000447,SHIP_TO,Y,ACTIVE,2025-12-03 18:09:00,2025-12-03 18:09:00
500000896,400000448,BILL_TO,Y,ACTIVE,2025-12-15 06:43:00,2025-12-15 06:43:00
500000897,400000448,SHIP_TO,Y,ACTIVE,2025-12-15 06:43:00,2025-12-15 06:43:00
500000898,400000449,BILL_TO,Y,ACTIVE,2026-03-09 14:59:00,2026-03-09 14:59:00
500000899,400000449,SHIP_TO,Y,ACTIVE,2026-03-09 14:59:00,2026-03-09 14:59:00
500000900,400000450,BILL_TO,Y,ACTIVE,2026-02-10 11:41:00,2026-02-10 11:41:00
500000901,400000450,SHIP_TO,Y,ACTIVE,2026-02-10 11:41:00,2026-02-10 11:41:00
500000902,400000451,BILL_TO,Y,ACTIVE,2025-05-23 21:44:00,2025-05-23 21:44:00
500000903,400000451,SHIP_TO,Y,ACTIVE,2025-05-23 21:44:00,2025-05-23 21:44:00
500000904,400000452,BILL_TO,Y,ACTIVE,2024-01-29 00:30:00,2024-01-29 00:30:00
500000905,400000452,SHIP_TO,Y,ACTIVE,2024-01-29 00:30:00,2024-01-29 00:30:00
500000906,400000453,BILL_TO,Y,ACTIVE,2025-12-13 13:47:00,2025-12-13 13:47:00
500000907,400000453,SHIP_TO,Y,ACTIVE,2025-12-13 13:47:00,2025-12-13 13:47:00
500000908,400000454,BILL_TO,Y,ACTIVE,2023-10-22 05:19:00,2023-10-22 05:19:00
500000909,400000454,SHIP_TO,Y,ACTIVE,2023-10-22 05:19:00,2023-10-22 05:19:00
500000910,400000455,BILL_TO,Y,ACTIVE,2026-02-04 09:43:00,2026-02-04 09:43:00
500000911,400000455,SHIP_TO,Y,ACTIVE,2026-02-04 09:43:00,2026-02-04 09:43:00
500000912,400000456,BILL_TO,Y,ACTIVE,2024-08-18 15:45:00,2024-08-18 15:45:00
500000913,400000456,SHIP_TO,Y,ACTIVE,2024-08-18 15:45:00,2024-08-18 15:45:00
500000914,400000457,BILL_TO,Y,ACTIVE,2024-10-31 01:21:00,2024-10-31 01:21:00
500000915,400000457,SHIP_TO,Y,ACTIVE,2024-10-31 01:21:00,2024-10-31 01:21:00
500000916,400000458,BILL_TO,Y,ACTIVE,2024-11-30 06:00:00,2024-11-30 06:00:00
500000917,400000458,SHIP_TO,Y,ACTIVE,2024-11-30 06:00:00,2024-11-30 06:00:00
500000918,400000459,BILL_TO,Y,ACTIVE,2024-12-16 23:08:00,2024-12-16 23:08:00
500000919,400000459,SHIP_TO,Y,ACTIVE,2024-12-16 23:08:00,2024-12-16 23:08:00
500000920,400000460,BILL_TO,Y,ACTIVE,2025-09-13 11:20:00,2025-09-13 11:20:00
500000921,400000460,SHIP_TO,Y,ACTIVE,2025-09-13 11:20:00,2025-09-13 11:20:00
500000922,400000461,BILL_TO,Y,ACTIVE,2026-03-22 08:01:00,2026-03-22 08:01:00
500000923,400000461,SHIP_TO,Y,ACTIVE,2026-03-22 08:01:00,2026-03-22 08:01:00
500000924,400000462,BILL_TO,Y,ACTIVE,2024-05-23 23:57:00,2024-05-23 23:57:00
500000925,400000462,SHIP_TO,Y,ACTIVE,2024-05-23 23:57:00,2024-05-23 23:57:00
500000926,400000463,BILL_TO,Y,ACTIVE,2025-12-20 15:02:00,2025-12-20 15:02:00
500000927,400000463,SHIP_TO,Y,ACTIVE,2025-12-20 15:02:00,2025-12-20 15:02:00
500000928,400000464,BILL_TO,Y,ACTIVE,2023-10-16 10:54:00,2023-10-16 10:54:00
500000929,400000464,SHIP_TO,Y,ACTIVE,2023-10-16 10:54:00,2023-10-16 10:54:00
500000930,400000465,BILL_TO,Y,ACTIVE,2024-09-20 05:04:00,2024-09-20 05:04:00
500000931,400000465,SHIP_TO,Y,ACTIVE,2024-09-20 05:04:00,2024-09-20 05:04:00
500000932,400000466,BILL_TO,Y,ACTIVE,2024-05-09 07:13:00,2024-05-09 07:13:00
500000933,400000466,SHIP_TO,Y,ACTIVE,2024-05-09 07:13:00,2024-05-09 07:13:00
500000934,400000467,BILL_TO,Y,ACTIVE,2025-12-14 08:59:00,2025-12-14 08:59:00
500000935,400000467,SHIP_TO,Y,ACTIVE,2025-12-14 08:59:00,2025-12-14 08:59:00
500000936,400000468,BILL_TO,Y,ACTIVE,2024-05-26 16:50:00,2024-05-26 16:50:00
500000937,400000468,SHIP_TO,Y,ACTIVE,2024-05-26 16:50:00,2024-05-26 16:50:00
500000938,400000469,BILL_TO,Y,ACTIVE,2026-03-19 05:41:00,2026-03-19 05:41:00
500000939,400000469,SHIP_TO,Y,ACTIVE,2026-03-19 05:41:00,2026-03-19 05:41:00
500000940,400000470,BILL_TO,Y,ACTIVE,2024-03-24 05:39:00,2024-03-24 05:39:00
500000941,400000470,SHIP_TO,Y,ACTIVE,2024-03-24 05:39:00,2024-03-24 05:39:00
500000942,400000471,BILL_TO,Y,ACTIVE,2023-12-02 11:56:00,2023-12-02 11:56:00
500000943,400000471,SHIP_TO,Y,ACTIVE,2023-12-02 11:56:00,2023-12-02 11:56:00
500000944,400000472,BILL_TO,Y,ACTIVE,2026-01-15 09:12:00,2026-01-15 09:12:00
500000945,400000472,SHIP_TO,Y,ACTIVE,2026-01-15 09:12:00,2026-01-15 09:12:00
500000946,400000473,BILL_TO,Y,ACTIVE,2024-06-24 02:54:00,2024-06-24 02:54:00
500000947,400000473,SHIP_TO,Y,ACTIVE,2024-06-24 02:54:00,2024-06-24 02:54:00
500000948,400000474,BILL_TO,Y,ACTIVE,2025-01-05 10:20:00,2025-01-05 10:20:00
500000949,400000474,SHIP_TO,Y,ACTIVE,2025-01-05 10:20:00,2025-01-05 10:20:00
500000950,400000475,BILL_TO,Y,ACTIVE,2025-07-26 07:01:00,2025-07-26 07:01:00
500000951,400000475,SHIP_TO,Y,ACTIVE,2025-07-26 07:01:00,2025-07-26 07:01:00
500000952,400000476,BILL_TO,Y,ACTIVE,2026-01-15 05:03:00,2026-01-15 05:03:00
500000953,400000476,SHIP_TO,Y,ACTIVE,2026-01-15 05:03:00,2026-01-15 05:03:00
500000954,400000477,BILL_TO,Y,ACTIVE,2023-11-11 16:59:00,2023-11-11 16:59:00
500000955,400000477,SHIP_TO,Y,ACTIVE,2023-11-11 16:59:00,2023-11-11 16:59:00
500000956,400000478,BILL_TO,Y,ACTIVE,2025-01-07 22:45:00,2025-01-07 22:45:00
500000957,400000478,SHIP_TO,Y,ACTIVE,2025-01-07 22:45:00,2025-01-07 22:45:00
500000958,400000479,BILL_TO,Y,ACTIVE,2024-07-18 11:30:00,2024-07-18 11:30:00
500000959,400000479,SHIP_TO,Y,ACTIVE,2024-07-18 11:30:00,2024-07-18 11:30:00
500000960,400000480,BILL_TO,Y,ACTIVE,2025-02-03 01:21:00,2025-02-03 01:21:00
500000961,400000480,SHIP_TO,Y,ACTIVE,2025-02-03 01:21:00,2025-02-03 01:21:00
500000962,400000481,BILL_TO,Y,ACTIVE,2025-06-27 15:23:00,2025-06-27 15:23:00
500000963,400000481,SHIP_TO,Y,ACTIVE,2025-06-27 15:23:00,2025-06-27 15:23:00
500000964,400000482,BILL_TO,Y,ACTIVE,2025-07-05 05:47:00,2025-07-05 05:47:00
500000965,400000482,SHIP_TO,Y,ACTIVE,2025-07-05 05:47:00,2025-07-05 05:47:00
500000966,400000483,BILL_TO,Y,ACTIVE,2024-12-07 00:01:00,2024-12-07 00:01:00
500000967,400000483,SHIP_TO,Y,ACTIVE,2024-12-07 00:01:00,2024-12-07 00:01:00
500000968,400000484,BILL_TO,Y,ACTIVE,2023-11-14 18:32:00,2023-11-14 18:32:00
500000969,400000484,SHIP_TO,Y,ACTIVE,2023-11-14 18:32:00,2023-11-14 18:32:00
500000970,400000485,BILL_TO,Y,ACTIVE,2025-11-20 16:20:00,2025-11-20 16:20:00
500000971,400000485,SHIP_TO,Y,ACTIVE,2025-11-20 16:20:00,2025-11-20 16:20:00
500000972,400000486,BILL_TO,Y,ACTIVE,2026-01-10 07:32:00,2026-01-10 07:32:00
500000973,400000486,SHIP_TO,Y,ACTIVE,2026-01-10 07:32:00,2026-01-10 07:32:00
500000974,400000487,BILL_TO,Y,ACTIVE,2025-10-17 12:58:00,2025-10-17 12:58:00
500000975,400000487,SHIP_TO,Y,ACTIVE,2025-10-17 12:58:00,2025-10-17 12:58:00
500000976,400000488,BILL_TO,Y,ACTIVE,2025-11-26 07:09:00,2025-11-26 07:09:00
500000977,400000488,SHIP_TO,Y,ACTIVE,2025-11-26 07:09:00,2025-11-26 07:09:00
500000978,400000489,BILL_TO,Y,ACTIVE,2024-10-29 21:02:00,2024-10-29 21:02:00
500000979,400000489,SHIP_TO,Y,ACTIVE,2024-10-29 21:02:00,2024-10-29 21:02:00
500000980,400000490,BILL_TO,Y,ACTIVE,2025-10-30 05:29:00,2025-10-30 05:29:00
500000981,400000490,SHIP_TO,Y,ACTIVE,2025-10-30 05:29:00,2025-10-30 05:29:00
500000982,400000491,BILL_TO,Y,ACTIVE,2025-04-02 19:35:00,2025-04-02 19:35:00
500000983,400000491,SHIP_TO,Y,ACTIVE,2025-04-02 19:35:00,2025-04-02 19:35:00
500000984,400000492,BILL_TO,Y,ACTIVE,2024-08-04 07:55:00,2024-08-04 07:55:00
500000985,400000492,SHIP_TO,Y,ACTIVE,2024-08-04 07:55:00,2024-08-04 07:55:00
500000986,400000493,BILL_TO,Y,ACTIVE,2024-03-08 00:47:00,2024-03-08 00:47:00
500000987,400000493,SHIP_TO,Y,ACTIVE,2024-03-08 00:47:00,2024-03-08 00:47:00
500000988,400000494,BILL_TO,Y,ACTIVE,2024-10-26 18:59:00,2024-10-26 18:59:00
500000989,400000494,SHIP_TO,Y,ACTIVE,2024-10-26 18:59:00,2024-10-26 18:59:00
500000990,400000495,BILL_TO,Y,ACTIVE,2025-06-18 00:18:00,2025-06-18 00:18:00
500000991,400000495,SHIP_TO,Y,ACTIVE,2025-06-18 00:18:00,2025-06-18 00:18:00
500000992,400000496,BILL_TO,Y,ACTIVE,2024-05-23 03:58:00,2024-05-23 03:58:00
500000993,400000496,SHIP_TO,Y,ACTIVE,2024-05-23 03:58:00,2024-05-23 03:58:00
500000994,400000497,BILL_TO,Y,ACTIVE,2024-09-05 04:47:00,2024-09-05 04:47:00
500000995,400000497,SHIP_TO,Y,ACTIVE,2024-09-05 04:47:00,2024-09-05 04:47:00
500000996,400000498,BILL_TO,Y,ACTIVE,2025-06-01 20:46:00,2025-06-01 20:46:00
500000997,400000498,SHIP_TO,Y,ACTIVE,2025-06-01 20:46:00,2025-06-01 20:46:00
500000998,400000499,BILL_TO,Y,ACTIVE,2025-08-22 10:57:00,2025-08-22 10:57:00
500000999,400000499,SHIP_TO,Y,ACTIVE,2025-08-22 10:57:00,2025-08-22 10:57:00
500001000,400000500,BILL_TO,Y,ACTIVE,2024-01-22 03:53:00,2024-01-22 03:53:00
500001001,400000500,SHIP_TO,Y,ACTIVE,2024-01-22 03:53:00,2024-01-22 03:53:00
500001002,400000501,BILL_TO,Y,ACTIVE,2025-02-18 01:46:00,2025-02-18 01:46:00
500001003,400000501,SHIP_TO,Y,ACTIVE,2025-02-18 01:46:00,2025-02-18 01:46:00
500001004,400000502,BILL_TO,Y,ACTIVE,2024-02-22 20:08:00,2024-02-22 20:08:00
500001005,400000502,SHIP_TO,Y,ACTIVE,2024-02-22 20:08:00,2024-02-22 20:08:00
500001006,400000503,BILL_TO,Y,ACTIVE,2025-01-19 07:13:00,2025-01-19 07:13:00
500001007,400000503,SHIP_TO,Y,ACTIVE,2025-01-19 07:13:00,2025-01-19 07:13:00
500001008,400000504,BILL_TO,Y,ACTIVE,2024-02-08 06:15:00,2024-02-08 06:15:00
500001009,400000504,SHIP_TO,Y,ACTIVE,2024-02-08 06:15:00,2024-02-08 06:15:00
500001010,400000505,BILL_TO,Y,ACTIVE,2025-02-11 04:07:00,2025-02-11 04:07:00
500001011,400000505,SHIP_TO,Y,ACTIVE,2025-02-11 04:07:00,2025-02-11 04:07:00
500001012,400000506,BILL_TO,Y,ACTIVE,2025-08-01 13:31:00,2025-08-01 13:31:00
500001013,400000506,SHIP_TO,Y,ACTIVE,2025-08-01 13:31:00,2025-08-01 13:31:00
500001014,400000507,BILL_TO,Y,ACTIVE,2025-01-26 12:00:00,2025-01-26 12:00:00
500001015,400000507,SHIP_TO,Y,ACTIVE,2025-01-26 12:00:00,2025-01-26 12:00:00
500001016,400000508,BILL_TO,Y,ACTIVE,2024-02-25 00:06:00,2024-02-25 00:06:00
500001017,400000508,SHIP_TO,Y,ACTIVE,2024-02-25 00:06:00,2024-02-25 00:06:00
500001018,400000509,BILL_TO,Y,ACTIVE,2024-06-17 06:04:00,2024-06-17 06:04:00
500001019,400000509,SHIP_TO,Y,ACTIVE,2024-06-17 06:04:00,2024-06-17 06:04:00
500001020,400000510,BILL_TO,Y,ACTIVE,2025-11-21 07:23:00,2025-11-21 07:23:00
500001021,400000510,SHIP_TO,Y,ACTIVE,2025-11-21 07:23:00,2025-11-21 07:23:00
500001022,400000511,BILL_TO,Y,ACTIVE,2026-02-05 19:28:00,2026-02-05 19:28:00
500001023,400000511,SHIP_TO,Y,ACTIVE,2026-02-05 19:28:00,2026-02-05 19:28:00
500001024,400000512,BILL_TO,Y,ACTIVE,2023-11-21 10:25:00,2023-11-21 10:25:00
500001025,400000512,SHIP_TO,Y,ACTIVE,2023-11-21 10:25:00,2023-11-21 10:25:00
500001026,400000513,BILL_TO,Y,ACTIVE,2025-09-12 23:23:00,2025-09-12 23:23:00
500001027,400000513,SHIP_TO,Y,ACTIVE,2025-09-12 23:23:00,2025-09-12 23:23:00
500001028,400000514,BILL_TO,Y,ACTIVE,2024-12-20 08:49:00,2024-12-20 08:49:00
500001029,400000514,SHIP_TO,Y,ACTIVE,2024-12-20 08:49:00,2024-12-20 08:49:00
500001030,400000515,BILL_TO,Y,ACTIVE,2024-03-05 23:39:00,2024-03-05 23:39:00
500001031,400000515,SHIP_TO,Y,ACTIVE,2024-03-05 23:39:00,2024-03-05 23:39:00
500001032,400000516,BILL_TO,Y,ACTIVE,2025-02-04 18:20:00,2025-02-04 18:20:00
500001033,400000516,SHIP_TO,Y,ACTIVE,2025-02-04 18:20:00,2025-02-04 18:20:00
500001034,400000517,BILL_TO,Y,ACTIVE,2025-03-12 09:55:00,2025-03-12 09:55:00
500001035,400000517,SHIP_TO,Y,ACTIVE,2025-03-12 09:55:00,2025-03-12 09:55:00
500001036,400000518,BILL_TO,Y,ACTIVE,2025-07-08 01:32:00,2025-07-08 01:32:00
500001037,400000518,SHIP_TO,Y,ACTIVE,2025-07-08 01:32:00,2025-07-08 01:32:00
500001038,400000519,BILL_TO,Y,ACTIVE,2024-09-12 00:10:00,2024-09-12 00:10:00
500001039,400000519,SHIP_TO,Y,ACTIVE,2024-09-12 00:10:00,2024-09-12 00:10:00
500001040,400000520,BILL_TO,Y,ACTIVE,2023-10-22 23:50:00,2023-10-22 23:50:00
500001041,400000520,SHIP_TO,Y,ACTIVE,2023-10-22 23:50:00,2023-10-22 23:50:00
500001042,400000521,BILL_TO,Y,ACTIVE,2024-11-21 02:35:00,2024-11-21 02:35:00
500001043,400000521,SHIP_TO,Y,ACTIVE,2024-11-21 02:35:00,2024-11-21 02:35:00
500001044,400000522,BILL_TO,Y,ACTIVE,2025-11-06 12:31:00,2025-11-06 12:31:00
500001045,400000522,SHIP_TO,Y,ACTIVE,2025-11-06 12:31:00,2025-11-06 12:31:00
500001046,400000523,BILL_TO,Y,ACTIVE,2025-02-20 01:47:00,2025-02-20 01:47:00
500001047,400000523,SHIP_TO,Y,ACTIVE,2025-02-20 01:47:00,2025-02-20 01:47:00
500001048,400000524,BILL_TO,Y,ACTIVE,2025-09-29 16:37:00,2025-09-29 16:37:00
500001049,400000524,SHIP_TO,Y,ACTIVE,2025-09-29 16:37:00,2025-09-29 16:37:00
500001050,400000525,BILL_TO,Y,ACTIVE,2025-09-28 18:35:00,2025-09-28 18:35:00
500001051,400000525,SHIP_TO,Y,ACTIVE,2025-09-28 18:35:00,2025-09-28 18:35:00
500001052,400000526,BILL_TO,Y,ACTIVE,2025-07-09 00:20:00,2025-07-09 00:20:00
500001053,400000526,SHIP_TO,Y,ACTIVE,2025-07-09 00:20:00,2025-07-09 00:20:00
500001054,400000527,BILL_TO,Y,ACTIVE,2024-07-09 00:05:00,2024-07-09 00:05:00
500001055,400000527,SHIP_TO,Y,ACTIVE,2024-07-09 00:05:00,2024-07-09 00:05:00
500001056,400000528,BILL_TO,Y,ACTIVE,2024-06-17 22:22:00,2024-06-17 22:22:00
500001057,400000528,SHIP_TO,Y,ACTIVE,2024-06-17 22:22:00,2024-06-17 22:22:00
500001058,400000529,BILL_TO,Y,ACTIVE,2025-10-31 04:14:00,2025-10-31 04:14:00
500001059,400000529,SHIP_TO,Y,ACTIVE,2025-10-31 04:14:00,2025-10-31 04:14:00
500001060,400000530,BILL_TO,Y,ACTIVE,2026-02-08 12:24:00,2026-02-08 12:24:00
500001061,400000530,SHIP_TO,Y,ACTIVE,2026-02-08 12:24:00,2026-02-08 12:24:00
500001062,400000531,BILL_TO,Y,ACTIVE,2024-06-18 13:54:00,2024-06-18 13:54:00
500001063,400000531,SHIP_TO,Y,ACTIVE,2024-06-18 13:54:00,2024-06-18 13:54:00
500001064,400000532,BILL_TO,Y,ACTIVE,2024-02-29 08:47:00,2024-02-29 08:47:00
500001065,400000532,SHIP_TO,Y,ACTIVE,2024-02-29 08:47:00,2024-02-29 08:47:00
500001066,400000533,BILL_TO,Y,ACTIVE,2024-06-29 05:50:00,2024-06-29 05:50:00
500001067,400000533,SHIP_TO,Y,ACTIVE,2024-06-29 05:50:00,2024-06-29 05:50:00
500001068,400000534,BILL_TO,Y,ACTIVE,2024-02-04 00:35:00,2024-02-04 00:35:00
500001069,400000534,SHIP_TO,Y,ACTIVE,2024-02-04 00:35:00,2024-02-04 00:35:00
500001070,400000535,BILL_TO,Y,ACTIVE,2025-02-14 15:00:00,2025-02-14 15:00:00
500001071,400000535,SHIP_TO,Y,ACTIVE,2025-02-14 15:00:00,2025-02-14 15:00:00
500001072,400000536,BILL_TO,Y,ACTIVE,2025-10-11 05:20:00,2025-10-11 05:20:00
500001073,400000536,SHIP_TO,Y,ACTIVE,2025-10-11 05:20:00,2025-10-11 05:20:00
500001074,400000537,BILL_TO,Y,ACTIVE,2024-12-13 09:45:00,2024-12-13 09:45:00
500001075,400000537,SHIP_TO,Y,ACTIVE,2024-12-13 09:45:00,2024-12-13 09:45:00
500001076,400000538,BILL_TO,Y,ACTIVE,2025-07-07 01:26:00,2025-07-07 01:26:00
500001077,400000538,SHIP_TO,Y,ACTIVE,2025-07-07 01:26:00,2025-07-07 01:26:00
500001078,400000539,BILL_TO,Y,ACTIVE,2025-03-20 10:18:00,2025-03-20 10:18:00
500001079,400000539,SHIP_TO,Y,ACTIVE,2025-03-20 10:18:00,2025-03-20 10:18:00
500001080,400000540,BILL_TO,Y,ACTIVE,2024-02-10 19:51:00,2024-02-10 19:51:00
500001081,400000540,SHIP_TO,Y,ACTIVE,2024-02-10 19:51:00,2024-02-10 19:51:00
500001082,400000541,BILL_TO,Y,ACTIVE,2026-03-02 17:23:00,2026-03-02 17:23:00
500001083,400000541,SHIP_TO,Y,ACTIVE,2026-03-02 17:23:00,2026-03-02 17:23:00
500001084,400000542,BILL_TO,Y,ACTIVE,2024-11-22 18:30:00,2024-11-22 18:30:00
