delivery_detail_id,source_header_id,source_line_id,inventory_item_id,requested_quantity,shipped_quantity,released_status,actual_shipment_date,delivery_date,ship_from_org_id,ship_to_location_id,created_date,last_update_date
1100004380,900002408,1000004831,98532,15.29,15.29,SHIPPED,2024-10-31 21:55:00,2024-11-02 21:55:00,2,200000111,2024-10-20 21:55:00,2024-10-20 21:55:00
1100004381,900002408,1000004832,51300,8.83,7.0,SHIPPED,2024-11-01 21:55:00,2024-11-02 21:55:00,5,200000111,2024-10-20 21:55:00,2024-10-20 21:55:00
1100004382,900002408,1000004833,19324,10.65,7.24,SHIPPED,2024-10-29 21:55:00,2024-10-30 21:55:00,3,200000111,2024-10-20 21:55:00,2024-10-20 21:55:00
1100004383,900002408,1000004834,60440,13.75,13.75,SHIPPED,2024-11-02 21:55:00,2024-11-05 21:55:00,1,200000111,2024-10-20 21:55:00,2024-10-20 21:55:00
1100004384,900002409,1000004835,48218,4.03,4.03,SHIPPED,2025-05-11 02:37:00,2025-05-16 02:37:00,3,200000150,2025-04-28 02:37:00,2025-04-28 02:37:00
1100004385,900002409,1000004836,40073,10.46,5.59,SHIPPED,2025-05-14 02:37:00,2025-05-18 02:37:00,5,200000150,2025-04-28 02:37:00,2025-04-28 02:37:00
1100004386,900002410,1000004837,92227,10.39,10.39,SHIPPED,2025-05-30 11:25:00,2025-05-31 11:25:00,2,200000010,2025-05-25 11:25:00,2025-05-25 11:25:00
1100004387,900002410,1000004838,37380,8.24,8.24,SHIPPED,2025-05-30 11:25:00,2025-06-02 11:25:00,4,200000010,2025-05-25 11:25:00,2025-05-25 11:25:00
1100004388,900002410,1000004839,19909,6.19,6.19,SHIPPED,2025-05-31 11:25:00,2025-06-01 11:25:00,4,200000010,2025-05-25 11:25:00,2025-05-25 11:25:00
1100004389,900002411,1000004840,64068,11.92,11.92,SHIPPED,2025-04-19 22:44:00,2025-04-23 22:44:00,4,200000159,2025-04-11 22:44:00,2025-04-11 22:44:00
1100004390,900002411,1000004841,95061,3.0,3.0,SHIPPED,2025-04-15 22:44:00,2025-04-20 22:44:00,3,200000159,2025-04-11 22:44:00,2025-04-11 22:44:00
1100004391,900002411,1000004842,86617,6.98,6.98,SHIPPED,2025-04-18 22:44:00,2025-04-23 22:44:00,2,200000159,2025-04-11 22:44:00,2025-04-11 22:44:00
1100004392,900002412,1000004843,82308,11.15,11.15,SHIPPED,2024-08-05 05:38:00,2024-08-08 05:38:00,1,200000493,2024-07-27 05:38:00,2024-07-27 05:38:00
1100004393,900002412,1000004844,85245,13.93,13.93,SHIPPED,2024-08-08 05:38:00,2024-08-09 05:38:00,3,200000493,2024-07-27 05:38:00,2024-07-27 05:38:00
1100004394,900002413,1000004845,30171,6.97,6.97,SHIPPED,2024-10-09 18:17:00,2024-10-12 18:17:00,3,200000712,2024-09-28 18:17:00,2024-09-28 18:17:00
1100004395,900002413,1000004846,23497,4.21,2.42,SHIPPED,2024-10-12 18:17:00,2024-10-16 18:17:00,2,200000712,2024-09-28 18:17:00,2024-09-28 18:17:00
1100004396,900002414,1000004847,34325,16.03,16.03,SHIPPED,2024-05-03 17:20:00,2024-05-07 17:20:00,2,200000802,2024-04-19 17:20:00,2024-04-19 17:20:00
1100004397,900002414,1000004848,12079,1.84,1.84,SHIPPED,2024-05-05 17:20:00,2024-05-09 17:20:00,1,200000802,2024-04-19 17:20:00,2024-04-19 17:20:00
1100004398,900002415,1000004849,88699,9.37,9.37,SHIPPED,2024-07-09 03:47:00,2024-07-11 03:47:00,3,200000869,2024-06-30 03:47:00,2024-06-30 03:47:00
1100004399,900002416,1000004850,66025,1.52,1.52,SHIPPED,2025-04-05 17:53:00,2025-04-09 17:53:00,1,200000164,2025-04-03 17:53:00,2025-04-03 17:53:00
1100004400,900002416,1000004851,43045,17.32,17.32,SHIPPED,2025-04-18 17:53:00,2025-04-22 17:53:00,1,200000164,2025-04-03 17:53:00,2025-04-03 17:53:00
1100004401,900002416,1000004852,54695,1.17,1.17,SHIPPED,2025-04-16 17:53:00,2025-04-18 17:53:00,5,200000164,2025-04-03 17:53:00,2025-04-03 17:53:00
1100004402,900002417,1000004853,53760,10.11,10.11,SHIPPED,2024-04-29 01:01:00,2024-05-04 01:01:00,3,200000361,2024-04-25 01:01:00,2024-04-25 01:01:00
1100004403,900002417,1000004854,40587,15.15,8.51,SHIPPED,2024-05-13 01:01:00,2024-05-16 01:01:00,2,200000361,2024-04-25 01:01:00,2024-04-25 01:01:00
1100004404,900002418,1000004855,58714,8.63,8.63,SHIPPED,2024-08-12 00:24:00,2024-08-13 00:24:00,2,200000584,2024-08-04 00:24:00,2024-08-04 00:24:00
1100004405,900002418,1000004856,62647,16.82,8.08,SHIPPED,2024-08-19 00:24:00,2024-08-20 00:24:00,5,200000584,2024-08-04 00:24:00,2024-08-04 00:24:00
1100004406,900002419,1000004857,32570,16.3,16.3,SHIPPED,2025-07-23 08:02:00,2025-07-27 08:02:00,2,200000025,2025-07-17 08:02:00,2025-07-17 08:02:00
1100004407,900002420,1000004858,87840,19.58,19.58,SHIPPED,2024-11-24 17:49:00,2024-11-26 17:49:00,3,200000666,2024-11-06 17:49:00,2024-11-06 17:49:00
1100004408,900002420,1000004859,22486,3.42,3.42,SHIPPED,2024-11-20 17:49:00,2024-11-21 17:49:00,5,200000666,2024-11-06 17:49:00,2024-11-06 17:49:00
1100004409,900002420,1000004860,72222,3.63,3.63,SHIPPED,2024-11-10 17:49:00,2024-11-15 17:49:00,1,200000666,2024-11-06 17:49:00,2024-11-06 17:49:00
1100004410,900002422,1000004862,13886,3.13,3.13,SHIPPED,2024-09-02 15:53:00,2024-09-05 15:53:00,5,200000951,2024-08-23 15:53:00,2024-08-23 15:53:00
1100004411,900002423,1000004863,78493,8.18,8.18,SHIPPED,2025-04-04 22:34:00,2025-04-09 22:34:00,2,200000281,2025-03-20 22:34:00,2025-03-20 22:34:00
1100004412,900002423,1000004864,94602,4.97,4.97,SHIPPED,2025-03-21 22:34:00,2025-03-26 22:34:00,4,200000281,2025-03-20 22:34:00,2025-03-20 22:34:00
1100004413,900002424,1000004865,34030,9.67,9.67,SHIPPED,2025-06-22 10:57:00,2025-06-23 10:57:00,3,200000822,2025-06-16 10:57:00,2025-06-16 10:57:00
1100004414,900002424,1000004866,50581,1.29,1.29,SHIPPED,2025-06-29 10:57:00,2025-07-03 10:57:00,3,200000822,2025-06-16 10:57:00,2025-06-16 10:57:00
1100004415,900002425,1000004867,14685,5.76,5.76,SHIPPED,2024-12-06 00:48:00,2024-12-07 00:48:00,5,200000005,2024-11-30 00:48:00,2024-11-30 00:48:00
1100004416,900002426,1000004868,22596,9.21,9.21,SHIPPED,2025-08-15 05:30:00,2025-08-17 05:30:00,3,200000704,2025-08-04 05:30:00,2025-08-04 05:30:00
1100004417,900002427,1000004869,97115,8.16,8.16,SHIPPED,2024-05-25 11:22:00,2024-05-30 11:22:00,1,200000477,2024-05-10 11:22:00,2024-05-10 11:22:00
1100004418,900002428,1000004870,58679,17.8,17.8,SHIPPED,2025-01-10 12:35:00,2025-01-14 12:35:00,1,200000576,2025-01-01 12:35:00,2025-01-01 12:35:00
1100004419,900002429,1000004871,40541,7.47,7.47,SHIPPED,2025-02-14 21:04:00,2025-02-16 21:04:00,5,200000063,2025-02-08 21:04:00,2025-02-08 21:04:00
1100004420,900002430,1000004872,16558,10.92,10.92,SHIPPED,2024-07-28 07:31:00,2024-07-29 07:31:00,5,200000354,2024-07-14 07:31:00,2024-07-14 07:31:00
1100004421,900002430,1000004873,47135,10.37,10.37,SHIPPED,2024-07-24 07:31:00,2024-07-29 07:31:00,2,200000354,2024-07-14 07:31:00,2024-07-14 07:31:00
1100004422,900002430,1000004874,80031,15.87,15.87,SHIPPED,2024-07-29 07:31:00,2024-08-02 07:31:00,2,200000354,2024-07-14 07:31:00,2024-07-14 07:31:00
1100004423,900002431,1000004875,83937,5.02,5.02,SHIPPED,2024-07-26 10:18:00,2024-07-31 10:18:00,1,200000523,2024-07-11 10:18:00,2024-07-11 10:18:00
1100004424,900002432,1000004876,68466,4.5,4.5,SHIPPED,2024-10-23 16:34:00,2024-10-27 16:34:00,5,200000915,2024-10-13 16:34:00,2024-10-13 16:34:00
1100004425,900002434,1000004879,67491,4.29,4.29,SHIPPED,2024-07-28 16:32:00,2024-07-29 16:32:00,3,200000117,2024-07-17 16:32:00,2024-07-17 16:32:00
1100004426,900002435,1000004880,35898,2.81,1.26,SHIPPED,2024-07-26 09:07:00,2024-07-29 09:07:00,2,200000779,2024-07-15 09:07:00,2024-07-15 09:07:00
1100004427,900002435,1000004881,70158,19.54,15.72,SHIPPED,2024-07-21 09:07:00,2024-07-23 09:07:00,5,200000779,2024-07-15 09:07:00,2024-07-15 09:07:00
1100004428,900002435,1000004882,10409,17.31,17.31,SHIPPED,2024-07-25 09:07:00,2024-07-28 09:07:00,1,200000779,2024-07-15 09:07:00,2024-07-15 09:07:00
1100004429,900002437,1000004885,34335,13.73,13.73,SHIPPED,2025-06-25 23:38:00,2025-06-27 23:38:00,2,200000921,2025-06-09 23:38:00,2025-06-09 23:38:00
1100004430,900002438,1000004886,25908,3.44,3.44,SHIPPED,2025-09-26 14:09:00,2025-09-30 14:09:00,3,200000883,2025-09-21 14:09:00,2025-09-21 14:09:00
1100004431,900002439,1000004887,32304,16.61,16.61,SHIPPED,2024-05-05 22:37:00,2024-05-08 22:37:00,4,200000826,2024-04-21 22:37:00,2024-04-21 22:37:00
1100004432,900002439,1000004888,64608,9.39,9.39,SHIPPED,2024-05-04 22:37:00,2024-05-06 22:37:00,1,200000826,2024-04-21 22:37:00,2024-04-21 22:37:00
1100004433,900002440,1000004889,76763,2.74,2.74,SHIPPED,2024-05-23 05:16:00,2024-05-27 05:16:00,3,200000627,2024-05-17 05:16:00,2024-05-17 05:16:00
1100004434,900002441,1000004890,90830,18.93,18.93,SHIPPED,2024-05-30 08:28:00,2024-06-04 08:28:00,2,200000372,2024-05-24 08:28:00,2024-05-24 08:28:00
1100004435,900002442,1000004891,82970,13.77,13.77,SHIPPED,2025-08-01 08:40:00,2025-08-04 08:40:00,3,200000645,2025-07-18 08:40:00,2025-07-18 08:40:00
1100004436,900002442,1000004892,86403,8.39,8.39,SHIPPED,2025-07-20 08:40:00,2025-07-22 08:40:00,5,200000645,2025-07-18 08:40:00,2025-07-18 08:40:00
1100004437,900002442,1000004893,77947,17.37,17.37,SHIPPED,2025-08-01 08:40:00,2025-08-04 08:40:00,3,200000645,2025-07-18 08:40:00,2025-07-18 08:40:00
1100004438,900002443,1000004894,32394,8.78,8.78,SHIPPED,2024-07-10 22:33:00,2024-07-15 22:33:00,2,200000796,2024-07-08 22:33:00,2024-07-08 22:33:00
1100004439,900002444,1000004895,72091,14.93,14.93,SHIPPED,2025-06-09 04:24:00,2025-06-10 04:24:00,4,200000126,2025-05-28 04:24:00,2025-05-28 04:24:00
1100004440,900002444,1000004896,40406,5.6,5.6,SHIPPED,2025-06-06 04:24:00,2025-06-10 04:24:00,2,200000126,2025-05-28 04:24:00,2025-05-28 04:24:00
1100004441,900002445,1000004897,21076,15.6,15.6,SHIPPED,2024-12-23 09:52:00,2024-12-24 09:52:00,2,200000663,2024-12-22 09:52:00,2024-12-22 09:52:00
1100004442,900002445,1000004898,25079,6.85,6.85,SHIPPED,2025-01-05 09:52:00,2025-01-07 09:52:00,4,200000663,2024-12-22 09:52:00,2024-12-22 09:52:00
1100004443,900002446,1000004899,61247,15.83,15.83,SHIPPED,2026-02-04 23:06:00,2026-02-05 23:06:00,2,200000030,2026-01-28 23:06:00,2026-01-28 23:06:00
1100004444,900002446,1000004900,48263,3.36,3.36,SHIPPED,2026-02-02 23:06:00,2026-02-05 23:06:00,4,200000030,2026-01-28 23:06:00,2026-01-28 23:06:00
1100004445,900002447,1000004901,88866,6.28,6.28,SHIPPED,2025-03-03 15:53:00,2025-03-06 15:53:00,2,200000740,2025-02-23 15:53:00,2025-02-23 15:53:00
1100004446,900002448,1000004902,93130,17.84,17.84,SHIPPED,2024-07-05 21:02:00,2024-07-07 21:02:00,3,200000838,2024-06-22 21:02:00,2024-06-22 21:02:00
1100004447,900002448,1000004903,52001,12.88,12.88,SHIPPED,2024-07-09 21:02:00,2024-07-10 21:02:00,3,200000838,2024-06-22 21:02:00,2024-06-22 21:02:00
1100004448,900002449,1000004904,80276,1.2,1.2,SHIPPED,2025-02-09 13:07:00,2025-02-12 13:07:00,2,200000673,2025-02-07 13:07:00,2025-02-07 13:07:00
1100004449,900002450,1000004905,89292,9.89,9.89,SHIPPED,2024-12-25 19:19:00,2024-12-26 19:19:00,4,200000328,2024-12-17 19:19:00,2024-12-17 19:19:00
1100004450,900002450,1000004906,81547,2.68,2.68,SHIPPED,2025-01-03 19:19:00,2025-01-05 19:19:00,2,200000328,2024-12-17 19:19:00,2024-12-17 19:19:00
1100004451,900002450,1000004907,98964,15.87,15.87,SHIPPED,2024-12-25 19:19:00,2024-12-29 19:19:00,2,200000328,2024-12-17 19:19:00,2024-12-17 19:19:00
1100004452,900002451,1000004908,72002,13.42,13.42,SHIPPED,2024-07-15 15:54:00,2024-07-17 15:54:00,3,200000231,2024-07-13 15:54:00,2024-07-13 15:54:00
1100004453,900002452,1000004909,24694,7.86,7.86,SHIPPED,2025-09-11 16:32:00,2025-09-16 16:32:00,1,200000203,2025-09-03 16:32:00,2025-09-03 16:32:00
1100004454,900002452,1000004910,14026,15.54,15.54,SHIPPED,2025-09-09 16:32:00,2025-09-12 16:32:00,4,200000203,2025-09-03 16:32:00,2025-09-03 16:32:00
1100004455,900002453,1000004911,42620,15.13,15.13,SHIPPED,2026-01-21 11:37:00,2026-01-23 11:37:00,2,200000466,2026-01-07 11:37:00,2026-01-07 11:37:00
1100004456,900002454,1000004912,49513,9.49,4.7,SHIPPED,2025-12-28 18:24:00,2025-12-29 18:24:00,3,200000546,2025-12-23 18:24:00,2025-12-23 18:24:00
1100004457,900002454,1000004913,51188,8.36,8.36,SHIPPED,2026-01-04 18:24:00,2026-01-07 18:24:00,5,200000546,2025-12-23 18:24:00,2025-12-23 18:24:00
1100004458,900002455,1000004914,72499,17.87,17.87,SHIPPED,2025-06-07 10:09:00,2025-06-11 10:09:00,3,200000345,2025-05-25 10:09:00,2025-05-25 10:09:00
1100004459,900002456,1000004915,57504,9.71,8.59,SHIPPED,2026-02-17 04:35:00,2026-02-21 04:35:00,5,200000339,2026-02-10 04:35:00,2026-02-10 04:35:00
1100004460,900002457,1000004916,95097,12.2,12.2,SHIPPED,2025-02-14 09:58:00,2025-02-16 09:58:00,4,200000664,2025-01-31 09:58:00,2025-01-31 09:58:00
1100004461,900002458,1000004917,80619,16.78,11.59,SHIPPED,2026-03-14 16:10:00,2026-03-19 16:10:00,4,200000056,2026-02-25 16:10:00,2026-02-25 16:10:00
1100004462,900002459,1000004918,63543,15.19,15.19,SHIPPED,2025-08-14 02:19:00,2025-08-19 02:19:00,2,200000227,2025-08-09 02:19:00,2025-08-09 02:19:00
1100004463,900002459,1000004919,46738,7.2,7.2,SHIPPED,2025-08-18 02:19:00,2025-08-20 02:19:00,3,200000227,2025-08-09 02:19:00,2025-08-09 02:19:00
1100004464,900002460,1000004920,27057,15.36,9.13,SHIPPED,2025-03-28 08:30:00,2025-04-01 08:30:00,2,200000662,2025-03-20 08:30:00,2025-03-20 08:30:00
1100004465,900002461,1000004921,41354,10.26,10.26,SHIPPED,2025-02-06 23:57:00,2025-02-11 23:57:00,1,200000865,2025-01-23 23:57:00,2025-01-23 23:57:00
1100004466,900002462,1000004922,55860,4.97,4.97,SHIPPED,2024-12-18 12:59:00,2024-12-19 12:59:00,4,200000304,2024-12-05 12:59:00,2024-12-05 12:59:00
1100004467,900002462,1000004923,43467,14.22,14.22,SHIPPED,2024-12-19 12:59:00,2024-12-24 12:59:00,3,200000304,2024-12-05 12:59:00,2024-12-05 12:59:00
1100004468,900002464,1000004925,52055,19.39,19.39,SHIPPED,2025-11-02 04:28:00,2025-11-05 04:28:00,4,200000528,2025-10-20 04:28:00,2025-10-20 04:28:00
1100004469,900002464,1000004926,36741,13.55,13.55,SHIPPED,2025-11-06 04:28:00,2025-11-10 04:28:00,4,200000528,2025-10-20 04:28:00,2025-10-20 04:28:00
1100004470,900002465,1000004927,13686,6.11,6.11,SHIPPED,2026-03-10 20:08:00,2026-03-15 20:08:00,1,200000589,2026-02-26 20:08:00,2026-02-26 20:08:00
1100004471,900002466,1000004928,83996,9.03,9.03,SHIPPED,2025-06-06 21:32:00,2025-06-09 21:32:00,4,200000484,2025-05-24 21:32:00,2025-05-24 21:32:00
1100004472,900002467,1000004929,40782,9.28,9.28,SHIPPED,2024-06-25 02:17:00,2024-06-27 02:17:00,5,200000026,2024-06-21 02:17:00,2024-06-21 02:17:00
1100004473,900002467,1000004930,65116,1.06,1.06,SHIPPED,2024-07-07 02:17:00,2024-07-08 02:17:00,1,200000026,2024-06-21 02:17:00,2024-06-21 02:17:00
1100004474,900002469,1000004932,69104,6.16,6.16,SHIPPED,2025-07-04 04:30:00,2025-07-09 04:30:00,1,200000665,2025-06-24 04:30:00,2025-06-24 04:30:00
1100004475,900002469,1000004933,51556,11.58,11.58,SHIPPED,2025-07-07 04:30:00,2025-07-09 04:30:00,3,200000665,2025-06-24 04:30:00,2025-06-24 04:30:00
1100004476,900002470,1000004934,23681,16.93,16.93,SHIPPED,2025-11-23 18:37:00,2025-11-28 18:37:00,1,200000542,2025-11-13 18:37:00,2025-11-13 18:37:00
1100004477,900002470,1000004935,42982,3.3,3.3,SHIPPED,2025-11-24 18:37:00,2025-11-25 18:37:00,4,200000542,2025-11-13 18:37:00,2025-11-13 18:37:00
1100004478,900002470,1000004936,57166,3.41,3.41,SHIPPED,2025-11-28 18:37:00,2025-12-02 18:37:00,5,200000542,2025-11-13 18:37:00,2025-11-13 18:37:00
1100004479,900002471,1000004937,52651,12.45,9.24,SHIPPED,2026-03-24 05:31:00,2026-03-26 05:31:00,1,200000119,2026-03-12 05:31:00,2026-03-12 05:31:00
1100004480,900002471,1000004938,86615,8.28,7.07,SHIPPED,2026-03-16 05:31:00,2026-03-18 05:31:00,5,200000119,2026-03-12 05:31:00,2026-03-12 05:31:00
1100004481,900002471,1000004939,80993,16.59,12.4,SHIPPED,2026-03-29 05:31:00,2026-04-03 05:31:00,2,200000119,2026-03-12 05:31:00,2026-03-12 05:31:00
1100004482,900002471,1000004940,31505,15.35,15.35,SHIPPED,2026-03-23 05:31:00,2026-03-28 05:31:00,5,200000119,2026-03-12 05:31:00,2026-03-12 05:31:00
1100004483,900002472,1000004941,68617,14.91,6.91,SHIPPED,2024-11-04 11:41:00,2024-11-09 11:41:00,3,200000131,2024-10-30 11:41:00,2024-10-30 11:41:00
1100004484,900002474,1000004943,70043,18.9,7.58,SHIPPED,2025-02-23 06:03:00,2025-02-26 06:03:00,1,200000620,2025-02-18 06:03:00,2025-02-18 06:03:00
1100004485,900002475,1000004944,67877,19.14,19.14,SHIPPED,2024-06-20 23:25:00,2024-06-22 23:25:00,5,200000393,2024-06-16 23:25:00,2024-06-16 23:25:00
1100004486,900002477,1000004946,26515,11.73,11.73,SHIPPED,2025-01-16 18:47:00,2025-01-21 18:47:00,3,200000722,2025-01-10 18:47:00,2025-01-10 18:47:00
1100004487,900002478,1000004947,19116,10.05,10.05,SHIPPED,2026-03-31 11:20:00,2026-04-02 11:20:00,3,200000136,2026-03-25 11:20:00,2026-03-25 11:20:00
1100004488,900002478,1000004948,96960,5.89,5.89,SHIPPED,2026-04-05 11:20:00,2026-04-07 11:20:00,5,200000136,2026-03-25 11:20:00,2026-03-25 11:20:00
1100004489,900002478,1000004949,68300,15.33,15.33,SHIPPED,2026-03-31 11:20:00,2026-04-01 11:20:00,1,200000136,2026-03-25 11:20:00,2026-03-25 11:20:00
1100004490,900002479,1000004950,84370,7.05,7.05,SHIPPED,2024-10-26 06:03:00,2024-10-28 06:03:00,2,200000966,2024-10-20 06:03:00,2024-10-20 06:03:00
1100004491,900002479,1000004951,49674,9.9,9.9,SHIPPED,2024-10-25 06:03:00,2024-10-29 06:03:00,5,200000966,2024-10-20 06:03:00,2024-10-20 06:03:00
1100004492,900002479,1000004952,56626,19.78,19.78,SHIPPED,2024-10-25 06:03:00,2024-10-27 06:03:00,1,200000966,2024-10-20 06:03:00,2024-10-20 06:03:00
1100004493,900002480,1000004953,94857,18.53,18.53,SHIPPED,2025-10-25 15:47:00,2025-10-26 15:47:00,4,200000401,2025-10-22 15:47:00,2025-10-22 15:47:00
1100004494,900002480,1000004954,47415,8.76,8.76,SHIPPED,2025-11-01 15:47:00,2025-11-06 15:47:00,5,200000401,2025-10-22 15:47:00,2025-10-22 15:47:00
1100004495,900002480,1000004955,67871,4.58,4.58,SHIPPED,2025-10-24 15:47:00,2025-10-25 15:47:00,1,200000401,2025-10-22 15:47:00,2025-10-22 15:47:00
1100004496,900002481,1000004956,36084,3.17,2.77,SHIPPED,2025-10-18 02:38:00,2025-10-19 02:38:00,2,200000819,2025-10-09 02:38:00,2025-10-09 02:38:00
1100004497,900002482,1000004957,82538,11.62,11.62,SHIPPED,2025-05-28 09:00:00,2025-06-01 09:00:00,1,200000370,2025-05-25 09:00:00,2025-05-25 09:00:00
1100004498,900002482,1000004958,44025,5.18,5.18,SHIPPED,2025-06-06 09:00:00,2025-06-10 09:00:00,1,200000370,2025-05-25 09:00:00,2025-05-25 09:00:00
1100004499,900002483,1000004959,17306,5.48,5.48,SHIPPED,2025-12-07 19:16:00,2025-12-08 19:16:00,5,200000853,2025-11-27 19:16:00,2025-11-27 19:16:00
1100004500,900002483,1000004960,73607,16.82,16.82,SHIPPED,2025-12-07 19:16:00,2025-12-10 19:16:00,2,200000853,2025-11-27 19:16:00,2025-11-27 19:16:00
1100004501,900002483,1000004961,83652,19.35,13.79,SHIPPED,2025-12-03 19:16:00,2025-12-06 19:16:00,3,200000853,2025-11-27 19:16:00,2025-11-27 19:16:00
1100004502,900002484,1000004962,19513,12.01,12.01,SHIPPED,2025-04-09 18:26:00,2025-04-11 18:26:00,4,200000023,2025-03-28 18:26:00,2025-03-28 18:26:00
1100004503,900002484,1000004963,48829,2.0,1.28,SHIPPED,2025-04-08 18:26:00,2025-04-09 18:26:00,1,200000023,2025-03-28 18:26:00,2025-03-28 18:26:00
1100004504,900002484,1000004964,89829,3.74,3.74,SHIPPED,2025-04-02 18:26:00,2025-04-04 18:26:00,3,200000023,2025-03-28 18:26:00,2025-03-28 18:26:00
1100004505,900002484,1000004965,32428,7.53,7.53,SHIPPED,2025-03-31 18:26:00,2025-04-05 18:26:00,1,200000023,2025-03-28 18:26:00,2025-03-28 18:26:00
1100004506,900002486,1000004969,83208,10.72,10.72,SHIPPED,2024-09-05 23:14:00,2024-09-10 23:14:00,5,200000972,2024-08-31 23:14:00,2024-08-31 23:14:00
1100004507,900002487,1000004970,30443,7.45,7.45,SHIPPED,2025-04-07 08:26:00,2025-04-10 08:26:00,1,200000748,2025-03-24 08:26:00,2025-03-24 08:26:00
1100004508,900002488,1000004971,64829,10.5,10.5,SHIPPED,2024-06-20 21:21:00,2024-06-25 21:21:00,1,200000412,2024-06-04 21:21:00,2024-06-04 21:21:00
1100004509,900002488,1000004972,63481,6.75,6.75,SHIPPED,2024-06-08 21:21:00,2024-06-13 21:21:00,3,200000412,2024-06-04 21:21:00,2024-06-04 21:21:00
1100004510,900002489,1000004973,44468,2.94,2.94,SHIPPED,2026-03-09 11:18:00,2026-03-11 11:18:00,1,200000835,2026-02-28 11:18:00,2026-02-28 11:18:00
1100004511,900002489,1000004974,35603,13.0,13.0,SHIPPED,2026-03-09 11:18:00,2026-03-13 11:18:00,4,200000835,2026-02-28 11:18:00,2026-02-28 11:18:00
1100004512,900002489,1000004975,20051,8.83,8.83,SHIPPED,2026-03-15 11:18:00,2026-03-16 11:18:00,5,200000835,2026-02-28 11:18:00,2026-02-28 11:18:00
1100004513,900002489,1000004976,11817,10.57,10.57,SHIPPED,2026-03-17 11:18:00,2026-03-18 11:18:00,4,200000835,2026-02-28 11:18:00,2026-02-28 11:18:00
1100004514,900002490,1000004977,64181,2.06,2.06,SHIPPED,2025-11-04 13:07:00,2025-11-09 13:07:00,5,200000982,2025-10-27 13:07:00,2025-10-27 13:07:00
1100004515,900002490,1000004978,70567,9.59,9.59,SHIPPED,2025-11-07 13:07:00,2025-11-11 13:07:00,4,200000982,2025-10-27 13:07:00,2025-10-27 13:07:00
1100004516,900002490,1000004979,60946,5.03,5.03,SHIPPED,2025-11-01 13:07:00,2025-11-05 13:07:00,4,200000982,2025-10-27 13:07:00,2025-10-27 13:07:00
1100004517,900002491,1000004980,57391,4.51,4.51,SHIPPED,2024-08-18 17:13:00,2024-08-19 17:13:00,1,200000133,2024-08-10 17:13:00,2024-08-10 17:13:00
1100004518,900002492,1000004981,28347,13.76,13.76,SHIPPED,2025-05-12 21:15:00,2025-05-16 21:15:00,5,200000098,2025-04-27 21:15:00,2025-04-27 21:15:00
1100004519,900002493,1000004982,97644,7.7,7.7,SHIPPED,2024-08-18 12:11:00,2024-08-20 12:11:00,3,200000268,2024-08-10 12:11:00,2024-08-10 12:11:00
1100004520,900002493,1000004983,41526,8.1,8.1,SHIPPED,2024-08-18 12:11:00,2024-08-23 12:11:00,1,200000268,2024-08-10 12:11:00,2024-08-10 12:11:00
1100004521,900002493,1000004984,89853,9.72,9.72,SHIPPED,2024-08-21 12:11:00,2024-08-26 12:11:00,1,200000268,2024-08-10 12:11:00,2024-08-10 12:11:00
1100004522,900002493,1000004985,92057,6.35,6.35,SHIPPED,2024-08-17 12:11:00,2024-08-22 12:11:00,2,200000268,2024-08-10 12:11:00,2024-08-10 12:11:00
1100004523,900002494,1000004986,79080,19.71,12.54,SHIPPED,2024-08-10 16:21:00,2024-08-12 16:21:00,4,200000264,2024-07-31 16:21:00,2024-07-31 16:21:00
1100004524,900002494,1000004987,31030,19.25,19.25,SHIPPED,2024-08-10 16:21:00,2024-08-12 16:21:00,2,200000264,2024-07-31 16:21:00,2024-07-31 16:21:00
1100004525,900002494,1000004988,75293,6.56,6.56,SHIPPED,2024-08-13 16:21:00,2024-08-18 16:21:00,2,200000264,2024-07-31 16:21:00,2024-07-31 16:21:00
1100004526,900002495,1000004989,96840,5.37,4.64,SHIPPED,2025-12-04 03:39:00,2025-12-06 03:39:00,5,200000062,2025-12-01 03:39:00,2025-12-01 03:39:00
1100004527,900002495,1000004990,72991,2.75,2.75,SHIPPED,2025-12-04 03:39:00,2025-12-05 03:39:00,5,200000062,2025-12-01 03:39:00,2025-12-01 03:39:00
1100004528,900002496,1000004991,15763,5.76,5.76,SHIPPED,2025-01-29 02:41:00,2025-01-31 02:41:00,1,200000028,2025-01-26 02:41:00,2025-01-26 02:41:00
1100004529,900002497,1000004992,51333,4.38,4.38,SHIPPED,2024-07-04 06:16:00,2024-07-08 06:16:00,1,200000316,2024-06-19 06:16:00,2024-06-19 06:16:00
1100004530,900002497,1000004993,97030,8.79,8.79,SHIPPED,2024-06-23 06:16:00,2024-06-25 06:16:00,4,200000316,2024-06-19 06:16:00,2024-06-19 06:16:00
1100004531,900002498,1000004994,74719,7.73,7.73,SHIPPED,2025-06-16 10:47:00,2025-06-19 10:47:00,4,200000030,2025-05-29 10:47:00,2025-05-29 10:47:00
1100004532,900002498,1000004995,31242,17.8,17.8,SHIPPED,2025-06-05 10:47:00,2025-06-07 10:47:00,1,200000030,2025-05-29 10:47:00,2025-05-29 10:47:00
1100004533,900002498,1000004996,94988,2.3,2.3,SHIPPED,2025-06-16 10:47:00,2025-06-17 10:47:00,5,200000030,2025-05-29 10:47:00,2025-05-29 10:47:00
