customer_trx_id,trx_number,trx_date,sold_to_customer_id,bill_to_site_use_id,cust_trx_type,currency_code,trx_amount,tax_amount,freight_amount,complete_flag,status,related_order_header_id,created_date,last_update_date
1200003958,INV20240824003958,2024-08-24 22:04:00,300000152,500000306,INVOICE,CNY,581.89,66.94,0,Y,OPEN,900002407,2024-08-16 22:04:00,2024-08-16 22:04:00
1200003959,INV20241104003959,2024-11-04 21:55:00,300000111,500000224,INVOICE,CNY,66046.71,7598.29,0,Y,CLOSED,900002408,2024-10-20 21:55:00,2024-10-20 21:55:00
1200003960,INV20241110003960,2024-11-10 21:55:00,300000111,500000224,INVOICE,CNY,34514.28,3970.67,0,Y,OPEN,900002408,2024-10-20 21:55:00,2024-10-20 21:55:00
1200003961,INV20241106003961,2024-11-06 21:55:00,300000111,500000224,INVOICE,CNY,64153.4,7380.48,0,Y,CLOSED,900002408,2024-10-20 21:55:00,2024-10-20 21:55:00
1200003962,INV20250512003962,2025-05-12 02:37:00,300000150,500000302,INVOICE,CNY,13149.15,1512.73,0,Y,OPEN,900002409,2025-04-28 02:37:00,2025-04-28 02:37:00
1200003963,INV20250518003963,2025-05-18 02:37:00,300000150,500000302,INVOICE,CNY,60430.8,6952.22,0,Y,OPEN,900002409,2025-04-28 02:37:00,2025-04-28 02:37:00
1200003964,INV20250602003964,2025-06-02 11:25:00,300000010,500000022,INVOICE,CNY,37580.22,4323.39,0,Y,CLOSED,900002410,2025-05-25 11:25:00,2025-05-25 11:25:00
1200003965,INV20250609003965,2025-06-09 11:25:00,300000010,500000022,INVOICE,CNY,22953.97,2640.72,0,Y,CLOSED,900002410,2025-05-25 11:25:00,2025-05-25 11:25:00
1200003966,INV20250427003966,2025-04-27 22:44:00,300000159,500000320,INVOICE,CNY,58876.03,6773.35,0,Y,CLOSED,900002411,2025-04-11 22:44:00,2025-04-11 22:44:00
1200003967,INV20250415003967,2025-04-15 22:44:00,300000159,500000320,INVOICE,CNY,24575.74,2827.3,0,Y,OPEN,900002411,2025-04-11 22:44:00,2025-04-11 22:44:00
1200003968,INV20250426003968,2025-04-26 22:44:00,300000159,500000320,INVOICE,CNY,16532.86,1902.01,0,Y,OPEN,900002411,2025-04-11 22:44:00,2025-04-11 22:44:00
1200003969,INV20240808003969,2024-08-08 05:38:00,300000493,500000988,INVOICE,CNY,96253.38,11073.4,0,Y,OPEN,900002412,2024-07-27 05:38:00,2024-07-27 05:38:00
1200003970,INV20240814003970,2024-08-14 05:38:00,300000493,500000988,INVOICE,CNY,14850.44,1708.46,0,Y,CLOSED,900002412,2024-07-27 05:38:00,2024-07-27 05:38:00
1200003971,INV20241014003971,2024-10-14 18:17:00,300000712,500001426,INVOICE,CNY,22897.95,2634.28,0,Y,OPEN,900002413,2024-09-28 18:17:00,2024-09-28 18:17:00
1200003972,INV20241017003972,2024-10-17 18:17:00,300000712,500001426,INVOICE,CNY,7887.57,907.42,0,Y,OPEN,900002413,2024-09-28 18:17:00,2024-09-28 18:17:00
1200003973,INV20240510003973,2024-05-10 17:20:00,300000802,500001606,INVOICE,CNY,85987.41,9892.36,0,Y,OPEN,900002414,2024-04-19 17:20:00,2024-04-19 17:20:00
1200003974,INV20240513003974,2024-05-13 17:20:00,300000802,500001606,INVOICE,CNY,15003.46,1726.06,0,Y,OPEN,900002414,2024-04-19 17:20:00,2024-04-19 17:20:00
1200003975,INV20250407003975,2025-04-07 17:53:00,300000164,500000330,INVOICE,CNY,14637.22,1683.93,0,Y,CLOSED,900002416,2025-04-03 17:53:00,2025-04-03 17:53:00
1200003976,INV20250420003976,2025-04-20 17:53:00,300000164,500000330,INVOICE,CNY,1015.46,116.82,0,Y,OPEN,900002416,2025-04-03 17:53:00,2025-04-03 17:53:00
1200003977,INV20240429003977,2024-04-29 01:01:00,300000361,500000724,INVOICE,CNY,84636.47,9736.94,0,Y,CLOSED,900002417,2024-04-25 01:01:00,2024-04-25 01:01:00
1200003978,INV20240517003978,2024-05-17 01:01:00,300000361,500000724,INVOICE,CNY,64006.96,7363.63,0,Y,CLOSED,900002417,2024-04-25 01:01:00,2024-04-25 01:01:00
1200003979,INV20240821003979,2024-08-21 00:24:00,300000584,500001170,INVOICE,CNY,29547.48,3399.27,0,Y,CLOSED,900002418,2024-08-04 00:24:00,2024-08-04 00:24:00
1200003980,INV20240827003980,2024-08-27 00:24:00,300000584,500001170,INVOICE,CNY,18231.86,2097.47,0,Y,CLOSED,900002418,2024-08-04 00:24:00,2024-08-04 00:24:00
1200003981,INV20241204003981,2024-12-04 17:49:00,300000666,500001334,INVOICE,CNY,141113.15,16234.26,0,Y,OPEN,900002420,2024-11-06 17:49:00,2024-11-06 17:49:00
1200003982,INV20241130003982,2024-11-30 17:49:00,300000666,500001334,INVOICE,CNY,28013.86,3222.83,0,Y,CLOSED,900002420,2024-11-06 17:49:00,2024-11-06 17:49:00
1200003983,INV20241114003983,2024-11-14 17:49:00,300000666,500001334,INVOICE,CNY,28828.03,3316.5,0,Y,OPEN,900002420,2024-11-06 17:49:00,2024-11-06 17:49:00
1200003984,INV20240905003984,2024-09-05 15:53:00,300000951,500001904,INVOICE,CNY,1284.21,147.74,0,Y,CLOSED,900002422,2024-08-23 15:53:00,2024-08-23 15:53:00
1200003985,INV20250411003985,2025-04-11 22:34:00,300000281,500000564,INVOICE,CNY,30246.44,3479.68,0,Y,CLOSED,900002423,2025-03-20 22:34:00,2025-03-20 22:34:00
1200003986,INV20250324003986,2025-03-24 22:34:00,300000281,500000564,INVOICE,CNY,1058.13,121.73,0,Y,OPEN,900002423,2025-03-20 22:34:00,2025-03-20 22:34:00
1200003987,INV20250625003987,2025-06-25 10:57:00,300000822,500001646,INVOICE,CNY,50158.88,5770.49,0,Y,OPEN,900002424,2025-06-16 10:57:00,2025-06-16 10:57:00
1200003988,INV20250629003988,2025-06-29 10:57:00,300000822,500001646,INVOICE,CNY,595.18,68.47,0,Y,OPEN,900002424,2025-06-16 10:57:00,2025-06-16 10:57:00
1200003989,INV20250823003989,2025-08-23 05:30:00,300000704,500001410,INVOICE,CNY,70246.88,8081.5,0,Y,OPEN,900002426,2025-08-04 05:30:00,2025-08-04 05:30:00
1200003990,INV20240528003990,2024-05-28 11:22:00,300000477,500000956,INVOICE,CNY,6142.62,706.67,0,Y,CLOSED,900002427,2024-05-10 11:22:00,2024-05-10 11:22:00
1200003991,INV20250110003991,2025-01-10 12:35:00,300000576,500001154,INVOICE,CNY,8090.86,930.81,0,Y,CLOSED,900002428,2025-01-01 12:35:00,2025-01-01 12:35:00
1200003992,INV20250215003992,2025-02-15 21:04:00,300000063,500000128,INVOICE,CNY,41255.79,4746.24,0,Y,CLOSED,900002429,2025-02-08 21:04:00,2025-02-08 21:04:00
1200003993,INV20240806003993,2024-08-06 07:31:00,300000354,500000710,INVOICE,CNY,111040.35,12774.55,0,Y,CLOSED,900002430,2024-07-14 07:31:00,2024-07-14 07:31:00
1200003994,INV20240730003994,2024-07-30 07:31:00,300000354,500000710,INVOICE,CNY,105559.7,12144.04,0,Y,OPEN,900002430,2024-07-14 07:31:00,2024-07-14 07:31:00
1200003995,INV20240803003995,2024-08-03 07:31:00,300000354,500000710,INVOICE,CNY,57982.38,6670.54,0,Y,CLOSED,900002430,2024-07-14 07:31:00,2024-07-14 07:31:00
1200003996,INV20240804003996,2024-08-04 10:18:00,300000523,500001048,INVOICE,CNY,50879.99,5853.45,0,Y,OPEN,900002431,2024-07-11 10:18:00,2024-07-11 10:18:00
1200003997,INV20241029003997,2024-10-29 16:34:00,300000915,500001832,INVOICE,CNY,49585.46,5704.52,0,Y,CLOSED,900002432,2024-10-13 16:34:00,2024-10-13 16:34:00
1200003998,INV20240804003998,2024-08-04 16:32:00,300000117,500000236,INVOICE,CNY,41075.77,4725.53,0,Y,CLOSED,900002434,2024-07-17 16:32:00,2024-07-17 16:32:00
1200003999,INV20240723003999,2024-07-23 09:07:00,300000779,500001560,INVOICE,CNY,60674.06,6980.2,0,Y,CLOSED,900002435,2024-07-15 09:07:00,2024-07-15 09:07:00
1200004000,INV20240802004000,2024-08-02 09:07:00,300000779,500001560,INVOICE,CNY,74698.24,8593.6,0,Y,CLOSED,900002435,2024-07-15 09:07:00,2024-07-15 09:07:00
1200004001,INV20250701004001,2025-07-01 23:38:00,300000921,500001844,INVOICE,CNY,95228.29,10955.47,0,Y,CLOSED,900002437,2025-06-09 23:38:00,2025-06-09 23:38:00
1200004002,INV20250926004002,2025-09-26 14:09:00,300000883,500001768,INVOICE,CNY,24438.09,2811.46,0,Y,OPEN,900002438,2025-09-21 14:09:00,2025-09-21 14:09:00
1200004003,INV20240510004003,2024-05-10 22:37:00,300000826,500001654,INVOICE,CNY,129174.45,14860.78,0,Y,CLOSED,900002439,2024-04-21 22:37:00,2024-04-21 22:37:00
1200004004,INV20240512004004,2024-05-12 22:37:00,300000826,500001654,INVOICE,CNY,92837.26,10680.39,0,Y,OPEN,900002439,2024-04-21 22:37:00,2024-04-21 22:37:00
1200004005,INV20240527004005,2024-05-27 05:16:00,300000627,500001256,INVOICE,CNY,5612.33,645.67,0,Y,OPEN,900002440,2024-05-17 05:16:00,2024-05-17 05:16:00
1200004006,INV20240603004006,2024-06-03 08:28:00,300000372,500000746,INVOICE,CNY,114855.44,13213.46,0,Y,OPEN,900002441,2024-05-24 08:28:00,2024-05-24 08:28:00
1200004007,INV20250804004007,2025-08-04 08:40:00,300000645,500001292,INVOICE,CNY,43092.9,4957.59,0,Y,CLOSED,900002442,2025-07-18 08:40:00,2025-07-18 08:40:00
1200004008,INV20240718004008,2024-07-18 22:33:00,300000796,500001594,INVOICE,CNY,54761.07,6299.95,0,Y,OPEN,900002443,2024-07-08 22:33:00,2024-07-08 22:33:00
1200004009,INV20250612004009,2025-06-12 04:24:00,300000126,500000254,INVOICE,CNY,63718.69,7330.47,0,Y,CLOSED,900002444,2025-05-28 04:24:00,2025-05-28 04:24:00
1200004010,INV20250611004010,2025-06-11 04:24:00,300000126,500000254,INVOICE,CNY,30235.75,3478.45,0,Y,CLOSED,900002444,2025-05-28 04:24:00,2025-05-28 04:24:00
1200004011,INV20241229004011,2024-12-29 09:52:00,300000663,500001328,INVOICE,CNY,39213.84,4511.33,0,Y,OPEN,900002445,2024-12-22 09:52:00,2024-12-22 09:52:00
1200004012,INV20250110004012,2025-01-10 09:52:00,300000663,500001328,INVOICE,CNY,7582.21,872.29,0,Y,OPEN,900002445,2024-12-22 09:52:00,2024-12-22 09:52:00
1200004013,INV20260211004013,2026-02-11 23:06:00,300000030,500000062,INVOICE,CNY,116938.75,13453.13,0,Y,OPEN,900002446,2026-01-28 23:06:00,2026-01-28 23:06:00
1200004014,INV20260205004014,2026-02-05 23:06:00,300000030,500000062,INVOICE,CNY,15324.34,1762.98,0,Y,OPEN,900002446,2026-01-28 23:06:00,2026-01-28 23:06:00
1200004015,INV20250313004015,2025-03-13 15:53:00,300000740,500001482,INVOICE,CNY,38590.57,4439.62,0,Y,OPEN,900002447,2025-02-23 15:53:00,2025-02-23 15:53:00
1200004016,INV20240719004016,2024-07-19 21:02:00,300000838,500001678,INVOICE,CNY,22273.48,2562.44,0,Y,OPEN,900002448,2024-06-22 21:02:00,2024-06-22 21:02:00
1200004017,INV20250217004017,2025-02-17 13:07:00,300000673,500001348,INVOICE,CNY,2849.02,327.76,0,Y,OPEN,900002449,2025-02-07 13:07:00,2025-02-07 13:07:00
1200004018,INV20250103004018,2025-01-03 19:19:00,300000328,500000658,INVOICE,CNY,61940.31,7125.88,0,Y,CLOSED,900002450,2024-12-17 19:19:00,2024-12-17 19:19:00
1200004019,INV20241231004019,2024-12-31 19:19:00,300000328,500000658,INVOICE,CNY,87185.17,10030.15,0,Y,CLOSED,900002450,2024-12-17 19:19:00,2024-12-17 19:19:00
1200004020,INV20240718004020,2024-07-18 15:54:00,300000231,500000464,INVOICE,CNY,45906.27,5281.25,0,Y,OPEN,900002451,2024-07-13 15:54:00,2024-07-13 15:54:00
1200004021,INV20250918004021,2025-09-18 16:32:00,300000203,500000408,INVOICE,CNY,11220.73,1290.88,0,Y,OPEN,900002452,2025-09-03 16:32:00,2025-09-03 16:32:00
1200004022,INV20260122004022,2026-01-22 11:37:00,300000466,500000934,INVOICE,CNY,56381.64,6486.38,0,Y,OPEN,900002453,2026-01-07 11:37:00,2026-01-07 11:37:00
1200004023,INV20260103004023,2026-01-03 18:24:00,300000546,500001094,INVOICE,CNY,37106.21,4268.86,0,Y,OPEN,900002454,2025-12-23 18:24:00,2025-12-23 18:24:00
1200004024,INV20260114004024,2026-01-14 18:24:00,300000546,500001094,INVOICE,CNY,70653.75,8128.31,0,Y,OPEN,900002454,2025-12-23 18:24:00,2025-12-23 18:24:00
1200004025,INV20250609004025,2025-06-09 10:09:00,300000345,500000692,INVOICE,CNY,4687.62,539.28,0,Y,CLOSED,900002455,2025-05-25 10:09:00,2025-05-25 10:09:00
1200004026,INV20260227004026,2026-02-27 04:35:00,300000339,500000680,INVOICE,CNY,21965.1,2526.96,0,Y,CLOSED,900002456,2026-02-10 04:35:00,2026-02-10 04:35:00
1200004027,INV20250215004027,2025-02-15 09:58:00,300000664,500001330,INVOICE,CNY,62270.54,7163.87,0,Y,CLOSED,900002457,2025-01-31 09:58:00,2025-01-31 09:58:00
1200004028,INV20260319004028,2026-03-19 16:10:00,300000056,500000114,INVOICE,CNY,81671.81,9395.87,0,Y,CLOSED,900002458,2026-02-25 16:10:00,2026-02-25 16:10:00
1200004029,INV20250214004029,2025-02-14 23:57:00,300000865,500001732,INVOICE,CNY,10274.54,1182.03,0,Y,OPEN,900002461,2025-01-23 23:57:00,2025-01-23 23:57:00
1200004030,INV20241223004030,2024-12-23 12:59:00,300000304,500000610,INVOICE,CNY,6146.09,707.07,0,Y,OPEN,900002462,2024-12-05 12:59:00,2024-12-05 12:59:00
1200004031,INV20241219004031,2024-12-19 12:59:00,300000304,500000610,INVOICE,CNY,32436.56,3731.64,0,Y,CLOSED,900002462,2024-12-05 12:59:00,2024-12-05 12:59:00
1200004032,INV20251109004032,2025-11-09 04:28:00,300000528,500001058,INVOICE,CNY,165452.74,19034.39,0,Y,OPEN,900002464,2025-10-20 04:28:00,2025-10-20 04:28:00
1200004033,INV20251113004033,2025-11-13 04:28:00,300000528,500001058,INVOICE,CNY,127535.45,14672.22,0,Y,CLOSED,900002464,2025-10-20 04:28:00,2025-10-20 04:28:00
1200004034,INV20260319004034,2026-03-19 20:08:00,300000589,500001180,INVOICE,CNY,62542.32,7195.13,0,Y,OPEN,900002465,2026-02-26 20:08:00,2026-02-26 20:08:00
1200004035,INV20250612004035,2025-06-12 21:32:00,300000484,500000970,INVOICE,CNY,77330.77,8896.46,0,Y,CLOSED,900002466,2025-05-24 21:32:00,2025-05-24 21:32:00
1200004036,INV20240629004036,2024-06-29 02:17:00,300000026,500000054,INVOICE,CNY,49311.14,5672.96,0,Y,CLOSED,900002467,2024-06-21 02:17:00,2024-06-21 02:17:00
1200004037,INV20240710004037,2024-07-10 02:17:00,300000026,500000054,INVOICE,CNY,5241.26,602.98,0,Y,CLOSED,900002467,2024-06-21 02:17:00,2024-06-21 02:17:00
1200004038,INV20250712004038,2025-07-12 04:30:00,300000665,500001332,INVOICE,CNY,24680.14,2839.31,0,Y,OPEN,900002469,2025-06-24 04:30:00,2025-06-24 04:30:00
1200004039,INV20250713004039,2025-07-13 04:30:00,300000665,500001332,INVOICE,CNY,37316.94,4293.1,0,Y,OPEN,900002469,2025-06-24 04:30:00,2025-06-24 04:30:00
1200004040,INV20251130004040,2025-11-30 18:37:00,300000542,500001086,INVOICE,CNY,99165.4,11408.41,0,Y,CLOSED,900002470,2025-11-13 18:37:00,2025-11-13 18:37:00
1200004041,INV20251128004041,2025-11-28 18:37:00,300000542,500001086,INVOICE,CNY,35982.69,4139.6,0,Y,CLOSED,900002470,2025-11-13 18:37:00,2025-11-13 18:37:00
1200004042,INV20251207004042,2025-12-07 18:37:00,300000542,500001086,INVOICE,CNY,7335.68,843.93,0,Y,CLOSED,900002470,2025-11-13 18:37:00,2025-11-13 18:37:00
1200004043,INV20260401004043,2026-04-01 05:31:00,300000119,500000240,INVOICE,CNY,62380.95,7176.57,0,Y,OPEN,900002471,2026-03-12 05:31:00,2026-03-12 05:31:00
1200004044,INV20260324004044,2026-03-24 05:31:00,300000119,500000240,INVOICE,CNY,14157.57,1628.75,0,Y,CLOSED,900002471,2026-03-12 05:31:00,2026-03-12 05:31:00
1200004045,INV20260330004045,2026-03-30 05:31:00,300000119,500000240,INVOICE,CNY,64598.12,7431.64,0,Y,CLOSED,900002471,2026-03-12 05:31:00,2026-03-12 05:31:00
1200004046,INV20260402004046,2026-04-02 05:31:00,300000119,500000240,INVOICE,CNY,139316.8,16027.6,0,Y,OPEN,900002471,2026-03-12 05:31:00,2026-03-12 05:31:00
1200004047,INV20241114004047,2024-11-14 11:41:00,300000131,500000264,INVOICE,CNY,63640.3,7321.45,0,Y,CLOSED,900002472,2024-10-30 11:41:00,2024-10-30 11:41:00
1200004048,INV20250301004048,2025-03-01 06:03:00,300000620,500001242,INVOICE,CNY,78646.73,9047.85,0,Y,OPEN,900002474,2025-02-18 06:03:00,2025-02-18 06:03:00
1200004049,INV20240629004049,2024-06-29 23:25:00,300000393,500000788,INVOICE,CNY,49075.47,5645.85,0,Y,CLOSED,900002475,2024-06-16 23:25:00,2024-06-16 23:25:00
1200004050,INV20250124004050,2025-01-24 18:47:00,300000722,500001446,INVOICE,CNY,109681.91,12618.27,0,Y,OPEN,900002477,2025-01-10 18:47:00,2025-01-10 18:47:00
1200004051,INV20260401004051,2026-04-01 11:20:00,300000136,500000274,INVOICE,CNY,104057.45,11971.21,0,Y,CLOSED,900002478,2026-03-25 11:20:00,2026-03-25 11:20:00
1200004052,INV20260415004052,2026-04-15 11:20:00,300000136,500000274,INVOICE,CNY,41925.38,4823.27,0,Y,OPEN,900002478,2026-03-25 11:20:00,2026-03-25 11:20:00
1200004053,INV20260408004053,2026-04-08 11:20:00,300000136,500000274,INVOICE,CNY,47172.86,5426.97,0,Y,OPEN,900002478,2026-03-25 11:20:00,2026-03-25 11:20:00
1200004054,INV20241031004054,2024-10-31 06:03:00,300000966,500001934,INVOICE,CNY,13610.33,1565.79,0,Y,OPEN,900002479,2024-10-20 06:03:00,2024-10-20 06:03:00
1200004055,INV20251028004055,2025-10-28 15:47:00,300000401,500000804,INVOICE,CNY,114763.6,13202.89,0,Y,OPEN,900002480,2025-10-22 15:47:00,2025-10-22 15:47:00
1200004056,INV20251108004056,2025-11-08 15:47:00,300000401,500000804,INVOICE,CNY,27950.15,3215.5,0,Y,CLOSED,900002480,2025-10-22 15:47:00,2025-10-22 15:47:00
1200004057,INV20251103004057,2025-11-03 15:47:00,300000401,500000804,INVOICE,CNY,15818.81,1819.86,0,Y,CLOSED,900002480,2025-10-22 15:47:00,2025-10-22 15:47:00
1200004058,INV20251018004058,2025-10-18 02:38:00,300000819,500001640,INVOICE,CNY,3687.98,424.28,0,Y,OPEN,900002481,2025-10-09 02:38:00,2025-10-09 02:38:00
1200004059,INV20250530004059,2025-05-30 09:00:00,300000370,500000742,INVOICE,CNY,59739.63,6872.7,0,Y,OPEN,900002482,2025-05-25 09:00:00,2025-05-25 09:00:00
1200004060,INV20250609004060,2025-06-09 09:00:00,300000370,500000742,INVOICE,CNY,16389.46,1885.51,0,Y,CLOSED,900002482,2025-05-25 09:00:00,2025-05-25 09:00:00
1200004061,INV20251212004061,2025-12-12 19:16:00,300000853,500001708,INVOICE,CNY,9294.97,1069.33,0,Y,OPEN,900002483,2025-11-27 19:16:00,2025-11-27 19:16:00
1200004062,INV20251214004062,2025-12-14 19:16:00,300000853,500001708,INVOICE,CNY,78732.75,9057.75,0,Y,OPEN,900002483,2025-11-27 19:16:00,2025-11-27 19:16:00
1200004063,INV20251207004063,2025-12-07 19:16:00,300000853,500001708,INVOICE,CNY,125207.46,14404.4,0,Y,CLOSED,900002483,2025-11-27 19:16:00,2025-11-27 19:16:00
1200004064,INV20250418004064,2025-04-18 18:26:00,300000023,500000048,INVOICE,CNY,90863.51,10453.32,0,Y,OPEN,900002484,2025-03-28 18:26:00,2025-03-28 18:26:00
1200004065,INV20250414004065,2025-04-14 18:26:00,300000023,500000048,INVOICE,CNY,11818.36,1359.63,0,Y,CLOSED,900002484,2025-03-28 18:26:00,2025-03-28 18:26:00
1200004066,INV20250403004066,2025-04-03 18:26:00,300000023,500000048,INVOICE,CNY,35610.64,4096.8,0,Y,OPEN,900002484,2025-03-28 18:26:00,2025-03-28 18:26:00
1200004067,INV20250403004067,2025-04-03 18:26:00,300000023,500000048,INVOICE,CNY,29525.88,3396.78,0,Y,OPEN,900002484,2025-03-28 18:26:00,2025-03-28 18:26:00
1200004068,INV20240906004068,2024-09-06 23:14:00,300000972,500001946,INVOICE,CNY,19214.11,2210.47,0,Y,CLOSED,900002486,2024-08-31 23:14:00,2024-08-31 23:14:00
1200004069,INV20250410004069,2025-04-10 08:26:00,300000748,500001498,INVOICE,CNY,53530.12,6158.33,0,Y,CLOSED,900002487,2025-03-24 08:26:00,2025-03-24 08:26:00
1200004070,INV20240620004070,2024-06-20 21:21:00,300000412,500000826,INVOICE,CNY,87615.07,10079.61,0,Y,CLOSED,900002488,2024-06-04 21:21:00,2024-06-04 21:21:00
1200004071,INV20240612004071,2024-06-12 21:21:00,300000412,500000826,INVOICE,CNY,3585.15,412.45,0,Y,CLOSED,900002488,2024-06-04 21:21:00,2024-06-04 21:21:00
1200004072,INV20260319004072,2026-03-19 11:18:00,300000835,500001672,INVOICE,CNY,1897.71,218.32,0,Y,OPEN,900002489,2026-02-28 11:18:00,2026-02-28 11:18:00
1200004073,INV20260316004073,2026-03-16 11:18:00,300000835,500001672,INVOICE,CNY,38015.66,4373.48,0,Y,OPEN,900002489,2026-02-28 11:18:00,2026-02-28 11:18:00
1200004074,INV20260322004074,2026-03-22 11:18:00,300000835,500001672,INVOICE,CNY,22435.81,2581.11,0,Y,CLOSED,900002489,2026-02-28 11:18:00,2026-02-28 11:18:00
1200004075,INV20260321004075,2026-03-21 11:18:00,300000835,500001672,INVOICE,CNY,27338.85,3145.18,0,Y,CLOSED,900002489,2026-02-28 11:18:00,2026-02-28 11:18:00
1200004076,INV20251114004076,2025-11-14 13:07:00,300000982,500001966,INVOICE,CNY,19010.77,2187.08,0,Y,CLOSED,900002490,2025-10-27 13:07:00,2025-10-27 13:07:00
1200004077,INV20251117004077,2025-11-17 13:07:00,300000982,500001966,INVOICE,CNY,22172.54,2550.82,0,Y,CLOSED,900002490,2025-10-27 13:07:00,2025-10-27 13:07:00
1200004078,INV20240820004078,2024-08-20 17:13:00,300000133,500000268,INVOICE,CNY,6596.44,758.88,0,Y,CLOSED,900002491,2024-08-10 17:13:00,2024-08-10 17:13:00
1200004079,INV20250516004079,2025-05-16 21:15:00,300000098,500000198,INVOICE,CNY,131131.43,15085.92,0,Y,CLOSED,900002492,2025-04-27 21:15:00,2025-04-27 21:15:00
1200004080,INV20240823004080,2024-08-23 12:11:00,300000268,500000538,INVOICE,CNY,37799.92,4348.66,0,Y,CLOSED,900002493,2024-08-10 12:11:00,2024-08-10 12:11:00
1200004081,INV20240821004081,2024-08-21 12:11:00,300000268,500000538,INVOICE,CNY,66369.05,7635.38,0,Y,OPEN,900002493,2024-08-10 12:11:00,2024-08-10 12:11:00
1200004082,INV20240831004082,2024-08-31 12:11:00,300000268,500000538,INVOICE,CNY,3376.8,388.48,0,Y,OPEN,900002493,2024-08-10 12:11:00,2024-08-10 12:11:00
1200004083,INV20240824004083,2024-08-24 12:11:00,300000268,500000538,INVOICE,CNY,44442.11,5112.81,0,Y,CLOSED,900002493,2024-08-10 12:11:00,2024-08-10 12:11:00
1200004084,INV20240819004084,2024-08-19 16:21:00,300000264,500000530,INVOICE,CNY,59796.4,6879.23,0,Y,OPEN,900002494,2024-07-31 16:21:00,2024-07-31 16:21:00
1200004085,INV20240814004085,2024-08-14 16:21:00,300000264,500000530,INVOICE,CNY,175232.26,20159.46,0,Y,OPEN,900002494,2024-07-31 16:21:00,2024-07-31 16:21:00
1200004086,INV20240816004086,2024-08-16 16:21:00,300000264,500000530,INVOICE,CNY,25919.89,2981.93,0,Y,OPEN,900002494,2024-07-31 16:21:00,2024-07-31 16:21:00
1200004087,INV20251212004087,2025-12-12 03:39:00,300000062,500000126,INVOICE,CNY,9923.59,1141.65,0,Y,CLOSED,900002495,2025-12-01 03:39:00,2025-12-01 03:39:00
1200004088,INV20251211004088,2025-12-11 03:39:00,300000062,500000126,INVOICE,CNY,25016.67,2878.02,0,Y,CLOSED,900002495,2025-12-01 03:39:00,2025-12-01 03:39:00
1200004089,INV20250206004089,2025-02-06 02:41:00,300000028,500000058,INVOICE,CNY,55194.76,6349.84,0,Y,OPEN,900002496,2025-01-26 02:41:00,2025-01-26 02:41:00
1200004090,INV20240712004090,2024-07-12 06:16:00,300000316,500000634,INVOICE,CNY,41936.37,4824.54,0,Y,CLOSED,900002497,2024-06-19 06:16:00,2024-06-19 06:16:00
1200004091,INV20250626004091,2025-06-26 10:47:00,300000030,500000062,INVOICE,CNY,44109.32,5074.52,0,Y,CLOSED,900002498,2025-05-29 10:47:00,2025-05-29 10:47:00
1200004092,INV20250611004092,2025-06-11 10:47:00,300000030,500000062,INVOICE,CNY,148182.05,17047.49,0,Y,CLOSED,900002498,2025-05-29 10:47:00,2025-05-29 10:47:00
1200004093,INV20250619004093,2025-06-19 10:47:00,300000030,500000062,INVOICE,CNY,22176.02,2551.22,0,Y,OPEN,900002498,2025-05-29 10:47:00,2025-05-29 10:47:00
1200004094,INV20241214004094,2024-12-14 15:13:00,300000807,500001616,INVOICE,CNY,27787.56,3196.8,0,Y,OPEN,900002499,2024-11-25 15:13:00,2024-11-25 15:13:00
1200004095,INV20240920004095,2024-09-20 11:16:00,300000702,500001406,INVOICE,CNY,148449.63,17078.28,0,Y,OPEN,900002500,2024-09-11 11:16:00,2024-09-11 11:16:00
1200004096,INV20260110004096,2026-01-10 16:30:00,300000668,500001338,INVOICE,CNY,24796.4,2852.68,0,Y,CLOSED,900002501,2025-12-27 16:30:00,2025-12-27 16:30:00
1200004097,INV20250330004097,2025-03-30 04:10:00,300000888,500001778,INVOICE,CNY,18240.95,2098.52,0,Y,OPEN,900002503,2025-03-16 04:10:00,2025-03-16 04:10:00
1200004098,INV20240425004098,2024-04-25 01:15:00,300000184,500000370,INVOICE,CNY,62039.9,7137.33,0,Y,OPEN,900002504,2024-04-20 01:15:00,2024-04-20 01:15:00
1200004099,INV20240428004099,2024-04-28 01:15:00,300000184,500000370,INVOICE,CNY,105605.69,12149.33,0,Y,CLOSED,900002504,2024-04-20 01:15:00,2024-04-20 01:15:00
1200004100,INV20241020004100,2024-10-20 12:55:00,300000896,500001794,INVOICE,CNY,112282.54,12917.46,0,Y,OPEN,900002505,2024-10-06 12:55:00,2024-10-06 12:55:00
1200004101,INV20241029004101,2024-10-29 12:55:00,300000896,500001794,INVOICE,CNY,17313.43,1991.81,0,Y,CLOSED,900002505,2024-10-06 12:55:00,2024-10-06 12:55:00
1200004102,INV20241021004102,2024-10-21 12:55:00,300000896,500001794,INVOICE,CNY,34716.61,3993.95,0,Y,OPEN,900002505,2024-10-06 12:55:00,2024-10-06 12:55:00
1200004103,INV20241016004103,2024-10-16 12:55:00,300000896,500001794,INVOICE,CNY,8265.6,950.91,0,Y,OPEN,900002505,2024-10-06 12:55:00,2024-10-06 12:55:00
1200004104,INV20260324004104,2026-03-24 00:41:00,300000601,500001204,INVOICE,CNY,21491.32,2472.45,0,Y,OPEN,900002506,2026-03-06 00:41:00,2026-03-06 00:41:00
