line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,request_date,promise_date,actual_shipment_date,line_status_code,ship_from_org_id,created_date,last_update_date
1000004722,900002360,3,65655,10.89,8976.83,9160.03,2,97757.68,2025-06-24 03:34:00,2025-06-24 03:34:00,,SHIPPED,4,2025-06-16 03:34:00,2025-06-16 03:34:00
1000004723,900002360,4,67326,5.21,6708.81,7623.65,12,34952.9,2025-06-26 03:34:00,2025-06-29 03:34:00,,INVOICED,1,2025-06-16 03:34:00,2025-06-16 03:34:00
1000004724,900002361,1,14406,7.5,189.59,210.65,10,1421.92,2024-04-13 17:33:00,2024-04-13 17:33:00,,AWAITING_SHIPPING,3,2024-04-10 17:33:00,2024-04-10 17:33:00
1000004725,900002362,1,18057,1.32,2028.87,2028.87,0,2678.11,2025-05-23 20:35:00,2025-05-25 20:35:00,,AWAITING_SHIPPING,3,2025-05-21 20:35:00,2025-05-21 20:35:00
1000004726,900002362,2,13973,10.5,3900.31,4105.59,5,40953.25,2025-05-30 20:35:00,2025-05-31 20:35:00,,AWAITING_SHIPPING,2,2025-05-21 20:35:00,2025-05-21 20:35:00
1000004727,900002362,3,25383,7.46,1889.42,2147.07,12,14095.07,2025-05-30 20:35:00,2025-05-30 20:35:00,,AWAITING_SHIPPING,5,2025-05-21 20:35:00,2025-05-21 20:35:00
1000004728,900002362,4,29845,19.43,5419.96,5891.26,8,105309.82,2025-05-30 20:35:00,2025-06-02 20:35:00,,INVOICED,1,2025-05-21 20:35:00,2025-05-21 20:35:00
1000004729,900002363,1,71365,9.65,8456.67,8456.67,0,81606.87,2025-06-02 23:57:00,2025-06-03 23:57:00,,INVOICED,4,2025-05-30 23:57:00,2025-05-30 23:57:00
1000004730,900002363,2,56987,2.7,7089.7,7462.84,5,19142.19,2025-06-07 23:57:00,2025-06-08 23:57:00,,SHIPPED,1,2025-05-30 23:57:00,2025-05-30 23:57:00
1000004731,900002364,1,22867,14.77,3857.12,4285.69,10,56969.66,2025-06-28 13:05:00,2025-07-01 13:05:00,,SHIPPED,5,2025-06-19 13:05:00,2025-06-19 13:05:00
1000004732,900002364,2,94679,17.84,2232.42,2232.42,0,39826.37,2025-06-28 13:05:00,2025-07-01 13:05:00,,AWAITING_SHIPPING,1,2025-06-19 13:05:00,2025-06-19 13:05:00
1000004733,900002364,3,94982,3.31,5202.72,5202.72,0,17221.0,2025-06-23 13:05:00,2025-06-26 13:05:00,,INVOICED,3,2025-06-19 13:05:00,2025-06-19 13:05:00
1000004734,900002365,1,62812,4.67,8191.04,8191.04,0,38252.16,2024-10-16 02:45:00,2024-10-16 02:45:00,,AWAITING_SHIPPING,3,2024-10-10 02:45:00,2024-10-10 02:45:00
1000004735,900002365,2,43808,12.09,3303.8,3303.8,0,39942.94,2024-10-16 02:45:00,2024-10-18 02:45:00,,AWAITING_SHIPPING,4,2024-10-10 02:45:00,2024-10-10 02:45:00
1000004736,900002366,1,20183,19.79,8547.43,9497.14,10,169153.64,2024-05-31 17:50:00,2024-06-02 17:50:00,,SHIPPED,3,2024-05-19 17:50:00,2024-05-19 17:50:00
1000004737,900002367,1,27589,9.33,7531.85,7531.85,0,70272.16,2025-09-08 19:43:00,2025-09-11 19:43:00,,INVOICED,4,2025-08-31 19:43:00,2025-08-31 19:43:00
1000004738,900002367,2,77903,12.85,7078.83,8044.12,12,90962.97,2025-09-03 19:43:00,2025-09-03 19:43:00,,AWAITING_SHIPPING,3,2025-08-31 19:43:00,2025-08-31 19:43:00
1000004739,900002367,3,11034,6.48,1710.31,1710.31,0,11082.81,2025-09-12 19:43:00,2025-09-13 19:43:00,,INVOICED,3,2025-08-31 19:43:00,2025-08-31 19:43:00
1000004740,900002367,4,61652,18.45,3501.23,3501.23,0,64597.69,2025-09-04 19:43:00,2025-09-05 19:43:00,,SHIPPED,3,2025-08-31 19:43:00,2025-08-31 19:43:00
1000004741,900002368,1,63621,2.37,6301.22,7001.35,10,14933.89,2025-01-13 13:39:00,2025-01-15 13:39:00,,AWAITING_SHIPPING,2,2025-01-02 13:39:00,2025-01-02 13:39:00
1000004742,900002369,1,15457,12.06,6207.12,8746.12,29.03,74857.87,2026-01-12 09:22:00,2026-01-14 09:22:00,,SHIPPED,2,2026-01-03 09:22:00,2026-01-03 09:22:00
1000004743,900002369,2,97029,2.67,6638.39,6987.78,5,17724.5,2026-01-12 09:22:00,2026-01-15 09:22:00,,INVOICED,4,2026-01-03 09:22:00,2026-01-03 09:22:00
1000004744,900002369,3,75616,10.92,1111.55,1208.21,8,12138.13,2026-01-06 09:22:00,2026-01-08 09:22:00,,AWAITING_SHIPPING,1,2026-01-03 09:22:00,2026-01-03 09:22:00
1000004745,900002370,1,66938,10.84,796.64,796.64,0,8635.58,2025-03-17 08:23:00,2025-03-18 08:23:00,,SHIPPED,1,2025-03-12 08:23:00,2025-03-12 08:23:00
1000004746,900002370,2,18226,17.25,6338.27,6467.62,2,109335.16,2025-03-13 08:23:00,2025-03-15 08:23:00,,SHIPPED,1,2025-03-12 08:23:00,2025-03-12 08:23:00
1000004747,900002370,3,60498,14.12,9794.12,9994.0,2,138292.97,2025-03-22 08:23:00,2025-03-22 08:23:00,,SHIPPED,5,2025-03-12 08:23:00,2025-03-12 08:23:00
1000004748,900002371,1,18850,15.53,3368.1,3545.37,5,52306.59,2025-10-09 17:52:00,2025-10-12 17:52:00,,AWAITING_SHIPPING,5,2025-10-08 17:52:00,2025-10-08 17:52:00
1000004749,900002372,1,85975,6.19,3759.2,4086.09,8,23269.45,2025-03-28 23:04:00,2025-03-30 23:04:00,,AWAITING_SHIPPING,4,2025-03-21 23:04:00,2025-03-21 23:04:00
1000004750,900002372,2,33477,4.04,4910.72,5337.74,8,19839.31,2025-03-31 23:04:00,2025-04-03 23:04:00,,INVOICED,4,2025-03-21 23:04:00,2025-03-21 23:04:00
1000004751,900002372,3,94211,11.82,4896.09,4896.09,0,57871.78,2025-03-26 23:04:00,2025-03-28 23:04:00,,INVOICED,1,2025-03-21 23:04:00,2025-03-21 23:04:00
1000004752,900002372,4,48993,3.78,9119.23,9912.21,8,34470.69,2025-04-02 23:04:00,2025-04-02 23:04:00,,AWAITING_SHIPPING,5,2025-03-21 23:04:00,2025-03-21 23:04:00
1000004753,900002373,1,90826,8.8,271.29,276.83,2,2387.35,2025-08-21 08:27:00,2025-08-21 08:27:00,,SHIPPED,2,2025-08-10 08:27:00,2025-08-10 08:27:00
1000004754,900002373,2,46807,10.14,8560.09,8560.09,0,86799.31,2025-08-20 08:27:00,2025-08-21 08:27:00,,SHIPPED,5,2025-08-10 08:27:00,2025-08-10 08:27:00
1000004755,900002374,1,57597,12.22,6637.17,6637.17,0,81106.22,2025-01-12 10:34:00,2025-01-15 10:34:00,,INVOICED,2,2025-01-07 10:34:00,2025-01-07 10:34:00
1000004756,900002374,2,55075,7.84,9550.04,9550.04,0,74872.31,2025-01-14 10:34:00,2025-01-16 10:34:00,,SHIPPED,1,2025-01-07 10:34:00,2025-01-07 10:34:00
1000004757,900002375,1,79467,2.03,4607.83,4850.35,5,9353.89,2025-09-03 22:58:00,2025-09-05 22:58:00,,AWAITING_SHIPPING,1,2025-08-31 22:58:00,2025-08-31 22:58:00
1000004758,900002375,2,81924,17.15,7153.88,7153.88,0,122689.04,2025-09-03 22:58:00,2025-09-03 22:58:00,,INVOICED,1,2025-08-31 22:58:00,2025-08-31 22:58:00
1000004759,900002375,3,33224,12.02,8560.14,9727.43,12,102892.88,2025-09-08 22:58:00,2025-09-11 22:58:00,,AWAITING_SHIPPING,5,2025-08-31 22:58:00,2025-08-31 22:58:00
1000004760,900002375,4,22179,1.46,8374.17,9102.36,8,12226.29,2025-09-09 22:58:00,2025-09-09 22:58:00,,INVOICED,5,2025-08-31 22:58:00,2025-08-31 22:58:00
1000004761,900002376,1,99893,3.25,6893.01,7033.68,2,22402.28,2026-01-23 16:32:00,2026-01-24 16:32:00,,AWAITING_SHIPPING,2,2026-01-16 16:32:00,2026-01-16 16:32:00
1000004762,900002376,2,67469,15.01,5224.25,5224.25,0,78415.99,2026-01-27 16:32:00,2026-01-27 16:32:00,,AWAITING_SHIPPING,1,2026-01-16 16:32:00,2026-01-16 16:32:00
1000004763,900002376,3,77073,18.52,566.84,566.84,0,10497.88,2026-01-22 16:32:00,2026-01-22 16:32:00,,SHIPPED,4,2026-01-16 16:32:00,2026-01-16 16:32:00
1000004764,900002377,1,97883,6.71,2848.12,3164.58,10,19110.89,2025-08-12 02:41:00,2025-08-12 02:41:00,,AWAITING_SHIPPING,4,2025-08-10 02:41:00,2025-08-10 02:41:00
1000004765,900002378,1,85728,5.91,8904.36,9373.01,5,52624.77,2025-12-29 11:00:00,2025-12-30 11:00:00,,INVOICED,1,2025-12-19 11:00:00,2025-12-19 11:00:00
1000004766,900002378,2,13984,7.32,3196.41,3632.28,12,23397.72,2025-12-23 11:00:00,2025-12-25 11:00:00,,INVOICED,2,2025-12-19 11:00:00,2025-12-19 11:00:00
1000004767,900002378,3,85307,13.72,903.99,903.99,0,12402.74,2025-12-21 11:00:00,2025-12-23 11:00:00,,INVOICED,4,2025-12-19 11:00:00,2025-12-19 11:00:00
1000004768,900002378,4,43205,16.68,5700.2,5816.53,2,95079.34,2025-12-23 11:00:00,2025-12-23 11:00:00,,AWAITING_SHIPPING,2,2025-12-19 11:00:00,2025-12-19 11:00:00
1000004769,900002379,1,94915,3.29,2548.9,2548.9,0,8385.88,2025-07-29 20:24:00,2025-07-29 20:24:00,,AWAITING_SHIPPING,5,2025-07-22 20:24:00,2025-07-22 20:24:00
1000004770,900002379,2,50043,6.18,8975.25,8975.25,0,55467.04,2025-07-30 20:24:00,2025-07-30 20:24:00,,SHIPPED,2,2025-07-22 20:24:00,2025-07-22 20:24:00
1000004771,900002380,1,70889,19.5,3410.42,3480.02,2,66503.19,2025-01-05 02:09:00,2025-01-08 02:09:00,,AWAITING_SHIPPING,1,2025-01-01 02:09:00,2025-01-01 02:09:00
1000004772,900002380,2,29245,5.01,4347.5,4576.32,5,21780.97,2025-01-12 02:09:00,2025-01-15 02:09:00,,SHIPPED,4,2025-01-01 02:09:00,2025-01-01 02:09:00
1000004773,900002380,3,51297,13.12,3435.28,3435.28,0,45070.87,2025-01-04 02:09:00,2025-01-07 02:09:00,,INVOICED,3,2025-01-01 02:09:00,2025-01-01 02:09:00
1000004774,900002381,1,48680,9.71,2592.6,2592.6,0,25174.15,2025-04-27 21:04:00,2025-04-28 21:04:00,,AWAITING_SHIPPING,2,2025-04-22 21:04:00,2025-04-22 21:04:00
1000004775,900002381,2,11703,18.55,7638.35,7638.35,0,141691.39,2025-05-03 21:04:00,2025-05-06 21:04:00,,AWAITING_SHIPPING,4,2025-04-22 21:04:00,2025-04-22 21:04:00
1000004776,900002382,1,23868,16.49,3005.86,3005.86,0,49566.63,2024-12-28 10:25:00,2024-12-31 10:25:00,,SHIPPED,2,2024-12-24 10:25:00,2024-12-24 10:25:00
1000004777,900002382,2,75229,19.65,6572.9,6707.04,2,129157.48,2024-12-29 10:25:00,2025-01-01 10:25:00,,INVOICED,5,2024-12-24 10:25:00,2024-12-24 10:25:00
1000004778,900002383,1,23388,7.21,2480.41,2531.03,2,17883.76,2025-09-06 22:44:00,2025-09-07 22:44:00,,SHIPPED,5,2025-09-02 22:44:00,2025-09-02 22:44:00
1000004779,900002383,2,25121,9.42,258.69,272.31,5,2436.86,2025-09-06 22:44:00,2025-09-08 22:44:00,,SHIPPED,3,2025-09-02 22:44:00,2025-09-02 22:44:00
1000004780,900002384,1,71454,7.36,4688.4,4784.08,2,34506.62,2024-09-14 10:43:00,2024-09-14 10:43:00,,SHIPPED,4,2024-09-11 10:43:00,2024-09-11 10:43:00
1000004781,900002385,1,42264,13.13,8500.49,8500.49,0,111611.43,2024-10-04 05:34:00,2024-10-05 05:34:00,,INVOICED,4,2024-09-24 05:34:00,2024-09-24 05:34:00
1000004782,900002385,2,26678,11.98,6505.19,7070.86,8,77932.18,2024-10-04 05:34:00,2024-10-06 05:34:00,,AWAITING_SHIPPING,1,2024-09-24 05:34:00,2024-09-24 05:34:00
1000004783,900002385,3,35592,17.65,8267.87,9395.31,12,145927.91,2024-09-28 05:34:00,2024-10-01 05:34:00,,AWAITING_SHIPPING,3,2024-09-24 05:34:00,2024-09-24 05:34:00
1000004784,900002385,4,90844,6.57,6712.11,6849.09,2,44098.56,2024-10-05 05:34:00,2024-10-05 05:34:00,,AWAITING_SHIPPING,4,2024-09-24 05:34:00,2024-09-24 05:34:00
1000004785,900002386,1,14059,8.25,5124.29,5228.87,2,42275.39,2024-06-23 03:51:00,2024-06-25 03:51:00,,INVOICED,5,2024-06-14 03:51:00,2024-06-14 03:51:00
1000004786,900002387,1,98059,16.06,4673.09,4919.04,5,75049.83,2025-10-13 02:50:00,2025-10-15 02:50:00,,INVOICED,3,2025-10-07 02:50:00,2025-10-07 02:50:00
1000004787,900002388,1,81894,1.73,6424.05,6982.66,8,11113.61,2024-05-19 15:59:00,2024-05-22 15:59:00,,AWAITING_SHIPPING,5,2024-05-06 15:59:00,2024-05-06 15:59:00
1000004788,900002388,2,37089,13.43,3062.0,3479.55,12,41122.66,2024-05-13 15:59:00,2024-05-16 15:59:00,,INVOICED,3,2024-05-06 15:59:00,2024-05-06 15:59:00
1000004789,900002389,1,27531,16.92,1273.87,1384.64,8,21553.88,2024-06-28 09:24:00,2024-07-01 09:24:00,,AWAITING_SHIPPING,4,2024-06-17 09:24:00,2024-06-17 09:24:00
1000004790,900002390,1,57313,4.46,883.16,883.16,0,3938.89,2025-03-19 19:48:00,2025-03-20 19:48:00,,SHIPPED,4,2025-03-08 19:48:00,2025-03-08 19:48:00
1000004791,900002391,1,25708,10.23,6215.48,6215.48,0,63584.36,2025-09-04 12:54:00,2025-09-07 12:54:00,,AWAITING_SHIPPING,2,2025-08-29 12:54:00,2025-08-29 12:54:00
1000004792,900002391,2,19258,13.7,117.29,117.29,0,1606.87,2025-09-06 12:54:00,2025-09-09 12:54:00,,SHIPPED,5,2025-08-29 12:54:00,2025-08-29 12:54:00
1000004793,900002392,1,91380,11.29,8865.71,9046.64,2,100093.87,2024-12-05 19:50:00,2024-12-05 19:50:00,,INVOICED,4,2024-11-26 19:50:00,2024-11-26 19:50:00
1000004794,900002392,2,98514,6.14,2138.7,2138.7,0,13131.62,2024-12-04 19:50:00,2024-12-05 19:50:00,,AWAITING_SHIPPING,2,2024-11-26 19:50:00,2024-11-26 19:50:00
1000004795,900002393,1,31956,5.12,3337.23,3337.23,0,17086.62,2025-02-18 14:32:00,2025-02-20 14:32:00,,AWAITING_SHIPPING,3,2025-02-12 14:32:00,2025-02-12 14:32:00
1000004796,900002393,2,51756,4.42,8390.57,9120.18,8,37086.32,2025-02-24 14:32:00,2025-02-24 14:32:00,,SHIPPED,5,2025-02-12 14:32:00,2025-02-12 14:32:00
1000004797,900002393,3,88402,16.48,3641.34,3715.65,2,60009.28,2025-02-24 14:32:00,2025-02-25 14:32:00,,AWAITING_SHIPPING,1,2025-02-12 14:32:00,2025-02-12 14:32:00
1000004798,900002393,4,47945,18.21,4689.43,5328.9,12,85394.52,2025-02-23 14:32:00,2025-02-24 14:32:00,,AWAITING_SHIPPING,1,2025-02-12 14:32:00,2025-02-12 14:32:00
1000004799,900002394,1,11458,12.62,1343.24,1413.94,5,16951.69,2026-02-16 04:08:00,2026-02-17 04:08:00,,SHIPPED,1,2026-02-09 04:08:00,2026-02-09 04:08:00
1000004800,900002394,2,65250,14.3,6746.45,6746.45,0,96474.24,2026-02-19 04:08:00,2026-02-21 04:08:00,,AWAITING_SHIPPING,2,2026-02-09 04:08:00,2026-02-09 04:08:00
1000004801,900002394,3,10320,17.03,8219.4,8219.4,0,139976.38,2026-02-15 04:08:00,2026-02-16 04:08:00,,INVOICED,5,2026-02-09 04:08:00,2026-02-09 04:08:00
1000004802,900002394,4,47593,6.18,8421.96,8421.96,0,52047.71,2026-02-13 04:08:00,2026-02-16 04:08:00,,AWAITING_SHIPPING,2,2026-02-09 04:08:00,2026-02-09 04:08:00
1000004803,900002395,1,25714,9.62,4635.87,4635.87,0,44597.07,2025-08-12 09:31:00,2025-08-13 09:31:00,,SHIPPED,1,2025-08-01 09:31:00,2025-08-01 09:31:00
1000004804,900002395,2,94209,17.9,4534.85,4534.85,0,81173.82,2025-08-13 09:31:00,2025-08-15 09:31:00,,AWAITING_SHIPPING,5,2025-08-01 09:31:00,2025-08-01 09:31:00
1000004805,900002396,1,51711,9.24,6727.51,7475.01,10,62162.19,2025-01-11 17:51:00,2025-01-12 17:51:00,,SHIPPED,3,2025-01-05 17:51:00,2025-01-05 17:51:00
1000004806,900002397,1,63373,16.42,7122.97,7122.97,0,116959.17,2024-09-07 16:19:00,2024-09-09 16:19:00,,SHIPPED,1,2024-08-31 16:19:00,2024-08-31 16:19:00
1000004807,900002397,2,54376,18.82,736.43,736.43,0,13859.61,2024-09-07 16:19:00,2024-09-09 16:19:00,,SHIPPED,1,2024-08-31 16:19:00,2024-08-31 16:19:00
1000004808,900002398,1,43639,14.74,1566.58,1598.55,2,23091.39,2026-02-05 20:00:00,2026-02-06 20:00:00,,INVOICED,3,2026-01-31 20:00:00,2026-01-31 20:00:00
1000004809,900002398,2,10280,10.12,7957.52,8841.69,10,80530.1,2026-02-04 20:00:00,2026-02-07 20:00:00,,SHIPPED,5,2026-01-31 20:00:00,2026-01-31 20:00:00
1000004810,900002398,3,52011,12.28,3936.64,4278.96,8,48341.94,2026-02-12 20:00:00,2026-02-15 20:00:00,,AWAITING_SHIPPING,4,2026-01-31 20:00:00,2026-01-31 20:00:00
1000004811,900002399,1,81546,2.84,8143.37,8143.37,0,23127.17,2025-10-08 18:21:00,2025-10-10 18:21:00,,AWAITING_SHIPPING,1,2025-09-28 18:21:00,2025-09-28 18:21:00
1000004812,900002400,1,47830,11.85,2748.7,2748.7,0,32572.09,2026-01-24 12:56:00,2026-01-24 12:56:00,,SHIPPED,3,2026-01-15 12:56:00,2026-01-15 12:56:00
1000004813,900002400,2,45486,6.04,270.89,294.45,8,1636.18,2026-01-27 12:56:00,2026-01-30 12:56:00,,INVOICED,4,2026-01-15 12:56:00,2026-01-15 12:56:00
1000004814,900002400,3,26401,9.32,1849.83,1849.83,0,17240.42,2026-01-18 12:56:00,2026-01-18 12:56:00,,AWAITING_SHIPPING,4,2026-01-15 12:56:00,2026-01-15 12:56:00
1000004815,900002400,4,66438,19.33,6431.56,6770.06,5,124322.05,2026-01-22 12:56:00,2026-01-23 12:56:00,,SHIPPED,1,2026-01-15 12:56:00,2026-01-15 12:56:00
1000004816,900002401,1,93226,14.95,6203.62,6203.62,0,92744.12,2024-08-28 02:11:00,2024-08-31 02:11:00,,SHIPPED,2,2024-08-25 02:11:00,2024-08-25 02:11:00
1000004817,900002402,1,36638,10.34,3310.02,3677.8,10,34225.61,2025-05-30 22:32:00,2025-06-02 22:32:00,,INVOICED,4,2025-05-19 22:32:00,2025-05-19 22:32:00
1000004818,900002402,2,26107,6.55,7589.41,7589.41,0,49710.64,2025-05-31 22:32:00,2025-06-02 22:32:00,,INVOICED,3,2025-05-19 22:32:00,2025-05-19 22:32:00
1000004819,900002402,3,43014,10.85,2273.54,2319.94,2,24667.91,2025-05-30 22:32:00,2025-05-31 22:32:00,,AWAITING_SHIPPING,5,2025-05-19 22:32:00,2025-05-19 22:32:00
1000004820,900002402,4,27243,15.68,4184.28,4754.86,12,65609.51,2025-05-28 22:32:00,2025-05-29 22:32:00,,INVOICED,4,2025-05-19 22:32:00,2025-05-19 22:32:00
1000004821,900002403,1,18416,14.74,4126.19,4484.99,8,60820.04,2024-07-07 01:18:00,2024-07-10 01:18:00,,SHIPPED,1,2024-06-27 01:18:00,2024-06-27 01:18:00
1000004822,900002404,1,42641,7.73,879.54,879.54,0,6798.84,2025-02-11 06:52:00,2025-02-13 06:52:00,,INVOICED,5,2025-02-05 06:52:00,2025-02-05 06:52:00
1000004823,900002404,2,43569,1.56,8734.72,9194.44,5,13626.16,2025-02-16 06:52:00,2025-02-17 06:52:00,,AWAITING_SHIPPING,2,2025-02-05 06:52:00,2025-02-05 06:52:00
1000004824,900002404,3,20018,8.49,5640.25,5755.36,2,47885.72,2025-02-16 06:52:00,2025-02-18 06:52:00,,AWAITING_SHIPPING,3,2025-02-05 06:52:00,2025-02-05 06:52:00
1000004825,900002405,1,93261,8.75,962.8,1069.78,10,8424.5,2026-03-25 10:26:00,2026-03-26 10:26:00,,SHIPPED,1,2026-03-15 10:26:00,2026-03-15 10:26:00
1000004826,900002405,2,47095,5.34,5003.09,5003.09,0,26716.5,2026-03-24 10:26:00,2026-03-25 10:26:00,,AWAITING_SHIPPING,4,2026-03-15 10:26:00,2026-03-15 10:26:00
1000004827,900002405,3,57708,17.28,789.89,789.89,0,13649.3,2026-03-21 10:26:00,2026-03-22 10:26:00,,INVOICED,2,2026-03-15 10:26:00,2026-03-15 10:26:00
1000004828,900002406,1,32772,9.75,1562.95,1698.86,8,15238.76,2024-08-12 14:42:00,2024-08-14 14:42:00,,AWAITING_SHIPPING,2,2024-08-07 14:42:00,2024-08-07 14:42:00
1000004829,900002407,1,94091,3.43,150.13,163.18,8,514.95,2024-08-26 22:04:00,2024-08-27 22:04:00,,AWAITING_SHIPPING,2,2024-08-16 22:04:00,2024-08-16 22:04:00
1000004830,900002408,1,67746,10.9,5362.24,5362.24,0,58448.42,2024-10-23 21:55:00,2024-10-24 21:55:00,,INVOICED,3,2024-10-20 21:55:00,2024-10-20 21:55:00
1000004831,900002408,2,98532,15.29,1997.62,2102.76,5,30543.61,2024-10-24 21:55:00,2024-10-24 21:55:00,,AWAITING_SHIPPING,2,2024-10-20 21:55:00,2024-10-20 21:55:00
1000004832,900002408,3,51300,8.83,5850.84,5970.24,2,51662.92,2024-10-27 21:55:00,2024-10-28 21:55:00,,SHIPPED,5,2024-10-20 21:55:00,2024-10-20 21:55:00
1000004833,900002408,4,19324,10.65,6429.69,6429.69,0,68476.2,2024-10-23 21:55:00,2024-10-26 21:55:00,,INVOICED,3,2024-10-20 21:55:00,2024-10-20 21:55:00
1000004834,900002408,5,60440,13.75,4128.94,4346.25,5,56772.92,2024-10-28 21:55:00,2024-10-30 21:55:00,,AWAITING_SHIPPING,1,2024-10-20 21:55:00,2024-10-20 21:55:00
1000004835,900002409,1,48218,4.03,2887.45,2887.45,0,11636.42,2025-05-08 02:37:00,2025-05-10 02:37:00,,INVOICED,3,2025-04-28 02:37:00,2025-04-28 02:37:00
1000004836,900002409,2,40073,10.46,9566.83,9566.83,0,100069.04,2025-05-04 02:37:00,2025-05-07 02:37:00,,AWAITING_SHIPPING,5,2025-04-28 02:37:00,2025-04-28 02:37:00
1000004837,900002410,1,92227,10.39,3200.85,3266.17,2,33256.83,2025-05-31 11:25:00,2025-06-02 11:25:00,,SHIPPED,2,2025-05-25 11:25:00,2025-05-25 11:25:00
1000004838,900002410,2,37380,8.24,2465.2,2465.2,0,20313.25,2025-06-04 11:25:00,2025-06-04 11:25:00,,SHIPPED,4,2025-05-25 11:25:00,2025-05-25 11:25:00
1000004839,900002410,3,19909,6.19,8342.61,9480.24,12,51640.76,2025-05-30 11:25:00,2025-06-02 11:25:00,,INVOICED,4,2025-05-25 11:25:00,2025-05-25 11:25:00
1000004840,900002411,1,64068,11.92,4371.03,6049.03,27.74,52102.68,2025-04-21 22:44:00,2025-04-22 22:44:00,,AWAITING_SHIPPING,4,2025-04-11 22:44:00,2025-04-11 22:44:00
1000004841,900002411,2,95061,3.0,7249.48,8054.98,10,21748.44,2025-04-18 22:44:00,2025-04-18 22:44:00,,SHIPPED,3,2025-04-11 22:44:00,2025-04-11 22:44:00
1000004842,900002411,3,86617,6.98,2096.11,2096.11,0,14630.85,2025-04-15 22:44:00,2025-04-15 22:44:00,,SHIPPED,2,2025-04-11 22:44:00,2025-04-11 22:44:00
1000004843,900002412,1,82308,11.15,7639.46,7795.37,2,85179.98,2024-08-02 05:38:00,2024-08-03 05:38:00,,SHIPPED,1,2024-07-27 05:38:00,2024-07-27 05:38:00
1000004844,900002412,2,85245,13.93,943.43,962.68,2,13141.98,2024-08-05 05:38:00,2024-08-08 05:38:00,,INVOICED,3,2024-07-27 05:38:00,2024-07-27 05:38:00
1000004845,900002413,1,30171,6.97,2907.27,2966.6,2,20263.67,2024-09-30 18:17:00,2024-10-03 18:17:00,,SHIPPED,3,2024-09-28 18:17:00,2024-09-28 18:17:00
1000004846,900002413,2,23497,4.21,2884.36,3277.68,12,12143.16,2024-10-08 18:17:00,2024-10-10 18:17:00,,INVOICED,2,2024-09-28 18:17:00,2024-09-28 18:17:00
1000004847,900002414,1,34325,16.03,4747.04,5159.83,8,76095.05,2024-04-25 17:20:00,2024-04-28 17:20:00,,INVOICED,2,2024-04-19 17:20:00,2024-04-19 17:20:00
1000004848,900002414,2,12079,1.84,7215.98,7363.25,2,13277.4,2024-04-28 17:20:00,2024-04-28 17:20:00,,SHIPPED,1,2024-04-19 17:20:00,2024-04-19 17:20:00
1000004849,900002415,1,88699,9.37,2045.72,2045.72,0,19168.4,2024-07-10 03:47:00,2024-07-11 03:47:00,,AWAITING_SHIPPING,3,2024-06-30 03:47:00,2024-06-30 03:47:00
1000004850,900002416,1,66025,1.52,8521.9,9468.78,10,12953.29,2025-04-07 17:53:00,2025-04-10 17:53:00,,AWAITING_SHIPPING,1,2025-04-03 17:53:00,2025-04-03 17:53:00
1000004851,900002416,2,43045,17.32,2179.07,2179.07,0,37741.49,2025-04-07 17:53:00,2025-04-07 17:53:00,,INVOICED,1,2025-04-03 17:53:00,2025-04-03 17:53:00
1000004852,900002416,3,54695,1.17,768.07,808.5,5,898.64,2025-04-13 17:53:00,2025-04-16 17:53:00,,AWAITING_SHIPPING,5,2025-04-03 17:53:00,2025-04-03 17:53:00
1000004853,900002417,1,53760,10.11,7408.46,7408.46,0,74899.53,2024-05-03 01:01:00,2024-05-06 01:01:00,,INVOICED,3,2024-04-25 01:01:00,2024-04-25 01:01:00
1000004854,900002417,2,40587,15.15,6656.09,6656.09,0,100839.76,2024-05-03 01:01:00,2024-05-06 01:01:00,,SHIPPED,2,2024-04-25 01:01:00,2024-04-25 01:01:00
1000004855,900002418,1,58714,8.63,3029.92,3029.92,0,26148.21,2024-08-15 00:24:00,2024-08-16 00:24:00,,AWAITING_SHIPPING,2,2024-08-04 00:24:00,2024-08-04 00:24:00
1000004856,900002418,2,62647,16.82,1996.83,2269.13,12,33586.68,2024-08-16 00:24:00,2024-08-17 00:24:00,,SHIPPED,5,2024-08-04 00:24:00,2024-08-04 00:24:00
1000004857,900002419,1,32570,16.3,5149.03,5149.03,0,83929.19,2025-07-29 08:02:00,2025-07-29 08:02:00,,AWAITING_SHIPPING,2,2025-07-17 08:02:00,2025-07-17 08:02:00
1000004858,900002420,1,87840,19.58,6377.88,7086.53,10,124878.89,2024-11-12 17:49:00,2024-11-14 17:49:00,,INVOICED,3,2024-11-06 17:49:00,2024-11-06 17:49:00
1000004859,900002420,2,22486,3.42,7248.84,8054.27,10,24791.03,2024-11-14 17:49:00,2024-11-16 17:49:00,,AWAITING_SHIPPING,5,2024-11-06 17:49:00,2024-11-06 17:49:00
1000004860,900002420,3,72222,3.63,7027.97,7027.97,0,25511.53,2024-11-14 17:49:00,2024-11-15 17:49:00,,SHIPPED,1,2024-11-06 17:49:00,2024-11-06 17:49:00
1000004861,900002421,1,98152,2.31,7468.59,7861.67,5,17252.44,2025-08-19 05:40:00,2025-08-20 05:40:00,,AWAITING_SHIPPING,2,2025-08-11 05:40:00,2025-08-11 05:40:00
