header_id,order_number,sold_to_org_id,ship_to_site_use_id,invoice_to_site_use_id,order_date,booked_date,order_type_code,order_currency_code,transactional_curr_code,order_amount,discount_amount,tax_amount,booked_flag,cancelled_flag,flow_status_code,salesrep_id,org_id,created_date,last_update_date
900002157,SO20250218002157,300000277,500000557,500000556,2025-02-18 05:07:00,2025-02-21 05:07:00,STANDARD,CNY,CNY,66741.26,1270.43,7678.2,Y,N,CLOSED,800000117,3,2025-02-18 05:07:00,2025-02-18 05:07:00
900002158,SO20240809002158,300000643,500001289,500001288,2024-08-09 22:39:00,2024-08-09 22:39:00,STANDARD,CNY,CNY,29313.93,3537.48,3372.4,Y,N,CLOSED,800000045,2,2024-08-09 22:39:00,2024-08-09 22:39:00
900002159,SO20251124002159,300000955,500001913,500001912,2025-11-24 16:40:00,2025-11-26 16:40:00,STANDARD,CNY,CNY,95225.59,5036.25,10955.16,Y,N,CLOSED,800000095,2,2025-11-24 16:40:00,2025-11-24 16:40:00
900002160,SO20250626002160,300000207,500000417,500000416,2025-06-26 14:14:00,2025-06-26 14:14:00,STANDARD,CNY,CNY,20469.96,369.69,2354.95,Y,N,CLOSED,800000024,1,2025-06-26 14:14:00,2025-06-26 14:14:00
900002161,SO20240915002161,300000802,500001607,500001606,2024-09-15 01:40:00,2024-09-17 01:40:00,STANDARD,CNY,CNY,91045.14,912.35,10474.22,Y,N,CLOSED,800000012,3,2024-09-15 01:40:00,2024-09-15 01:40:00
900002162,SO20251102002162,300000492,500000987,500000986,2025-11-02 04:51:00,2025-11-05 04:51:00,STANDARD,CNY,CNY,48969.99,3768.35,5633.72,Y,N,BOOKED,800000088,5,2025-11-02 04:51:00,2025-11-02 04:51:00
900002163,SO20240805002163,300000468,500000939,500000938,2024-08-05 20:44:00,2024-08-05 20:44:00,STANDARD,CNY,CNY,130416.36,6762.31,15003.65,Y,Y,CANCELLED,800000015,3,2024-08-05 20:44:00,2024-08-05 20:44:00
900002164,SO20241204002164,300000800,500001603,500001602,2024-12-04 08:46:00,2024-12-04 08:46:00,STANDARD,CNY,CNY,5506.14,0.0,633.45,Y,N,CLOSED,800000104,5,2024-12-04 08:46:00,2024-12-04 08:46:00
900002165,SO20241025002165,300000194,500000391,500000390,2024-10-25 03:32:00,2024-10-26 03:32:00,STANDARD,CNY,CNY,153158.02,12409.11,17619.95,Y,Y,CANCELLED,800000013,1,2024-10-25 03:32:00,2024-10-25 03:32:00
900002166,SO20240724002166,300000667,500001337,500001336,2024-07-24 11:01:00,2024-07-27 11:01:00,STANDARD,CNY,CNY,67722.12,0.0,7791.04,Y,N,CLOSED,800000050,5,2024-07-24 11:01:00,2024-07-24 11:01:00
900002167,SO20250313002167,300000605,500001213,500001212,2025-03-13 11:45:00,2025-03-14 11:45:00,STANDARD,CNY,CNY,73138.17,0.0,8414.13,Y,N,CLOSED,800000080,2,2025-03-13 11:45:00,2025-03-13 11:45:00
900002168,SO20241021002168,300000689,500001381,500001380,2024-10-21 00:42:00,2024-10-24 00:42:00,STANDARD,CNY,CNY,11424.18,879.12,1314.29,Y,N,CLOSED,800000022,2,2024-10-21 00:42:00,2024-10-21 00:42:00
900002169,SO20240421002169,300000231,500000465,500000464,2024-04-21 07:46:00,2024-04-22 07:46:00,STANDARD,CNY,CNY,40434.5,1883.3,4651.76,Y,N,CLOSED,800000040,2,2024-04-21 07:46:00,2024-04-21 07:46:00
900002170,SO20240905002170,300000566,500001135,500001134,2024-09-05 11:26:00,2024-09-07 11:26:00,STANDARD,CNY,CNY,102936.97,0.0,11842.31,Y,N,BOOKED,800000045,2,2024-09-05 11:26:00,2024-09-05 11:26:00
900002171,SO20241105002171,300000530,500001063,500001062,2024-11-05 15:53:00,2024-11-08 15:53:00,STANDARD,CNY,CNY,25681.2,0.0,2954.47,Y,Y,CANCELLED,800000088,5,2024-11-05 15:53:00,2024-11-05 15:53:00
900002172,SO20260303002172,300000530,500001063,500001062,2026-03-03 07:02:00,2026-03-05 07:02:00,STANDARD,CNY,CNY,6045.68,594.48,695.52,Y,N,CLOSED,800000069,2,2026-03-03 07:02:00,2026-03-03 07:02:00
900002173,SO20241023002173,300001000,500002003,500002002,2024-10-23 20:24:00,2024-10-25 20:24:00,STANDARD,CNY,CNY,82992.58,5233.2,9547.82,Y,N,CLOSED,800000111,4,2024-10-23 20:24:00,2024-10-23 20:24:00
900002174,SO20250524002174,300000298,500000599,500000598,2025-05-24 05:20:00,2025-05-25 05:20:00,STANDARD,CNY,CNY,193146.37,8827.4,22220.38,Y,N,CLOSED,800000112,2,2025-05-24 05:20:00,2025-05-24 05:20:00
900002175,SO20260215002175,300000281,500000565,500000564,2026-02-15 17:13:00,2026-02-18 17:13:00,STANDARD,CNY,CNY,114180.21,13778.81,13135.78,Y,N,CLOSED,800000011,2,2026-02-15 17:13:00,2026-02-15 17:13:00
900002176,SO20240720002176,300000162,500000327,500000326,2024-07-20 00:02:00,2024-07-21 00:02:00,STANDARD,CNY,CNY,76881.09,5916.27,8844.73,Y,N,CLOSED,800000109,5,2024-07-20 00:02:00,2024-07-20 00:02:00
900002177,SO20250116002177,300000221,500000445,500000444,2025-01-16 12:01:00,2025-01-16 12:01:00,STANDARD,CNY,CNY,100901.9,4699.66,11608.18,Y,N,CLOSED,800000038,4,2025-01-16 12:01:00,2025-01-16 12:01:00
900002178,SO20240628002178,300000542,500001087,500001086,2024-06-28 02:07:00,2024-06-29 02:07:00,STANDARD,CNY,CNY,79860.49,6205.44,9187.49,Y,N,CLOSED,800000057,1,2024-06-28 02:07:00,2024-06-28 02:07:00
900002179,SO20240802002179,300000300,500000603,500000602,2024-08-02 15:00:00,2024-08-03 15:00:00,STANDARD,CNY,CNY,113645.31,0.0,13074.24,Y,N,CLOSED,800000017,1,2024-08-02 15:00:00,2024-08-02 15:00:00
900002180,SO20250915002180,300000917,500001837,500001836,2025-09-15 01:20:00,2025-09-15 01:20:00,STANDARD,CNY,CNY,158220.95,4550.03,18202.41,Y,N,CLOSED,800000018,4,2025-09-15 01:20:00,2025-09-15 01:20:00
900002181,SO20251204002181,300000968,500001939,500001938,2025-12-04 10:20:00,2025-12-07 10:20:00,STANDARD,CNY,CNY,135502.29,2447.26,15588.76,Y,N,CLOSED,800000040,3,2025-12-04 10:20:00,2025-12-04 10:20:00
900002182,SO20240610002182,300000243,500000489,500000488,2024-06-10 09:46:00,2024-06-10 09:46:00,STANDARD,CNY,CNY,24205.78,67.59,2784.74,Y,N,CLOSED,800000064,1,2024-06-10 09:46:00,2024-06-10 09:46:00
900002183,SO20240531002183,300000910,500001823,500001822,2024-05-31 03:04:00,2024-05-31 03:04:00,STANDARD,CNY,CNY,33522.31,3152.69,3856.55,Y,N,CLOSED,800000019,3,2024-05-31 03:04:00,2024-05-31 03:04:00
900002184,SO20250802002184,300000061,500000125,500000124,2025-08-02 18:23:00,2025-08-03 18:23:00,STANDARD,CNY,CNY,214089.36,16474.67,24629.75,Y,N,CLOSED,800000034,3,2025-08-02 18:23:00,2025-08-02 18:23:00
900002185,SO20260320002185,300000448,500000899,500000898,2026-03-20 13:05:00,2026-03-22 13:05:00,STANDARD,CNY,CNY,245804.71,9806.66,28278.42,Y,N,CLOSED,800000082,3,2026-03-20 13:05:00,2026-03-20 13:05:00
900002186,SO20260321002186,300000632,500001267,500001266,2026-03-21 04:00:00,2026-03-23 04:00:00,STANDARD,CNY,CNY,22306.11,1038.93,2566.19,Y,N,CLOSED,800000077,4,2026-03-21 04:00:00,2026-03-21 04:00:00
900002187,SO20250419002187,300000511,500001025,500001024,2025-04-19 19:10:00,2025-04-22 19:10:00,STANDARD,CNY,CNY,229163.7,2057.28,26363.97,Y,N,CLOSED,800000044,3,2025-04-19 19:10:00,2025-04-19 19:10:00
900002188,SO20250130002188,300000337,500000677,500000676,2025-01-30 19:07:00,2025-02-02 19:07:00,STANDARD,CNY,CNY,14305.74,1406.62,1645.79,Y,N,CLOSED,800000017,2,2025-01-30 19:07:00,2025-01-30 19:07:00
900002189,SO20250720002189,300000554,500001111,500001110,2025-07-20 18:35:00,2025-07-21 18:35:00,STANDARD,CNY,CNY,86892.5,2009.54,9996.48,Y,N,CLOSED,800000034,3,2025-07-20 18:35:00,2025-07-20 18:35:00
900002190,SO20260115002190,300000941,500001885,500001884,2026-01-15 20:49:00,2026-01-17 20:49:00,STANDARD,CNY,CNY,11731.08,1153.55,1349.59,Y,N,CLOSED,800000013,2,2026-01-15 20:49:00,2026-01-15 20:49:00
900002191,SO20251214002191,300000194,500000391,500000390,2025-12-14 07:44:00,2025-12-16 07:44:00,STANDARD,CNY,CNY,222627.72,4780.97,25612.04,Y,N,CLOSED,800000041,3,2025-12-14 07:44:00,2025-12-14 07:44:00
900002192,SO20260104002192,300000813,500001629,500001628,2026-01-04 03:58:00,2026-01-06 03:58:00,STANDARD,CNY,CNY,350871.95,2499.56,40365.79,Y,N,CLOSED,800000111,2,2026-01-04 03:58:00,2026-01-04 03:58:00
900002193,SO20240827002193,300000069,500000141,500000140,2024-08-27 10:01:00,2024-08-30 10:01:00,STANDARD,CNY,CNY,29764.19,2814.58,3424.2,Y,N,CLOSED,800000026,5,2024-08-27 10:01:00,2024-08-27 10:01:00
900002194,SO20240730002194,300000328,500000659,500000658,2024-07-30 01:25:00,2024-07-30 01:25:00,STANDARD,CNY,CNY,215574.41,16532.38,24800.59,Y,N,CLOSED,800000069,5,2024-07-30 01:25:00,2024-07-30 01:25:00
900002195,SO20250805002195,300000227,500000457,500000456,2025-08-05 20:26:00,2025-08-08 20:26:00,STANDARD,CNY,CNY,19490.13,0.0,2242.23,N,N,ENTERED,800000044,4,2025-08-05 20:26:00,2025-08-05 20:26:00
900002196,SO20241109002196,300000099,500000201,500000200,2024-11-09 09:26:00,2024-11-11 09:26:00,STANDARD,CNY,CNY,83095.32,1814.25,9559.64,Y,N,CLOSED,800000001,1,2024-11-09 09:26:00,2024-11-09 09:26:00
900002197,SO20250125002197,300000040,500000083,500000082,2025-01-25 06:41:00,2025-01-26 06:41:00,STANDARD,CNY,CNY,37973.82,0.0,4368.67,Y,N,BOOKED,800000119,1,2025-01-25 06:41:00,2025-01-25 06:41:00
900002198,SO20260111002198,300000036,500000075,500000074,2026-01-11 08:06:00,2026-01-11 08:06:00,STANDARD,CNY,CNY,352793.89,13071.41,40586.91,Y,N,CLOSED,800000062,1,2026-01-11 08:06:00,2026-01-11 08:06:00
900002199,SO20240427002199,300000813,500001629,500001628,2024-04-27 19:42:00,2024-04-30 19:42:00,STANDARD,CNY,CNY,14789.24,0.0,1701.42,Y,Y,CANCELLED,800000091,5,2024-04-27 19:42:00,2024-04-27 19:42:00
900002200,SO20241102002200,300000060,500000123,500000122,2024-11-02 11:58:00,2024-11-02 11:58:00,STANDARD,CNY,CNY,267508.89,4317.87,30775.36,Y,Y,CANCELLED,800000032,3,2024-11-02 11:58:00,2024-11-02 11:58:00
900002201,SO20241225002201,300000011,500000025,500000024,2024-12-25 01:47:00,2024-12-26 01:47:00,STANDARD,CNY,CNY,180608.37,5194.52,20777.95,Y,N,CLOSED,800000080,2,2024-12-25 01:47:00,2024-12-25 01:47:00
900002202,SO20240808002202,300000004,500000011,500000010,2024-08-08 12:52:00,2024-08-11 12:52:00,STANDARD,CNY,CNY,255114.08,0.0,29349.4,Y,N,CLOSED,800000078,4,2024-08-08 12:52:00,2024-08-08 12:52:00
900002203,SO20251002002203,300000087,500000177,500000176,2025-10-02 07:54:00,2025-10-05 07:54:00,STANDARD,CNY,CNY,113035.09,8696.03,13004.04,Y,N,CLOSED,800000076,1,2025-10-02 07:54:00,2025-10-02 07:54:00
900002204,SO20240917002204,300000981,500001965,500001964,2024-09-17 23:36:00,2024-09-20 23:36:00,STANDARD,CNY,CNY,234338.2,9550.33,26959.26,Y,N,CLOSED,800000097,1,2024-09-17 23:36:00,2024-09-17 23:36:00
900002205,SO20240616002205,300000036,500000075,500000074,2024-06-16 05:17:00,2024-06-16 05:17:00,STANDARD,CNY,CNY,400849.37,19725.75,46115.42,Y,N,CLOSED,800000118,4,2024-06-16 05:17:00,2024-06-16 05:17:00
900002206,SO20251116002206,300000629,500001261,500001260,2025-11-16 14:36:00,2025-11-18 14:36:00,STANDARD,CNY,CNY,124136.92,5781.83,14281.24,Y,N,CLOSED,800000074,1,2025-11-16 14:36:00,2025-11-16 14:36:00
900002207,SO20240418002207,300000247,500000497,500000496,2024-04-18 20:32:00,2024-04-20 20:32:00,STANDARD,CNY,CNY,107630.71,7035.99,12382.29,Y,Y,CANCELLED,800000063,4,2024-04-18 20:32:00,2024-04-18 20:32:00
900002208,SO20240520002208,300000423,500000849,500000848,2024-05-20 02:16:00,2024-05-22 02:16:00,STANDARD,CNY,CNY,29061.68,1353.59,3343.38,Y,N,CLOSED,800000075,3,2024-05-20 02:16:00,2024-05-20 02:16:00
900002209,SO20250518002209,300000274,500000551,500000550,2025-05-18 01:19:00,2025-05-21 01:19:00,STANDARD,CNY,CNY,64544.35,7788.9,7425.46,Y,N,CLOSED,800000055,5,2025-05-18 01:19:00,2025-05-18 01:19:00
900002210,SO20251020002210,300000152,500000307,500000306,2025-10-20 06:39:00,2025-10-22 06:39:00,STANDARD,CNY,CNY,16816.49,303.72,1934.64,Y,N,BOOKED,800000004,3,2025-10-20 06:39:00,2025-10-20 06:39:00
900002211,SO20250408002211,300000014,500000031,500000030,2025-04-08 11:27:00,2025-04-08 11:27:00,STANDARD,CNY,CNY,49963.49,3444.8,5748.01,Y,N,CLOSED,800000018,3,2025-04-08 11:27:00,2025-04-08 11:27:00
900002212,SO20251230002212,300000642,500001287,500001286,2025-12-30 08:13:00,2025-12-31 08:13:00,STANDARD,CNY,CNY,123564.32,0.0,14215.36,Y,N,CLOSED,800000118,4,2025-12-30 08:13:00,2025-12-30 08:13:00
900002213,SO20240421002213,300000298,500000599,500000598,2024-04-21 02:56:00,2024-04-24 02:56:00,STANDARD,CNY,CNY,413075.96,40744.54,47522.01,Y,N,CLOSED,800000085,1,2024-04-21 02:56:00,2024-04-21 02:56:00
900002214,SO20260303002214,300000366,500000735,500000734,2026-03-03 20:39:00,2026-03-03 20:39:00,STANDARD,CNY,CNY,96879.69,1749.72,11145.45,Y,N,CLOSED,800000041,2,2026-03-03 20:39:00,2026-03-03 20:39:00
900002215,SO20240624002215,300000114,500000231,500000230,2024-06-24 14:16:00,2024-06-24 14:16:00,STANDARD,CNY,CNY,119645.16,0.0,13764.49,Y,N,CLOSED,800000046,3,2024-06-24 14:16:00,2024-06-24 14:16:00
900002216,SO20250531002216,300000398,500000799,500000798,2025-05-31 21:26:00,2025-05-31 21:26:00,STANDARD,CNY,CNY,149063.8,4208.34,17148.93,Y,N,BOOKED,800000066,5,2025-05-31 21:26:00,2025-05-31 21:26:00
900002217,SO20240903002217,300000433,500000869,500000868,2024-09-03 15:19:00,2024-09-06 15:19:00,STANDARD,CNY,CNY,32015.42,0.0,3683.19,Y,N,CLOSED,800000008,2,2024-09-03 15:19:00,2024-09-03 15:19:00
900002218,SO20250712002218,300000123,500000249,500000248,2025-07-12 12:46:00,2025-07-14 12:46:00,STANDARD,CNY,CNY,137158.76,0.0,15779.33,Y,N,CLOSED,800000077,5,2025-07-12 12:46:00,2025-07-12 12:46:00
900002219,SO20241212002219,300000416,500000835,500000834,2024-12-12 19:06:00,2024-12-13 19:06:00,STANDARD,CNY,CNY,105649.35,1908.06,12154.35,Y,N,CLOSED,800000062,3,2024-12-12 19:06:00,2024-12-12 19:06:00
900002220,SO20240509002220,300000664,500001331,500001330,2024-05-09 12:23:00,2024-05-09 12:23:00,STANDARD,CNY,CNY,4953.46,381.15,569.87,Y,N,CLOSED,800000088,1,2024-05-09 12:23:00,2024-05-09 12:23:00
900002221,SO20260310002221,300000961,500001925,500001924,2026-03-10 23:18:00,2026-03-12 23:18:00,STANDARD,CNY,CNY,330596.63,10028.1,38033.25,Y,N,CLOSED,800000036,4,2026-03-10 23:18:00,2026-03-10 23:18:00
900002222,SO20250319002222,300000314,500000631,500000630,2025-03-19 09:29:00,2025-03-19 09:29:00,STANDARD,CNY,CNY,175485.41,12010.04,20188.59,Y,N,CLOSED,800000078,3,2025-03-19 09:29:00,2025-03-19 09:29:00
900002223,SO20251002002223,300000294,500000591,500000590,2025-10-02 12:59:00,2025-10-02 12:59:00,STANDARD,CNY,CNY,74676.32,1235.51,8591.08,Y,N,BOOKED,800000104,1,2025-10-02 12:59:00,2025-10-02 12:59:00
900002224,SO20251008002224,300000251,500000505,500000504,2025-10-08 22:42:00,2025-10-08 22:42:00,STANDARD,CNY,CNY,160585.26,13142.23,18474.4,Y,N,BOOKED,800000037,2,2025-10-08 22:42:00,2025-10-08 22:42:00
900002225,SO20250405002225,300000343,500000689,500000688,2025-04-05 10:01:00,2025-04-05 10:01:00,STANDARD,CNY,CNY,86003.38,1553.24,9894.19,Y,N,CLOSED,800000066,4,2025-04-05 10:01:00,2025-04-05 10:01:00
900002226,SO20241118002226,300000543,500001089,500001088,2024-11-18 15:55:00,2024-11-18 15:55:00,STANDARD,CNY,CNY,64729.19,0.0,7446.72,Y,N,CLOSED,800000009,3,2024-11-18 15:55:00,2024-11-18 15:55:00
900002227,SO20251005002227,300000509,500001021,500001020,2025-10-05 00:49:00,2025-10-05 00:49:00,STANDARD,CNY,CNY,82377.65,2227.42,9477.08,Y,N,CLOSED,800000024,4,2025-10-05 00:49:00,2025-10-05 00:49:00
900002228,SO20250908002228,300000203,500000409,500000408,2025-09-08 14:22:00,2025-09-09 14:22:00,STANDARD,CNY,CNY,98045.61,0.0,11279.58,Y,N,CLOSED,800000077,2,2025-09-08 14:22:00,2025-09-08 14:22:00
900002229,SO20250607002229,300000068,500000139,500000138,2025-06-07 03:57:00,2025-06-09 03:57:00,STANDARD,CNY,CNY,30220.05,2325.54,3476.64,Y,N,CLOSED,800000047,2,2025-06-07 03:57:00,2025-06-07 03:57:00
900002230,SO20250901002230,300000320,500000643,500000642,2025-09-01 11:55:00,2025-09-03 11:55:00,STANDARD,CNY,CNY,101632.75,4681.12,11692.26,Y,N,BOOKED,800000120,5,2025-09-01 11:55:00,2025-09-01 11:55:00
900002231,SO20251018002231,300000741,500001485,500001484,2025-10-18 23:25:00,2025-10-21 23:25:00,STANDARD,CNY,CNY,14527.51,1117.94,1671.31,Y,N,BOOKED,800000011,2,2025-10-18 23:25:00,2025-10-18 23:25:00
900002232,SO20260323002232,300000016,500000035,500000034,2026-03-23 20:17:00,2026-03-23 20:17:00,STANDARD,CNY,CNY,112299.06,372.37,12919.36,Y,N,CLOSED,800000031,1,2026-03-23 20:17:00,2026-03-23 20:17:00
900002233,SO20241227002233,300000187,500000377,500000376,2024-12-27 18:01:00,2024-12-27 18:01:00,STANDARD,CNY,CNY,117877.78,0.0,13561.16,Y,Y,CANCELLED,800000041,2,2024-12-27 18:01:00,2024-12-27 18:01:00
900002234,SO20250617002234,300000436,500000875,500000874,2025-06-17 16:40:00,2025-06-17 16:40:00,STANDARD,CNY,CNY,37416.54,0.0,4304.56,Y,N,CLOSED,800000048,5,2025-06-17 16:40:00,2025-06-17 16:40:00
900002235,SO20240515002235,300000301,500000605,500000604,2024-05-15 12:56:00,2024-05-17 12:56:00,STANDARD,CNY,CNY,9115.18,1100.01,1048.65,Y,N,BOOKED,800000036,1,2024-05-15 12:56:00,2024-05-15 12:56:00
900002236,SO20251004002236,300000392,500000787,500000786,2025-10-04 17:25:00,2025-10-06 17:25:00,STANDARD,CNY,CNY,84303.21,2067.05,9698.6,Y,Y,CANCELLED,800000031,4,2025-10-04 17:25:00,2025-10-04 17:25:00
900002237,SO20241205002237,300000629,500001261,500001260,2024-12-05 07:41:00,2024-12-06 07:41:00,STANDARD,CNY,CNY,4538.18,81.95,522.09,Y,N,CLOSED,800000053,1,2024-12-05 07:41:00,2024-12-05 07:41:00
900002238,SO20240530002238,300000676,500001355,500001354,2024-05-30 18:48:00,2024-06-01 18:48:00,STANDARD,CNY,CNY,96369.75,58170.02,11086.78,Y,Y,CANCELLED,800000032,5,2024-05-30 18:48:00,2024-05-30 18:48:00
900002239,SO20241207002239,300000597,500001197,500001196,2024-12-07 21:33:00,2024-12-10 21:33:00,STANDARD,CNY,CNY,292010.19,10317.9,33594.09,Y,N,CLOSED,800000012,4,2024-12-07 21:33:00,2024-12-07 21:33:00
900002240,SO20250501002240,300000267,500000537,500000536,2025-05-01 17:21:00,2025-05-03 17:21:00,STANDARD,CNY,CNY,108978.41,10611.86,12537.34,Y,N,BOOKED,800000026,5,2025-05-01 17:21:00,2025-05-01 17:21:00
900002241,SO20240929002241,300000894,500001791,500001790,2024-09-29 04:32:00,2024-09-29 04:32:00,STANDARD,CNY,CNY,58938.17,7112.36,6780.5,Y,N,CLOSED,800000059,4,2024-09-29 04:32:00,2024-09-29 04:32:00
900002242,SO20240624002242,300000202,500000407,500000406,2024-06-24 11:37:00,2024-06-24 11:37:00,STANDARD,CNY,CNY,54436.15,701.81,6262.57,Y,N,CLOSED,800000013,1,2024-06-24 11:37:00,2024-06-24 11:37:00
900002243,SO20240926002243,300000640,500001283,500001282,2024-09-26 13:26:00,2024-09-27 13:26:00,STANDARD,CNY,CNY,35862.27,647.66,4125.75,Y,N,BOOKED,800000090,4,2024-09-26 13:26:00,2024-09-26 13:26:00
900002244,SO20240630002244,300000167,500000337,500000336,2024-06-30 06:23:00,2024-07-03 06:23:00,STANDARD,CNY,CNY,78945.43,6075.09,9082.22,Y,N,BOOKED,800000076,2,2024-06-30 06:23:00,2024-06-30 06:23:00
900002245,SO20250110002245,300000983,500001969,500001968,2025-01-10 22:45:00,2025-01-11 22:45:00,STANDARD,CNY,CNY,95242.39,4436.01,10957.09,Y,N,BOOKED,800000101,2,2025-01-10 22:45:00,2025-01-10 22:45:00
900002246,SO20250508002246,300000153,500000309,500000308,2025-05-08 23:17:00,2025-05-09 23:17:00,STANDARD,CNY,CNY,155946.7,2740.5,17940.77,Y,N,BOOKED,800000062,3,2025-05-08 23:17:00,2025-05-08 23:17:00
900002247,SO20260322002247,300000253,500000509,500000508,2026-03-22 08:41:00,2026-03-23 08:41:00,STANDARD,CNY,CNY,86584.26,1055.86,9961.02,Y,N,CLOSED,800000060,5,2026-03-22 08:41:00,2026-03-22 08:41:00
900002248,SO20250419002248,300000888,500001779,500001778,2025-04-19 16:24:00,2025-04-21 16:24:00,STANDARD,CNY,CNY,458535.38,10629.46,52751.86,Y,N,CLOSED,800000061,3,2025-04-19 16:24:00,2025-04-19 16:24:00
900002249,SO20250224002249,300000066,500000135,500000134,2025-02-24 12:24:00,2025-02-25 12:24:00,STANDARD,CNY,CNY,39291.64,0.0,4520.28,Y,N,CLOSED,800000014,4,2025-02-24 12:24:00,2025-02-24 12:24:00
900002250,SO20251115002250,300000275,500000553,500000552,2025-11-15 05:52:00,2025-11-15 05:52:00,STANDARD,CNY,CNY,397914.31,25051.42,45777.75,Y,N,CLOSED,800000099,3,2025-11-15 05:52:00,2025-11-15 05:52:00
900002251,SO20250721002251,300000458,500000919,500000918,2025-07-21 14:03:00,2025-07-23 14:03:00,STANDARD,CNY,CNY,140667.42,6740.97,16182.98,Y,N,BOOKED,800000095,5,2025-07-21 14:03:00,2025-07-21 14:03:00
900002252,SO20240816002252,300000574,500001151,500001150,2024-08-16 14:42:00,2024-08-16 14:42:00,STANDARD,CNY,CNY,31547.54,1469.38,3629.36,Y,N,BOOKED,800000024,1,2024-08-16 14:42:00,2024-08-16 14:42:00
900002253,SO20250706002253,300000705,500001413,500001412,2025-07-06 20:03:00,2025-07-08 20:03:00,STANDARD,CNY,CNY,48570.34,0.0,5587.74,Y,N,CLOSED,800000060,3,2025-07-06 20:03:00,2025-07-06 20:03:00
900002254,SO20250312002254,300000331,500000665,500000664,2025-03-12 06:42:00,2025-03-15 06:42:00,STANDARD,CNY,CNY,55447.13,0.0,6378.87,Y,N,BOOKED,800000016,4,2025-03-12 06:42:00,2025-03-12 06:42:00
900002255,SO20240423002255,300000941,500001885,500001884,2024-04-23 01:36:00,2024-04-26 01:36:00,STANDARD,CNY,CNY,287758.83,3454.76,33105.0,Y,N,CLOSED,800000075,2,2024-04-23 01:36:00,2024-04-23 01:36:00
900002256,SO20250718002256,300000472,500000947,500000946,2025-07-18 00:31:00,2025-07-18 00:31:00,STANDARD,CNY,CNY,267616.44,7649.51,30787.73,Y,N,BOOKED,800000048,5,2025-07-18 00:31:00,2025-07-18 00:31:00
900002257,SO20250305002257,300000108,500000219,500000218,2025-03-05 00:30:00,2025-03-08 00:30:00,STANDARD,CNY,CNY,177909.31,4711.92,20467.45,Y,N,CLOSED,800000097,2,2025-03-05 00:30:00,2025-03-05 00:30:00
900002258,SO20251213002258,300000226,500000455,500000454,2025-12-13 15:28:00,2025-12-15 15:28:00,STANDARD,CNY,CNY,127549.97,14763.28,14673.89,Y,N,CLOSED,800000005,5,2025-12-13 15:28:00,2025-12-13 15:28:00
900002259,SO20251110002259,300000369,500000741,500000740,2025-11-10 16:02:00,2025-11-13 16:02:00,STANDARD,CNY,CNY,279620.33,3043.83,32168.72,Y,N,BOOKED,800000084,2,2025-11-10 16:02:00,2025-11-10 16:02:00
900002260,SO20251027002260,300000125,500000253,500000252,2025-10-27 01:15:00,2025-10-28 01:15:00,STANDARD,CNY,CNY,45645.88,3306.01,5251.29,Y,N,CLOSED,800000004,1,2025-10-27 01:15:00,2025-10-27 01:15:00
900002261,SO20250712002261,300000562,500001127,500001126,2025-07-12 05:32:00,2025-07-12 05:32:00,STANDARD,CNY,CNY,29961.37,3615.6,3446.88,Y,N,CLOSED,800000002,5,2025-07-12 05:32:00,2025-07-12 05:32:00
900002262,SO20240920002262,300000425,500000853,500000852,2024-09-20 21:42:00,2024-09-22 21:42:00,STANDARD,CNY,CNY,22074.05,398.58,2539.49,Y,N,CLOSED,800000105,1,2024-09-20 21:42:00,2024-09-20 21:42:00
900002263,SO20240529002263,300000831,500001665,500001664,2024-05-29 23:42:00,2024-05-30 23:42:00,STANDARD,CNY,CNY,268330.26,13071.88,30869.85,Y,N,CLOSED,800000017,2,2024-05-29 23:42:00,2024-05-29 23:42:00
900002264,SO20250719002264,300000552,500001107,500001106,2025-07-19 09:07:00,2025-07-21 09:07:00,STANDARD,CNY,CNY,27113.73,0.0,3119.28,Y,N,CLOSED,800000104,1,2025-07-19 09:07:00,2025-07-19 09:07:00
900002265,SO20260106002265,300000935,500001873,500001872,2026-01-06 03:51:00,2026-01-09 03:51:00,STANDARD,CNY,CNY,386682.26,10905.18,44485.56,Y,N,CLOSED,800000096,2,2026-01-06 03:51:00,2026-01-06 03:51:00
900002266,SO20240424002266,300000319,500000641,500000640,2024-04-24 02:18:00,2024-04-24 02:18:00,STANDARD,CNY,CNY,21631.78,6607.69,2488.61,Y,N,CLOSED,800000024,3,2024-04-24 02:18:00,2024-04-24 02:18:00
900002267,SO20240818002267,300000137,500000277,500000276,2024-08-18 22:56:00,2024-08-18 22:56:00,STANDARD,CNY,CNY,126215.89,5878.66,14520.41,Y,N,CLOSED,800000101,5,2024-08-18 22:56:00,2024-08-18 22:56:00
900002268,SO20251012002268,300000146,500000295,500000294,2025-10-12 12:54:00,2025-10-12 12:54:00,STANDARD,CNY,CNY,82504.54,1490.12,9491.67,Y,Y,CANCELLED,800000097,3,2025-10-12 12:54:00,2025-10-12 12:54:00
900002269,SO20240517002269,300000721,500001445,500001444,2024-05-17 09:38:00,2024-05-18 09:38:00,STANDARD,CNY,CNY,150007.2,4066.98,17257.47,Y,N,CLOSED,800000015,3,2024-05-17 09:38:00,2024-05-17 09:38:00
