adjustment_id,header_id,line_id,adjustment_type,adjustment_reason,list_price,adjusted_price,adjustment_amount,adjustment_percent,approved_flag,approver_id,approval_time,created_by,created_date,last_update_date
1800002883,900002250,1000004509,DISCOUNT,促销折扣,7064.15,6710.94,1345.73,5,Y,800000032,2025-11-15 05:52:00,800000099,2025-11-15 05:52:00,2025-11-15 05:52:00
1800002884,900002250,1000004510,DISCOUNT,促销折扣,4186.04,3683.72,6726.06,12,Y,800000100,2025-11-15 05:52:00,800000099,2025-11-15 05:52:00,2025-11-15 05:52:00
1800002885,900002250,1000004511,DISCOUNT,促销折扣,8935.36,8488.59,7407.45,5,Y,800000109,2025-11-15 05:52:00,800000099,2025-11-15 05:52:00,2025-11-15 05:52:00
1800002886,900002250,1000004512,DISCOUNT,促销折扣,7203.68,6627.39,9572.18,8,Y,800000074,2025-11-15 05:52:00,800000099,2025-11-15 05:52:00,2025-11-15 05:52:00
1800002887,900002251,1000004513,DISCOUNT,促销折扣,4135.74,3722.17,1418.55,10,Y,800000089,2025-07-23 14:03:00,800000095,2025-07-21 14:03:00,2025-07-21 14:03:00
1800002888,900002251,1000004514,DISCOUNT,促销折扣,2803.14,2662.98,1787.04,5,Y,800000033,2025-07-23 14:03:00,800000095,2025-07-21 14:03:00,2025-07-21 14:03:00
1800002889,900002251,1000004515,DISCOUNT,促销折扣,7856.34,7463.52,3535.38,5,Y,800000008,2025-07-23 14:03:00,800000095,2025-07-21 14:03:00,2025-07-21 14:03:00
1800002890,900002252,1000004517,DISCOUNT,促销折扣,1564.0,1485.8,1469.38,5,Y,800000098,2024-08-16 14:42:00,800000024,2024-08-16 14:42:00,2024-08-16 14:42:00
1800002891,900002255,1000004524,DISCOUNT,促销折扣,6578.28,6052.02,1036.73,8,Y,800000047,2024-04-26 01:36:00,800000075,2024-04-23 01:36:00,2024-04-23 01:36:00
1800002892,900002255,1000004525,DISCOUNT,促销折扣,4579.61,4121.65,2418.03,10,Y,800000097,2024-04-26 01:36:00,800000075,2024-04-23 01:36:00,2024-04-23 01:36:00
1800002893,900002256,1000004527,DISCOUNT,促销折扣,5664.58,5211.41,7649.51,8,Y,800000119,2025-07-18 00:31:00,800000048,2025-07-18 00:31:00,2025-07-18 00:31:00
1800002894,900002257,1000004529,DISCOUNT,促销折扣,7793.67,7403.99,2380.94,5,Y,800000109,2025-03-08 00:30:00,800000097,2025-03-05 00:30:00,2025-03-05 00:30:00
1800002895,900002257,1000004530,DISCOUNT,促销折扣,1321.41,1162.84,2330.98,12,Y,800000079,2025-03-08 00:30:00,800000097,2025-03-05 00:30:00,2025-03-05 00:30:00
1800002896,900002258,1000004532,DISCOUNT,促销折扣,420.91,412.49,110.72,2,Y,800000009,2025-12-15 15:28:00,800000005,2025-12-13 15:28:00,2025-12-13 15:28:00
1800002897,900002258,1000004533,DISCOUNT,促销折扣,8912.73,7843.2,14652.56,12,Y,800000038,2025-12-15 15:28:00,800000005,2025-12-13 15:28:00,2025-12-13 15:28:00
1800002898,900002259,1000004535,DISCOUNT,促销折扣,7682.07,7528.43,1917.43,2,Y,800000006,2025-11-13 16:02:00,800000084,2025-11-10 16:02:00,2025-11-10 16:02:00
1800002899,900002259,1000004537,DISCOUNT,促销折扣,1793.57,1650.08,1126.4,8,Y,800000032,2025-11-13 16:02:00,800000084,2025-11-10 16:02:00,2025-11-10 16:02:00
1800002900,900002260,1000004539,DISCOUNT,促销折扣,9408.11,9219.95,387.61,2,Y,800000053,2025-10-28 01:15:00,800000004,2025-10-27 01:15:00,2025-10-27 01:15:00
1800002901,900002260,1000004540,DISCOUNT,促销折扣,6736.81,5928.39,2918.4,12,Y,800000020,2025-10-28 01:15:00,800000004,2025-10-27 01:15:00,2025-10-27 01:15:00
1800002902,900002261,1000004541,DISCOUNT,促销折扣,3275.01,2882.01,3615.6,12,Y,800000043,2025-07-12 05:32:00,800000002,2025-07-12 05:32:00,2025-07-12 05:32:00
1800002903,900002262,1000004542,DISCOUNT,促销折扣,1111.72,1089.49,398.58,2,Y,800000097,2024-09-22 21:42:00,800000105,2024-09-20 21:42:00,2024-09-20 21:42:00
1800002904,900002263,1000004543,DISCOUNT,促销折扣,9989.05,8790.36,9673.43,12,Y,800000118,2024-05-30 23:42:00,800000017,2024-05-29 23:42:00,2024-05-29 23:42:00
1800002905,900002263,1000004544,DISCOUNT,促销折扣,8707.37,8533.22,3096.39,2,Y,800000053,2024-05-30 23:42:00,800000017,2024-05-29 23:42:00,2024-05-29 23:42:00
1800002906,900002263,1000004545,DISCOUNT,促销折扣,4340.12,4253.32,302.06,2,Y,800000089,2024-05-30 23:42:00,800000017,2024-05-29 23:42:00,2024-05-29 23:42:00
1800002907,900002265,1000004547,DISCOUNT,促销折扣,4047.19,3966.25,1045.74,2,Y,800000006,2026-01-09 03:51:00,800000096,2026-01-06 03:51:00,2026-01-06 03:51:00
1800002908,900002265,1000004548,DISCOUNT,促销折扣,8691.92,7822.73,8839.66,10,Y,800000041,2026-01-09 03:51:00,800000096,2026-01-06 03:51:00,2026-01-06 03:51:00
1800002909,900002265,1000004549,DISCOUNT,促销折扣,9920.09,9721.69,1019.78,2,Y,800000026,2026-01-09 03:51:00,800000096,2026-01-06 03:51:00,2026-01-06 03:51:00
1800002910,900002266,1000004551,DISCOUNT,人工改价,5502.32,4090.42,6607.69,25.66,N,,,800000024,2024-04-24 02:18:00,2024-04-24 02:18:00
1800002911,900002267,1000004552,DISCOUNT,促销折扣,6912.06,6566.46,5878.66,5,Y,800000081,2024-08-18 22:56:00,800000101,2024-08-18 22:56:00,2024-08-18 22:56:00
1800002912,900002268,1000004553,DISCOUNT,促销折扣,5148.79,5045.81,1490.12,2,Y,800000035,2025-10-12 12:54:00,800000097,2025-10-12 12:54:00,2025-10-12 12:54:00
1800002913,900002269,1000004554,DISCOUNT,促销折扣,6254.35,6129.26,2085.25,2,Y,800000075,2024-05-18 09:38:00,800000015,2024-05-17 09:38:00,2024-05-17 09:38:00
1800002914,900002269,1000004556,DISCOUNT,促销折扣,5276.17,4643.03,1981.73,12,Y,800000097,2024-05-18 09:38:00,800000015,2024-05-17 09:38:00,2024-05-17 09:38:00
1800002915,900002271,1000004558,DISCOUNT,促销折扣,1949.46,1851.99,1690.13,5,Y,800000063,2026-02-05 11:52:00,800000085,2026-02-02 11:52:00,2026-02-02 11:52:00
1800002916,900002272,1000004561,DISCOUNT,促销折扣,6409.62,5768.66,10537.38,10,Y,800000018,2026-02-25 11:07:00,800000029,2026-02-25 11:07:00,2026-02-25 11:07:00
1800002917,900002276,1000004565,DISCOUNT,促销折扣,2197.15,2153.21,670.96,2,Y,800000043,2025-12-26 01:02:00,800000002,2025-12-25 01:02:00,2025-12-25 01:02:00
1800002918,900002278,1000004567,DISCOUNT,促销折扣,3334.47,2934.33,1456.51,12,Y,800000009,2024-04-22 03:55:00,800000083,2024-04-22 03:55:00,2024-04-22 03:55:00
1800002919,900002280,1000004569,DISCOUNT,促销折扣,452.62,416.41,698.13,8,Y,800000085,2025-01-08 11:35:00,800000053,2025-01-05 11:35:00,2025-01-05 11:35:00
1800002920,900002281,1000004570,DISCOUNT,促销折扣,2506.53,2381.2,2168.21,5,Y,800000073,2026-02-23 08:15:00,800000111,2026-02-21 08:15:00,2026-02-21 08:15:00
1800002921,900002282,1000004574,DISCOUNT,促销折扣,6779.85,6440.86,5095.02,5,Y,800000070,2025-04-01 00:37:00,800000083,2025-03-31 00:37:00,2025-03-31 00:37:00
1800002922,900002283,1000004577,DISCOUNT,促销折扣,4040.0,3838.0,3662.26,5,Y,800000023,2026-01-13 07:26:00,800000082,2026-01-10 07:26:00,2026-01-10 07:26:00
1800002923,900002284,1000004580,DISCOUNT,促销折扣,2525.42,2323.39,1951.61,8,Y,800000104,2026-03-30 08:42:00,800000059,2026-03-30 08:42:00,2026-03-30 08:42:00
1800002924,900002284,1000004581,DISCOUNT,促销折扣,9786.99,8808.29,10462.3,10,Y,800000080,2026-03-30 08:42:00,800000059,2026-03-30 08:42:00,2026-03-30 08:42:00
1800002925,900002285,1000004582,DISCOUNT,促销折扣,1635.35,1471.82,1605.86,10,Y,800000045,2025-06-13 14:15:00,800000105,2025-06-10 14:15:00,2025-06-10 14:15:00
1800002926,900002286,1000004584,DISCOUNT,促销折扣,3099.63,3037.64,63.85,2,Y,800000115,2025-04-07 17:05:00,800000107,2025-04-06 17:05:00,2025-04-06 17:05:00
1800002927,900002288,1000004589,DISCOUNT,促销折扣,8298.11,7634.26,12500.3,8,Y,800000068,2024-10-13 00:45:00,800000028,2024-10-13 00:45:00,2024-10-13 00:45:00
1800002928,900002288,1000004591,DISCOUNT,促销折扣,6544.27,6217.06,975.09,5,Y,800000029,2024-10-13 00:45:00,800000028,2024-10-13 00:45:00,2024-10-13 00:45:00
1800002929,900002289,1000004594,DISCOUNT,促销折扣,979.71,930.72,167.06,5,Y,800000102,2024-10-23 09:51:00,800000044,2024-10-23 09:51:00,2024-10-23 09:51:00
1800002930,900002291,1000004596,DISCOUNT,促销折扣,6014.21,5713.5,1079.55,5,Y,800000092,2024-09-23 03:49:00,800000107,2024-09-21 03:49:00,2024-09-21 03:49:00
1800002931,900002291,1000004597,DISCOUNT,促销折扣,255.44,250.33,40.98,2,Y,800000011,2024-09-23 03:49:00,800000107,2024-09-21 03:49:00,2024-09-21 03:49:00
1800002932,900002292,1000004598,DISCOUNT,促销折扣,7926.32,6975.16,6239.61,12,Y,800000118,2025-12-31 00:38:00,800000061,2025-12-28 00:38:00,2025-12-28 00:38:00
1800002933,900002293,1000004599,DISCOUNT,促销折扣,7815.36,7659.05,1911.67,2,Y,800000091,2024-04-26 19:35:00,800000107,2024-04-25 19:35:00,2024-04-25 19:35:00
1800002934,900002293,1000004600,DISCOUNT,促销折扣,9326.73,8860.39,5232.33,5,Y,800000013,2024-04-26 19:35:00,800000107,2024-04-25 19:35:00,2024-04-25 19:35:00
1800002935,900002293,1000004601,DISCOUNT,促销折扣,1902.03,1806.93,864.46,5,Y,800000079,2024-04-26 19:35:00,800000107,2024-04-25 19:35:00,2024-04-25 19:35:00
1800002936,900002294,1000004604,DISCOUNT,促销折扣,6885.9,6335.03,4682.39,8,Y,800000054,2025-05-07 10:34:00,800000087,2025-05-04 10:34:00,2025-05-04 10:34:00
1800002937,900002296,1000004607,DISCOUNT,促销折扣,6061.22,5333.87,11433.94,12,Y,800000032,2025-10-14 10:54:00,800000112,2025-10-14 10:54:00,2025-10-14 10:54:00
1800002938,900002297,1000004609,DISCOUNT,促销折扣,2288.83,2174.39,2176.65,5,Y,800000080,2024-05-13 21:34:00,800000111,2024-05-10 21:34:00,2024-05-10 21:34:00
1800002939,900002297,1000004610,DISCOUNT,促销折扣,7097.79,6246.06,6217.63,12,Y,800000053,2024-05-13 21:34:00,800000111,2024-05-10 21:34:00,2024-05-10 21:34:00
1800002940,900002298,1000004611,DISCOUNT,促销折扣,9892.32,9397.7,4313.09,5,Y,800000098,2025-05-07 03:31:00,800000075,2025-05-05 03:31:00,2025-05-05 03:31:00
1800002941,900002298,1000004612,DISCOUNT,促销折扣,9756.09,8585.36,1674.14,12,Y,800000062,2025-05-07 03:31:00,800000075,2025-05-05 03:31:00,2025-05-05 03:31:00
1800002942,900002299,1000004613,DISCOUNT,促销折扣,4632.15,4539.51,221.41,2,Y,800000013,2024-05-15 17:41:00,800000050,2024-05-13 17:41:00,2024-05-13 17:41:00
1800002943,900002299,1000004614,DISCOUNT,促销折扣,7299.3,6934.34,1605.82,5,Y,800000106,2024-05-15 17:41:00,800000050,2024-05-13 17:41:00,2024-05-13 17:41:00
1800002944,900002299,1000004615,DISCOUNT,促销折扣,2092.9,2051.04,277.11,2,Y,800000085,2024-05-15 17:41:00,800000050,2024-05-13 17:41:00,2024-05-13 17:41:00
1800002945,900002299,1000004616,DISCOUNT,促销折扣,4682.32,4588.67,693.95,2,Y,800000095,2024-05-15 17:41:00,800000050,2024-05-13 17:41:00,2024-05-13 17:41:00
1800002946,900002300,1000004617,DISCOUNT,促销折扣,2204.72,2028.34,2300.0,8,Y,800000098,2025-04-04 20:13:00,800000047,2025-04-01 20:13:00,2025-04-01 20:13:00
1800002947,900002301,1000004618,DISCOUNT,促销折扣,6884.02,6195.62,8845.94,10,Y,800000114,2025-05-28 07:41:00,800000061,2025-05-27 07:41:00,2025-05-27 07:41:00
1800002948,900002302,1000004619,DISCOUNT,促销折扣,8053.1,7892.04,2105.05,2,Y,800000093,2025-01-08 01:31:00,800000065,2025-01-06 01:31:00,2025-01-06 01:31:00
1800002949,900002304,1000004623,DISCOUNT,促销折扣,8067.6,7664.22,2509.02,5,Y,800000080,2025-06-10 13:57:00,800000030,2025-06-08 13:57:00,2025-06-08 13:57:00
1800002950,900002305,1000004624,DISCOUNT,促销折扣,400.8,368.74,308.1,8,Y,800000029,2025-06-01 10:25:00,800000057,2025-05-30 10:25:00,2025-05-30 10:25:00
1800002951,900002305,1000004625,DISCOUNT,促销折扣,9523.74,8571.37,4095.19,10,Y,800000004,2025-06-01 10:25:00,800000057,2025-05-30 10:25:00,2025-05-30 10:25:00
1800002952,900002305,1000004627,DISCOUNT,促销折扣,5413.46,5305.19,1039.39,2,Y,800000114,2025-06-01 10:25:00,800000057,2025-05-30 10:25:00,2025-05-30 10:25:00
1800002953,900002306,1000004628,DISCOUNT,促销折扣,3006.31,2645.55,6666.84,12,Y,800000078,2024-10-15 17:21:00,800000036,2024-10-12 17:21:00,2024-10-12 17:21:00
1800002954,900002307,1000004629,DISCOUNT,促销折扣,5774.46,5197.01,11410.41,10,Y,800000109,2025-01-15 09:02:00,800000009,2025-01-15 09:02:00,2025-01-15 09:02:00
1800002955,900002307,1000004630,DISCOUNT,促销折扣,4936.07,4837.35,762.12,2,Y,800000054,2025-01-15 09:02:00,800000009,2025-01-15 09:02:00,2025-01-15 09:02:00
1800002956,900002307,1000004631,DISCOUNT,促销折扣,9434.19,8962.48,7698.31,5,Y,800000090,2025-01-15 09:02:00,800000009,2025-01-15 09:02:00,2025-01-15 09:02:00
1800002957,900002308,1000004632,DISCOUNT,促销折扣,6755.26,6079.73,11788.0,10,Y,800000106,2025-11-23 15:03:00,800000042,2025-11-21 15:03:00,2025-11-21 15:03:00
1800002958,900002309,1000004633,DISCOUNT,促销折扣,9704.34,8539.82,22300.56,12,Y,800000098,2025-06-05 20:42:00,800000040,2025-06-03 20:42:00,2025-06-03 20:42:00
1800002959,900002309,1000004634,DISCOUNT,促销折扣,7598.76,7218.82,4806.24,5,Y,800000119,2025-06-05 20:42:00,800000040,2025-06-03 20:42:00,2025-06-03 20:42:00
1800002960,900002310,1000004635,DISCOUNT,促销折扣,2179.67,2136.08,798.57,2,Y,800000025,2025-08-27 00:48:00,800000053,2025-08-25 00:48:00,2025-08-25 00:48:00
1800002961,900002310,1000004636,DISCOUNT,促销折扣,3972.18,3773.57,1535.26,5,Y,800000090,2025-08-27 00:48:00,800000053,2025-08-25 00:48:00,2025-08-25 00:48:00
1800002962,900002311,1000004637,DISCOUNT,促销折扣,3086.48,2716.1,4781.61,12,Y,800000053,2025-06-27 11:37:00,800000113,2025-06-25 11:37:00,2025-06-25 11:37:00
1800002963,900002312,1000004638,DISCOUNT,促销折扣,6381.13,6062.07,449.87,5,Y,800000075,2024-09-08 02:00:00,800000013,2024-09-06 02:00:00,2024-09-06 02:00:00
1800002964,900002315,1000004641,DISCOUNT,促销折扣,3279.83,2886.25,6486.2,12,Y,800000086,2025-12-20 06:19:00,800000028,2025-12-20 06:19:00,2025-12-20 06:19:00
1800002965,900002315,1000004642,DISCOUNT,促销折扣,1671.04,1587.49,1592.46,5,Y,800000088,2025-12-20 06:19:00,800000028,2025-12-20 06:19:00,2025-12-20 06:19:00
1800002966,900002317,1000004646,DISCOUNT,促销折扣,3702.64,3517.51,3065.75,5,Y,800000067,2026-02-26 00:26:00,800000083,2026-02-25 00:26:00,2026-02-25 00:26:00
1800002967,900002318,1000004649,DISCOUNT,促销折扣,9042.2,8137.98,11266.58,10,Y,800000045,2024-07-16 04:28:00,800000104,2024-07-14 04:28:00,2024-07-14 04:28:00
1800002968,900002320,1000004653,DISCOUNT,促销折扣,8894.82,8716.92,2967.37,2,Y,800000056,2025-05-08 12:09:00,800000078,2025-05-08 12:09:00,2025-05-08 12:09:00
1800002969,900002322,1000004656,DISCOUNT,促销折扣,9505.04,8364.44,1802.15,12,Y,800000045,2025-04-19 13:00:00,800000027,2025-04-19 13:00:00,2025-04-19 13:00:00
1800002970,900002323,1000004659,DISCOUNT,促销折扣,1471.45,1324.31,1212.43,10,Y,800000008,2025-01-16 07:17:00,800000100,2025-01-13 07:17:00,2025-01-13 07:17:00
1800002971,900002324,1000004660,DISCOUNT,促销折扣,4915.71,4669.92,3549.21,5,Y,800000112,2025-09-08 01:13:00,800000026,2025-09-08 01:13:00,2025-09-08 01:13:00
1800002972,900002326,1000004662,DISCOUNT,促销折扣,8795.91,7916.32,11478.65,10,Y,800000039,2025-04-05 03:02:00,800000115,2025-04-03 03:02:00,2025-04-03 03:02:00
1800002973,900002329,1000004665,DISCOUNT,促销折扣,4227.31,3804.58,4776.85,10,Y,800000039,2026-01-02 21:31:00,800000027,2026-01-02 21:31:00,2026-01-02 21:31:00
1800002974,900002330,1000004666,DISCOUNT,促销折扣,9114.17,8202.75,7856.44,10,Y,800000079,2025-01-23 19:39:00,800000023,2025-01-21 19:39:00,2025-01-21 19:39:00
1800002975,900002331,1000004668,DISCOUNT,促销折扣,7440.66,6845.41,2738.15,8,Y,800000085,2025-10-10 04:05:00,800000072,2025-10-08 04:05:00,2025-10-08 04:05:00
1800002976,900002333,1000004670,DISCOUNT,促销折扣,5415.33,4765.49,9260.22,12,Y,800000114,2025-12-15 18:41:00,800000106,2025-12-12 18:41:00,2025-12-12 18:41:00
1800002977,900002334,1000004672,DISCOUNT,促销折扣,3041.03,2980.21,620.97,2,Y,800000009,2024-05-16 01:53:00,800000015,2024-05-13 01:53:00,2024-05-13 01:53:00
1800002978,900002335,1000004673,DISCOUNT,促销折扣,770.91,732.36,39.71,5,Y,800000056,2025-02-15 00:15:00,800000109,2025-02-12 00:15:00,2025-02-12 00:15:00
1800002979,900002335,1000004675,DISCOUNT,促销折扣,2163.06,2119.8,625.54,2,Y,800000010,2025-02-15 00:15:00,800000109,2025-02-12 00:15:00,2025-02-12 00:15:00
1800002980,900002336,1000004677,DISCOUNT,促销折扣,5376.27,4946.17,1664.49,8,Y,800000034,2024-12-05 09:20:00,800000035,2024-12-02 09:20:00,2024-12-02 09:20:00
1800002981,900002337,1000004678,DISCOUNT,促销折扣,1655.93,1457.22,2201.71,12,Y,800000009,2024-11-20 02:28:00,800000031,2024-11-20 02:28:00,2024-11-20 02:28:00
1800002982,900002338,1000004679,DISCOUNT,促销折扣,6476.14,5828.53,8036.84,10,Y,800000006,2026-01-11 23:06:00,800000061,2026-01-10 23:06:00,2026-01-10 23:06:00
1800002983,900002338,1000004680,DISCOUNT,促销折扣,1614.69,1533.96,639.38,5,Y,800000029,2026-01-11 23:06:00,800000061,2026-01-10 23:06:00,2026-01-10 23:06:00
1800002984,900002339,1000004681,DISCOUNT,促销折扣,8168.47,8005.1,3213.49,2,Y,800000096,2024-07-15 23:01:00,800000048,2024-07-15 23:01:00,2024-07-15 23:01:00
1800002985,900002340,1000004684,DISCOUNT,促销折扣,3609.75,3537.55,195.66,2,Y,800000069,2025-12-30 21:15:00,800000020,2025-12-30 21:15:00,2025-12-30 21:15:00
1800002986,900002341,1000004686,DISCOUNT,促销折扣,7334.22,6600.8,12424.13,10,Y,800000036,2024-07-16 00:59:00,800000078,2024-07-14 00:59:00,2024-07-14 00:59:00
1800002987,900002343,1000004688,DISCOUNT,促销折扣,3203.11,2818.74,2821.28,12,Y,800000062,2025-08-04 06:55:00,800000066,2025-08-01 06:55:00,2025-08-01 06:55:00
1800002988,900002344,1000004689,DISCOUNT,促销折扣,7658.42,6739.41,12645.58,12,Y,800000046,2026-03-21 03:24:00,800000109,2026-03-18 03:24:00,2026-03-18 03:24:00
1800002989,900002344,1000004690,DISCOUNT,促销折扣,6477.32,5829.59,1917.28,10,Y,800000068,2026-03-21 03:24:00,800000109,2026-03-18 03:24:00,2026-03-18 03:24:00
1800002990,900002346,1000004692,DISCOUNT,促销折扣,233.91,222.21,79.21,5,Y,800000009,2024-10-30 12:18:00,800000039,2024-10-29 12:18:00,2024-10-29 12:18:00
1800002991,900002347,1000004693,DISCOUNT,促销折扣,9543.57,9352.7,2719.9,2,Y,800000054,2024-12-08 09:07:00,800000019,2024-12-07 09:07:00,2024-12-07 09:07:00
1800002992,900002349,1000004695,DISCOUNT,促销折扣,3943.72,3864.85,1010.32,2,Y,800000040,2024-06-19 10:57:00,800000111,2024-06-19 10:57:00,2024-06-19 10:57:00
1800002993,900002349,1000004696,DISCOUNT,促销折扣,9265.97,8339.37,3215.3,10,Y,800000059,2024-06-19 10:57:00,800000111,2024-06-19 10:57:00,2024-06-19 10:57:00
1800002994,900002349,1000004697,DISCOUNT,促销折扣,7309.27,6432.16,11323.49,12,Y,800000117,2024-06-19 10:57:00,800000111,2024-06-19 10:57:00,2024-06-19 10:57:00
1800002995,900002349,1000004699,DISCOUNT,促销折扣,8398.5,7726.62,4508.31,8,Y,800000062,2024-06-19 10:57:00,800000111,2024-06-19 10:57:00,2024-06-19 10:57:00
1800002996,900002350,1000004702,DISCOUNT,促销折扣,5917.19,5443.81,8189.47,8,Y,800000019,2024-06-26 09:16:00,800000070,2024-06-24 09:16:00,2024-06-24 09:16:00
1800002997,900002350,1000004703,DISCOUNT,促销折扣,7619.51,7467.12,1232.84,2,Y,800000090,2024-06-26 09:16:00,800000070,2024-06-24 09:16:00,2024-06-24 09:16:00
1800002998,900002351,1000004704,DISCOUNT,促销折扣,6067.47,5764.1,3027.63,5,Y,800000015,2025-08-21 15:18:00,800000019,2025-08-21 15:18:00,2025-08-21 15:18:00
1800002999,900002353,1000004706,DISCOUNT,促销折扣,5780.39,5317.96,6307.55,8,Y,800000085,2026-01-18 11:47:00,800000075,2026-01-18 11:47:00,2026-01-18 11:47:00
1800003000,900002354,1000004707,DISCOUNT,促销折扣,5805.28,5515.02,5245.0,5,Y,800000077,2025-06-11 04:42:00,800000056,2025-06-09 04:42:00,2025-06-09 04:42:00
1800003001,900002354,1000004708,DISCOUNT,促销折扣,5086.01,4577.41,1993.71,10,Y,800000089,2025-06-11 04:42:00,800000056,2025-06-09 04:42:00,2025-06-09 04:42:00
1800003002,900002355,1000004709,DISCOUNT,促销折扣,9239.51,8777.53,2813.46,5,Y,800000113,2025-10-03 07:48:00,800000046,2025-10-02 07:48:00,2025-10-02 07:48:00
1800003003,900002356,1000004711,DISCOUNT,促销折扣,1514.76,1393.58,467.75,8,Y,800000075,2025-05-17 07:15:00,800000070,2025-05-14 07:15:00,2025-05-14 07:15:00
1800003004,900002356,1000004712,DISCOUNT,促销折扣,3165.4,3007.13,1495.65,5,Y,800000024,2025-05-17 07:15:00,800000070,2025-05-14 07:15:00,2025-05-14 07:15:00
1800003005,900002357,1000004713,DISCOUNT,促销折扣,1229.96,1082.36,705.53,12,Y,800000011,2024-10-14 18:52:00,800000080,2024-10-11 18:52:00,2024-10-11 18:52:00
1800003006,900002358,1000004715,DISCOUNT,促销折扣,5451.85,5342.81,901.76,2,Y,800000021,2025-09-20 02:14:00,800000008,2025-09-18 02:14:00,2025-09-18 02:14:00
1800003007,900002359,1000004717,DISCOUNT,促销折扣,3590.43,3159.58,8595.46,12,Y,800000053,2025-02-07 14:06:00,800000102,2025-02-06 14:06:00,2025-02-06 14:06:00
1800003008,900002359,1000004719,DISCOUNT,促销折扣,828.22,786.81,186.35,5,Y,800000050,2025-02-07 14:06:00,800000102,2025-02-06 14:06:00,2025-02-06 14:06:00
1800003009,900002360,1000004720,DISCOUNT,促销折扣,1938.91,1706.24,1270.38,12,Y,800000093,2025-06-17 03:34:00,800000119,2025-06-16 03:34:00,2025-06-16 03:34:00
1800003010,900002360,1000004722,DISCOUNT,促销折扣,9160.03,8976.83,1995.05,2,Y,800000107,2025-06-17 03:34:00,800000119,2025-06-16 03:34:00,2025-06-16 03:34:00
1800003011,900002360,1000004723,DISCOUNT,促销折扣,7623.65,6708.81,4766.32,12,Y,800000103,2025-06-17 03:34:00,800000119,2025-06-16 03:34:00,2025-06-16 03:34:00
1800003012,900002361,1000004724,DISCOUNT,促销折扣,210.65,189.59,157.95,10,Y,800000112,2024-04-10 17:33:00,800000066,2024-04-10 17:33:00,2024-04-10 17:33:00
1800003013,900002362,1000004726,DISCOUNT,促销折扣,4105.59,3900.31,2155.44,5,Y,800000058,2025-05-21 20:35:00,800000051,2025-05-21 20:35:00,2025-05-21 20:35:00
1800003014,900002362,1000004727,DISCOUNT,促销折扣,2147.07,1889.42,1922.07,12,Y,800000060,2025-05-21 20:35:00,800000051,2025-05-21 20:35:00,2025-05-21 20:35:00
1800003015,900002362,1000004728,DISCOUNT,促销折扣,5891.26,5419.96,9157.36,8,Y,800000017,2025-05-21 20:35:00,800000051,2025-05-21 20:35:00,2025-05-21 20:35:00
1800003016,900002363,1000004730,DISCOUNT,促销折扣,7462.84,7089.7,1007.48,5,Y,800000026,2025-05-31 23:57:00,800000078,2025-05-30 23:57:00,2025-05-30 23:57:00
1800003017,900002364,1000004731,DISCOUNT,促销折扣,4285.69,3857.12,6329.98,10,Y,800000056,2025-06-19 13:05:00,800000079,2025-06-19 13:05:00,2025-06-19 13:05:00
1800003018,900002366,1000004736,DISCOUNT,促销折扣,9497.14,8547.43,18794.76,10,Y,800000039,2024-05-22 17:50:00,800000044,2024-05-19 17:50:00,2024-05-19 17:50:00
1800003019,900002367,1000004738,DISCOUNT,促销折扣,8044.12,7078.83,12403.98,12,Y,800000003,2025-09-02 19:43:00,800000022,2025-08-31 19:43:00,2025-08-31 19:43:00
1800003020,900002368,1000004741,DISCOUNT,促销折扣,7001.35,6301.22,1659.31,10,Y,800000006,2025-01-04 13:39:00,800000017,2025-01-02 13:39:00,2025-01-02 13:39:00
1800003021,900002369,1000004742,DISCOUNT,人工改价,8746.12,6207.12,30620.34,29.03,N,,,800000020,2026-01-03 09:22:00,2026-01-03 09:22:00
1800003022,900002369,1000004743,DISCOUNT,促销折扣,6987.78,6638.39,932.87,5,Y,800000080,2026-01-05 09:22:00,800000020,2026-01-03 09:22:00,2026-01-03 09:22:00
1800003023,900002369,1000004744,DISCOUNT,促销折扣,1208.21,1111.55,1055.53,8,Y,800000034,2026-01-05 09:22:00,800000020,2026-01-03 09:22:00,2026-01-03 09:22:00
1800003024,900002370,1000004746,DISCOUNT,促销折扣,6467.62,6338.27,2231.29,2,Y,800000058,2025-03-12 08:23:00,800000105,2025-03-12 08:23:00,2025-03-12 08:23:00
1800003025,900002370,1000004747,DISCOUNT,促销折扣,9994.0,9794.12,2822.31,2,Y,800000084,2025-03-12 08:23:00,800000105,2025-03-12 08:23:00,2025-03-12 08:23:00
1800003026,900002371,1000004748,DISCOUNT,促销折扣,3545.37,3368.1,2753.0,5,Y,800000019,2025-10-08 17:52:00,800000057,2025-10-08 17:52:00,2025-10-08 17:52:00
1800003027,900002372,1000004749,DISCOUNT,促销折扣,4086.09,3759.2,2023.45,8,Y,800000111,2025-03-23 23:04:00,800000098,2025-03-21 23:04:00,2025-03-21 23:04:00
1800003028,900002372,1000004750,DISCOUNT,促销折扣,5337.74,4910.72,1725.16,8,Y,800000065,2025-03-23 23:04:00,800000098,2025-03-21 23:04:00,2025-03-21 23:04:00
1800003029,900002372,1000004752,DISCOUNT,促销折扣,9912.21,9119.23,2997.46,8,Y,800000104,2025-03-23 23:04:00,800000098,2025-03-21 23:04:00,2025-03-21 23:04:00
