receivable_application_id,cash_receipt_id,applied_customer_trx_id,amount_applied,apply_date,application_type,status,created_date,last_update_date
1700004239,1600004239,1200004239,49363.29,2025-09-10 21:28:00,CASH,APPLIED,2025-05-04 21:28:00,2025-05-04 21:28:00
1700004240,1600004240,1200004240,43180.72,2025-07-27 13:34:00,CASH,APPLIED,2025-06-11 13:34:00,2025-06-11 13:34:00
1700004241,1600004241,1200004241,11231.45,2026-05-14 21:45:00,CASH,APPLIED,2026-02-06 21:45:00,2026-02-06 21:45:00
1700004242,1600004242,1200004242,33217.37,2025-08-26 01:38:00,CASH,APPLIED,2025-04-22 01:38:00,2025-04-22 01:38:00
1700004243,1600004243,1200004243,89937.1,2025-06-16 01:38:00,CASH,APPLIED,2025-04-22 01:38:00,2025-04-22 01:38:00
1700004244,1600004244,1200004244,136414.53,2025-07-09 01:38:00,CASH,APPLIED,2025-04-22 01:38:00,2025-04-22 01:38:00
1700004245,1600004245,1200004245,46553.05,2024-09-17 16:06:00,CASH,APPLIED,2024-06-24 16:06:00,2024-06-24 16:06:00
1700004246,1600004246,1200004246,9513.75,2024-10-10 16:06:00,CASH,APPLIED,2024-06-24 16:06:00,2024-06-24 16:06:00
1700004247,1600004247,1200004247,31901.8,2024-09-28 16:06:00,CASH,APPLIED,2024-06-24 16:06:00,2024-06-24 16:06:00
1700004248,1600004248,1200004248,41966.95,2026-06-08 04:14:00,CASH,APPLIED,2026-03-29 04:14:00,2026-03-29 04:14:00
1700004249,1600004249,1200004249,23831.17,2024-08-01 03:19:00,CASH,APPLIED,2024-04-13 03:19:00,2024-04-13 03:19:00
1700004250,1600004250,1200004250,36009.28,2024-06-13 03:19:00,CASH,APPLIED,2024-04-13 03:19:00,2024-04-13 03:19:00
1700004251,1600004251,1200004251,27827.7,2024-05-17 03:19:00,CASH,APPLIED,2024-04-13 03:19:00,2024-04-13 03:19:00
1700004252,1600004252,1200004252,11047.32,2024-07-21 03:19:00,CASH,APPLIED,2024-04-13 03:19:00,2024-04-13 03:19:00
1700004253,1600004253,1200004253,15547.47,2025-08-11 21:48:00,CASH,APPLIED,2025-06-21 21:48:00,2025-06-21 21:48:00
1700004254,1600004254,1200004254,1195.07,2025-08-01 17:51:00,CASH,APPLIED,2025-06-23 17:51:00,2025-06-23 17:51:00
1700004255,1600004255,1200004255,36590.57,2025-08-13 17:51:00,CASH,APPLIED,2025-06-23 17:51:00,2025-06-23 17:51:00
1700004256,1600004256,1200004256,9244.64,2025-09-02 17:51:00,CASH,APPLIED,2025-06-23 17:51:00,2025-06-23 17:51:00
1700004257,1600004257,1200004257,4542.81,2025-05-26 21:18:00,CASH,APPLIED,2025-05-07 21:18:00,2025-05-07 21:18:00
1700004258,1600004258,1200004258,122839.41,2025-11-13 18:12:00,CASH,APPLIED,2025-07-21 18:12:00,2025-07-21 18:12:00
1700004259,1600004259,1200004259,50615.29,2024-11-09 14:06:00,CASH,APPLIED,2024-08-28 14:06:00,2024-08-28 14:06:00
1700004260,1600004260,1200004260,103356.06,2024-12-13 14:06:00,CASH,APPLIED,2024-08-28 14:06:00,2024-08-28 14:06:00
1700004261,1600004261,1200004261,44905.23,2024-11-08 14:06:00,CASH,APPLIED,2024-08-28 14:06:00,2024-08-28 14:06:00
1700004262,1600004262,1200004262,15709.72,2025-11-03 15:48:00,CASH,APPLIED,2025-07-31 15:48:00,2025-07-31 15:48:00
1700004263,1600004263,1200004263,36673.42,2025-09-22 15:48:00,CASH,APPLIED,2025-07-31 15:48:00,2025-07-31 15:48:00
1700004264,1600004264,1200004264,71410.56,2026-01-31 04:48:00,CASH,APPLIED,2025-11-05 04:48:00,2025-11-05 04:48:00
1700004265,1600004265,1200004265,31419.24,2025-12-29 04:48:00,CASH,APPLIED,2025-11-05 04:48:00,2025-11-05 04:48:00
1700004266,1600004266,1200004266,9417.29,2025-11-09 00:07:00,CASH,APPLIED,2025-08-31 00:07:00,2025-08-31 00:07:00
1700004267,1600004267,1200004267,91148.62,2024-12-21 09:40:00,CASH,APPLIED,2024-09-04 09:40:00,2024-09-04 09:40:00
1700004268,1600004268,1200004268,11326.36,2024-08-13 09:45:00,CASH,APPLIED,2024-07-21 09:45:00,2024-07-21 09:45:00
1700004269,1600004269,1200004269,66932.61,2024-11-27 09:45:00,CASH,APPLIED,2024-07-21 09:45:00,2024-07-21 09:45:00
1700004270,1600004270,1200004270,1952.17,2024-10-27 09:45:00,CASH,APPLIED,2024-07-21 09:45:00,2024-07-21 09:45:00
1700004271,1600004271,1200004271,17106.64,2024-09-24 09:45:00,CASH,APPLIED,2024-07-21 09:45:00,2024-07-21 09:45:00
1700004272,1600004272,1200004272,17663.89,2024-08-07 09:45:00,CASH,APPLIED,2024-07-21 09:45:00,2024-07-21 09:45:00
1700004273,1600004273,1200004273,8808.34,2025-01-28 16:03:00,CASH,APPLIED,2024-11-29 16:03:00,2024-11-29 16:03:00
1700004274,1600004274,1200004274,681.81,2025-02-16 16:03:00,CASH,APPLIED,2024-11-29 16:03:00,2024-11-29 16:03:00
1700004275,1600004275,1200004275,21745.2,2024-12-18 16:03:00,CASH,APPLIED,2024-11-29 16:03:00,2024-11-29 16:03:00
1700004276,1600004276,1200004276,18442.04,2025-01-29 16:03:00,CASH,APPLIED,2024-11-29 16:03:00,2024-11-29 16:03:00
1700004277,1600004277,1200004277,9702.48,2025-01-04 16:03:00,CASH,APPLIED,2024-11-29 16:03:00,2024-11-29 16:03:00
1700004278,1600004278,1200004278,52158.62,2025-06-07 17:04:00,CASH,APPLIED,2025-03-01 17:04:00,2025-03-01 17:04:00
1700004279,1600004279,1200004279,7038.74,2024-07-11 14:13:00,CASH,APPLIED,2024-06-20 14:13:00,2024-06-20 14:13:00
1700004280,1600004280,1200004280,50171.5,2025-11-13 21:51:00,CASH,APPLIED,2025-07-24 21:51:00,2025-07-24 21:51:00
1700004281,1600004281,1200004281,345.18,2025-09-27 21:51:00,CASH,APPLIED,2025-07-24 21:51:00,2025-07-24 21:51:00
1700004282,1600004282,1200004282,119643.23,2025-09-04 21:51:00,CASH,APPLIED,2025-07-24 21:51:00,2025-07-24 21:51:00
1700004283,1600004283,1200004283,610.45,2025-12-01 21:51:00,CASH,APPLIED,2025-07-24 21:51:00,2025-07-24 21:51:00
1700004284,1600004284,1200004284,5966.91,2024-10-21 02:29:00,CASH,APPLIED,2024-09-08 02:29:00,2024-09-08 02:29:00
1700004285,1600004285,1200004285,65988.12,2025-01-05 02:29:00,CASH,APPLIED,2024-09-08 02:29:00,2024-09-08 02:29:00
1700004286,1600004286,1200004286,71104.41,2026-02-01 22:51:00,CASH,APPLIED,2025-12-19 22:51:00,2025-12-19 22:51:00
1700004287,1600004287,1200004287,2612.68,2026-01-08 21:17:00,CASH,APPLIED,2025-08-27 21:17:00,2025-08-27 21:17:00
1700004288,1600004288,1200004288,2639.46,2024-12-19 03:26:00,CASH,APPLIED,2024-10-18 03:26:00,2024-10-18 03:26:00
1700004289,1600004289,1200004289,15258.86,2025-02-03 03:26:00,CASH,APPLIED,2024-10-18 03:26:00,2024-10-18 03:26:00
1700004290,1600004290,1200004290,1785.56,2025-01-15 03:26:00,CASH,APPLIED,2024-10-18 03:26:00,2024-10-18 03:26:00
1700004291,1600004291,1200004291,91106.56,2024-11-17 03:26:00,CASH,APPLIED,2024-10-18 03:26:00,2024-10-18 03:26:00
1700004292,1600004292,1200004292,77324.22,2025-07-13 05:47:00,CASH,APPLIED,2025-05-07 05:47:00,2025-05-07 05:47:00
1700004293,1600004293,1200004293,29552.72,2026-05-01 11:37:00,CASH,APPLIED,2026-01-20 11:37:00,2026-01-20 11:37:00
1700004294,1600004294,1200004294,2672.18,2026-05-01 11:37:00,CASH,APPLIED,2026-01-20 11:37:00,2026-01-20 11:37:00
1700004295,1600004295,1200004295,4944.36,2025-11-20 21:31:00,CASH,APPLIED,2025-08-27 21:31:00,2025-08-27 21:31:00
1700004296,1600004296,1200004296,687.65,2025-12-24 21:31:00,CASH,APPLIED,2025-08-27 21:31:00,2025-08-27 21:31:00
1700004297,1600004297,1200004297,25832.84,2025-11-11 01:40:00,CASH,APPLIED,2025-07-27 01:40:00,2025-07-27 01:40:00
1700004298,1600004298,1200004298,7894.49,2025-05-13 03:35:00,CASH,APPLIED,2025-01-28 03:35:00,2025-01-28 03:35:00
1700004299,1600004299,1200004299,49743.35,2025-09-20 19:17:00,CASH,APPLIED,2025-06-12 19:17:00,2025-06-12 19:17:00
1700004300,1600004300,1200004300,70705.41,2025-09-30 19:17:00,CASH,APPLIED,2025-06-12 19:17:00,2025-06-12 19:17:00
1700004301,1600004301,1200004301,43326.3,2025-07-07 07:02:00,CASH,APPLIED,2025-06-09 07:02:00,2025-06-09 07:02:00
1700004302,1600004302,1200004302,171884.62,2025-09-26 02:29:00,CASH,APPLIED,2025-09-01 02:29:00,2025-09-01 02:29:00
1700004303,1600004303,1200004303,2913.62,2025-11-26 00:33:00,CASH,APPLIED,2025-08-02 00:33:00,2025-08-02 00:33:00
1700004304,1600004304,1200004304,83823.64,2025-12-30 17:18:00,CASH,APPLIED,2025-09-05 17:18:00,2025-09-05 17:18:00
1700004305,1600004305,1200004305,5965.47,2025-04-04 19:28:00,CASH,APPLIED,2025-01-20 19:28:00,2025-01-20 19:28:00
1700004306,1600004306,1200004306,23251.29,2025-07-02 19:16:00,CASH,APPLIED,2025-04-25 19:16:00,2025-04-25 19:16:00
1700004307,1600004307,1200004307,15825.03,2024-11-23 13:52:00,CASH,APPLIED,2024-10-03 13:52:00,2024-10-03 13:52:00
1700004308,1600004308,1200004308,59443.25,2026-03-10 08:08:00,CASH,APPLIED,2026-02-24 08:08:00,2026-02-24 08:08:00
1700004309,1600004309,1200004309,28956.22,2025-05-11 01:14:00,CASH,APPLIED,2025-04-13 01:14:00,2025-04-13 01:14:00
1700004310,1600004310,1200004310,98200.97,2025-06-15 01:14:00,CASH,APPLIED,2025-04-13 01:14:00,2025-04-13 01:14:00
1700004311,1600004311,1200004311,13230.32,2025-10-15 22:48:00,CASH,APPLIED,2025-07-26 22:48:00,2025-07-26 22:48:00
1700004312,1600004312,1200004312,13402.99,2024-09-08 10:28:00,CASH,APPLIED,2024-07-20 10:28:00,2024-07-20 10:28:00
1700004313,1600004313,1200004313,27640.56,2024-10-14 10:28:00,CASH,APPLIED,2024-07-20 10:28:00,2024-07-20 10:28:00
1700004314,1600004314,1200004314,75237.46,2025-07-30 14:20:00,CASH,APPLIED,2025-05-28 14:20:00,2025-05-28 14:20:00
1700004315,1600004315,1200004315,38411.74,2025-11-09 16:30:00,CASH,APPLIED,2025-07-09 16:30:00,2025-07-09 16:30:00
1700004316,1600004316,1200004316,7116.1,2025-09-16 16:30:00,CASH,APPLIED,2025-07-09 16:30:00,2025-07-09 16:30:00
1700004317,1600004317,1200004317,1860.96,2025-08-27 16:30:00,CASH,APPLIED,2025-07-09 16:30:00,2025-07-09 16:30:00
1700004318,1600004318,1200004318,78696.85,2025-08-10 05:30:00,CASH,APPLIED,2025-07-25 05:30:00,2025-07-25 05:30:00
1700004319,1600004319,1200004319,31446.51,2025-09-20 05:30:00,CASH,APPLIED,2025-07-25 05:30:00,2025-07-25 05:30:00
1700004320,1600004320,1200004320,111633.11,2024-12-06 05:26:00,CASH,APPLIED,2024-09-17 05:26:00,2024-09-17 05:26:00
1700004321,1600004321,1200004321,23717.15,2024-10-12 05:26:00,CASH,APPLIED,2024-09-17 05:26:00,2024-09-17 05:26:00
1700004322,1600004322,1200004322,3649.77,2024-10-09 08:35:00,CASH,APPLIED,2024-06-22 08:35:00,2024-06-22 08:35:00
1700004323,1600004323,1200004323,14850.63,2025-07-01 01:43:00,CASH,APPLIED,2025-03-04 01:43:00,2025-03-04 01:43:00
1700004324,1600004324,1200004324,17582.11,2025-06-13 01:43:00,CASH,APPLIED,2025-03-04 01:43:00,2025-03-04 01:43:00
1700004325,1600004325,1200004325,74038.39,2025-06-03 01:43:00,CASH,APPLIED,2025-03-04 01:43:00,2025-03-04 01:43:00
1700004326,1600004326,1200004326,3255.36,2025-07-18 02:31:00,CASH,APPLIED,2025-04-13 02:31:00,2025-04-13 02:31:00
1700004327,1600004327,1200004327,14871.42,2025-08-14 05:21:00,CASH,APPLIED,2025-05-21 05:21:00,2025-05-21 05:21:00
1700004328,1600004328,1200004328,39735.64,2025-06-22 05:21:00,CASH,APPLIED,2025-05-21 05:21:00,2025-05-21 05:21:00
1700004329,1600004329,1200004329,53235.49,2025-10-13 05:21:00,CASH,APPLIED,2025-05-21 05:21:00,2025-05-21 05:21:00
1700004330,1600004330,1200004330,9776.32,2025-04-09 17:55:00,CASH,APPLIED,2024-12-13 17:55:00,2024-12-13 17:55:00
1700004331,1600004331,1200004331,61380.07,2025-04-11 17:55:00,CASH,APPLIED,2024-12-13 17:55:00,2024-12-13 17:55:00
1700004332,1600004332,1200004332,20564.03,2025-02-07 17:55:00,CASH,APPLIED,2024-12-13 17:55:00,2024-12-13 17:55:00
1700004333,1600004333,1200004333,43304.29,2025-06-04 02:42:00,CASH,APPLIED,2025-05-28 02:42:00,2025-05-28 02:42:00
1700004334,1600004334,1200004334,27259.4,2025-07-13 02:42:00,CASH,APPLIED,2025-05-28 02:42:00,2025-05-28 02:42:00
1700004335,1600004335,1200004335,42359.02,2024-07-12 06:18:00,CASH,APPLIED,2024-04-14 06:18:00,2024-04-14 06:18:00
1700004336,1600004336,1200004336,138823.11,2024-08-24 06:18:00,CASH,APPLIED,2024-04-14 06:18:00,2024-04-14 06:18:00
1700004337,1600004337,1200004337,75963.55,2025-02-23 19:39:00,CASH,APPLIED,2024-12-16 19:39:00,2024-12-16 19:39:00
1700004338,1600004338,1200004338,90380.99,2025-03-02 19:39:00,CASH,APPLIED,2024-12-16 19:39:00,2024-12-16 19:39:00
1700004339,1600004339,1200004339,68240.09,2025-01-27 19:39:00,CASH,APPLIED,2024-12-16 19:39:00,2024-12-16 19:39:00
1700004340,1600004340,1200004340,85671.85,2024-12-28 19:39:00,CASH,APPLIED,2024-12-16 19:39:00,2024-12-16 19:39:00
1700004341,1600004341,1200004341,90030.65,2026-02-28 20:43:00,CASH,APPLIED,2025-11-19 20:43:00,2025-11-19 20:43:00
1700004342,1600004342,1200004342,26284.1,2025-11-03 03:23:00,CASH,APPLIED,2025-07-22 03:23:00,2025-07-22 03:23:00
1700004343,1600004343,1200004343,31702.06,2025-11-02 03:23:00,CASH,APPLIED,2025-07-22 03:23:00,2025-07-22 03:23:00
1700004344,1600004344,1200004344,150075.54,2025-05-28 22:22:00,CASH,APPLIED,2025-02-14 22:22:00,2025-02-14 22:22:00
1700004345,1600004345,1200004345,121576.97,2025-03-18 22:22:00,CASH,APPLIED,2025-02-14 22:22:00,2025-02-14 22:22:00
1700004346,1600004346,1200004346,106291.65,2025-04-29 22:22:00,CASH,APPLIED,2025-02-14 22:22:00,2025-02-14 22:22:00
1700004347,1600004347,1200004347,5353.89,2024-10-02 22:46:00,CASH,APPLIED,2024-07-15 22:46:00,2024-07-15 22:46:00
1700004348,1600004348,1200004348,33612.97,2024-10-16 22:46:00,CASH,APPLIED,2024-07-15 22:46:00,2024-07-15 22:46:00
1700004349,1600004349,1200004349,66102.7,2024-08-05 22:46:00,CASH,APPLIED,2024-07-15 22:46:00,2024-07-15 22:46:00
1700004350,1600004350,1200004350,35641.02,2025-12-02 22:28:00,CASH,APPLIED,2025-08-29 22:28:00,2025-08-29 22:28:00
1700004351,1600004351,1200004351,159389.39,2025-12-29 22:28:00,CASH,APPLIED,2025-08-29 22:28:00,2025-08-29 22:28:00
1700004352,1600004352,1200004352,63805.3,2025-12-13 22:28:00,CASH,APPLIED,2025-08-29 22:28:00,2025-08-29 22:28:00
1700004353,1600004353,1200004353,18779.21,2026-01-12 22:28:00,CASH,APPLIED,2025-08-29 22:28:00,2025-08-29 22:28:00
1700004354,1600004354,1200004354,16686.33,2026-05-19 21:19:00,CASH,APPLIED,2026-01-19 21:19:00,2026-01-19 21:19:00
1700004355,1600004355,1200004355,26065.09,2026-02-23 23:11:00,CASH,APPLIED,2025-11-22 23:11:00,2025-11-22 23:11:00
1700004356,1600004356,1200004356,65144.34,2025-12-05 12:53:00,CASH,APPLIED,2025-09-03 12:53:00,2025-09-03 12:53:00
1700004357,1600004357,1200004357,4018.43,2025-05-19 19:24:00,CASH,APPLIED,2025-04-04 19:24:00,2025-04-04 19:24:00
1700004358,1600004358,1200004358,35148.93,2026-04-11 06:21:00,CASH,APPLIED,2026-02-25 06:21:00,2026-02-25 06:21:00
1700004359,1600004359,1200004359,73695.68,2024-05-31 12:15:00,CASH,APPLIED,2024-04-21 12:15:00,2024-04-21 12:15:00
1700004360,1600004360,1200004360,79303.72,2024-05-17 12:15:00,CASH,APPLIED,2024-04-21 12:15:00,2024-04-21 12:15:00
1700004361,1600004361,1200004361,4359.92,2024-05-26 12:15:00,CASH,APPLIED,2024-04-21 12:15:00,2024-04-21 12:15:00
1700004362,1600004362,1200004362,8731.55,2025-03-17 14:13:00,CASH,APPLIED,2025-03-05 14:13:00,2025-03-05 14:13:00
1700004363,1600004363,1200004363,5299.95,2026-04-21 21:49:00,CASH,APPLIED,2026-03-16 21:49:00,2026-03-16 21:49:00
1700004364,1600004364,1200004364,14994.1,2026-06-11 21:49:00,CASH,APPLIED,2026-03-16 21:49:00,2026-03-16 21:49:00
1700004365,1600004365,1200004365,6363.15,2026-05-26 21:49:00,CASH,APPLIED,2026-03-16 21:49:00,2026-03-16 21:49:00
1700004366,1600004366,1200004366,67956.02,2025-06-15 12:19:00,CASH,APPLIED,2025-05-12 12:19:00,2025-05-12 12:19:00
1700004367,1600004367,1200004367,20847.08,2024-11-07 02:29:00,CASH,APPLIED,2024-09-05 02:29:00,2024-09-05 02:29:00
1700004368,1600004368,1200004368,80314.3,2024-10-18 02:29:00,CASH,APPLIED,2024-09-05 02:29:00,2024-09-05 02:29:00
1700004369,1600004369,1200004369,34421.3,2024-10-26 02:29:00,CASH,APPLIED,2024-09-05 02:29:00,2024-09-05 02:29:00
1700004370,1600004370,1200004370,129693.16,2024-11-20 02:29:00,CASH,APPLIED,2024-09-05 02:29:00,2024-09-05 02:29:00
1700004371,1600004371,1200004371,26942.1,2025-02-16 06:46:00,CASH,APPLIED,2025-01-23 06:46:00,2025-01-23 06:46:00
1700004372,1600004372,1200004372,46976.51,2025-04-04 06:46:00,CASH,APPLIED,2025-01-23 06:46:00,2025-01-23 06:46:00
1700004373,1600004373,1200004373,28582.61,2024-08-16 19:39:00,CASH,APPLIED,2024-05-09 19:39:00,2024-05-09 19:39:00
1700004374,1600004374,1200004374,146817.02,2026-05-26 11:56:00,CASH,APPLIED,2026-03-04 11:56:00,2026-03-04 11:56:00
1700004375,1600004375,1200004375,12840.45,2025-07-19 18:57:00,CASH,APPLIED,2025-06-25 18:57:00,2025-06-25 18:57:00
1700004376,1600004376,1200004376,1227.12,2025-10-13 18:57:00,CASH,APPLIED,2025-06-25 18:57:00,2025-06-25 18:57:00
1700004377,1600004377,1200004377,7953.79,2025-07-15 18:57:00,CASH,APPLIED,2025-06-25 18:57:00,2025-06-25 18:57:00
1700004378,1600004378,1200004378,65598.7,2025-08-02 18:57:00,CASH,APPLIED,2025-06-25 18:57:00,2025-06-25 18:57:00
1700004379,1600004379,1200004379,27830.53,2024-08-29 17:34:00,CASH,APPLIED,2024-08-01 17:34:00,2024-08-01 17:34:00
1700004380,1600004380,1200004380,54678.01,2024-10-29 17:34:00,CASH,APPLIED,2024-08-01 17:34:00,2024-08-01 17:34:00
1700004381,1600004381,1200004381,113261.57,2026-03-28 20:59:00,CASH,APPLIED,2025-12-10 20:59:00,2025-12-10 20:59:00
1700004382,1600004382,1200004382,57490.0,2024-08-01 18:01:00,CASH,APPLIED,2024-04-11 18:01:00,2024-04-11 18:01:00
1700004383,1600004383,1200004383,63224.61,2025-06-29 15:40:00,CASH,APPLIED,2025-03-16 15:40:00,2025-03-16 15:40:00
1700004384,1600004384,1200004384,137916.88,2025-06-09 15:40:00,CASH,APPLIED,2025-03-16 15:40:00,2025-03-16 15:40:00
1700004385,1600004385,1200004385,23197.18,2024-07-19 06:49:00,CASH,APPLIED,2024-05-07 06:49:00,2024-05-07 06:49:00
1700004386,1600004386,1200004386,3056.07,2026-04-09 20:08:00,CASH,APPLIED,2026-02-24 20:08:00,2026-02-24 20:08:00
1700004387,1600004387,1200004387,25868.06,2025-12-15 20:30:00,CASH,APPLIED,2025-08-03 20:30:00,2025-08-03 20:30:00
1700004388,1600004388,1200004388,40016.36,2026-08-02 08:54:00,CASH,APPLIED,2026-03-27 08:54:00,2026-03-27 08:54:00
1700004389,1600004389,1200004389,32472.4,2026-04-08 08:54:00,CASH,APPLIED,2026-03-27 08:54:00,2026-03-27 08:54:00
1700004390,1600004390,1200004390,4880.81,2026-05-30 08:54:00,CASH,APPLIED,2026-03-27 08:54:00,2026-03-27 08:54:00
1700004391,1600004391,1200004391,58329.93,2026-07-17 08:54:00,CASH,APPLIED,2026-03-27 08:54:00,2026-03-27 08:54:00
1700004392,1600004392,1200004392,17519.48,2026-04-24 04:38:00,CASH,APPLIED,2026-02-12 04:38:00,2026-02-12 04:38:00
1700004393,1600004393,1200004393,100146.43,2026-03-02 07:56:00,CASH,APPLIED,2026-01-22 07:56:00,2026-01-22 07:56:00
1700004394,1600004394,1200004394,28066.18,2026-05-08 16:59:00,CASH,APPLIED,2026-02-23 16:59:00,2026-02-23 16:59:00
1700004395,1600004395,1200004395,499.63,2026-06-08 16:59:00,CASH,APPLIED,2026-02-23 16:59:00,2026-02-23 16:59:00
1700004396,1600004396,1200004396,15965.96,2026-05-21 16:59:00,CASH,APPLIED,2026-02-23 16:59:00,2026-02-23 16:59:00
1700004397,1600004397,1200004397,37193.35,2024-09-18 22:40:00,CASH,APPLIED,2024-07-07 22:40:00,2024-07-07 22:40:00
1700004398,1600004398,1200004398,196.73,2026-02-17 02:50:00,CASH,APPLIED,2025-11-08 02:50:00,2025-11-08 02:50:00
1700004399,1600004399,1200004399,8411.34,2026-02-15 02:50:00,CASH,APPLIED,2025-11-08 02:50:00,2025-11-08 02:50:00
1700004400,1600004400,1200004400,99185.32,2025-12-16 02:50:00,CASH,APPLIED,2025-11-08 02:50:00,2025-11-08 02:50:00
1700004401,1600004401,1200004401,112466.95,2024-11-25 15:29:00,CASH,APPLIED,2024-08-24 15:29:00,2024-08-24 15:29:00
1700004402,1600004402,1200004402,35010.97,2024-12-22 15:29:00,CASH,APPLIED,2024-08-24 15:29:00,2024-08-24 15:29:00
1700004403,1600004403,1200004403,34145.89,2025-02-19 12:01:00,CASH,APPLIED,2024-10-23 12:01:00,2024-10-23 12:01:00
1700004404,1600004404,1200004404,7232.16,2025-10-22 12:23:00,CASH,APPLIED,2025-09-13 12:23:00,2025-09-13 12:23:00
1700004405,1600004405,1200004405,17305.75,2024-10-19 17:07:00,CASH,APPLIED,2024-06-03 17:07:00,2024-06-03 17:07:00
1700004406,1600004406,1200004406,8504.07,2024-08-16 17:07:00,CASH,APPLIED,2024-06-03 17:07:00,2024-06-03 17:07:00
1700004407,1600004407,1200004407,12976.77,2024-10-01 17:07:00,CASH,APPLIED,2024-06-03 17:07:00,2024-06-03 17:07:00
1700004408,1600004408,1200004408,5167.52,2024-07-09 17:07:00,CASH,APPLIED,2024-06-03 17:07:00,2024-06-03 17:07:00
1700004409,1600004409,1200004409,20856.58,2024-09-28 17:07:00,CASH,APPLIED,2024-06-03 17:07:00,2024-06-03 17:07:00
1700004410,1600004410,1200004410,43480.77,2024-12-16 06:27:00,CASH,APPLIED,2024-10-04 06:27:00,2024-10-04 06:27:00
1700004411,1600004411,1200004411,11117.22,2025-01-21 06:27:00,CASH,APPLIED,2024-10-04 06:27:00,2024-10-04 06:27:00
1700004412,1600004412,1200004412,2489.69,2025-01-31 06:27:00,CASH,APPLIED,2024-10-04 06:27:00,2024-10-04 06:27:00
1700004413,1600004413,1200004413,11326.32,2026-04-06 14:27:00,CASH,APPLIED,2026-03-17 14:27:00,2026-03-17 14:27:00
1700004414,1600004414,1200004414,16524.0,2025-03-16 22:36:00,CASH,APPLIED,2025-01-16 22:36:00,2025-01-16 22:36:00
1700004415,1600004415,1200004415,4290.75,2025-04-21 22:36:00,CASH,APPLIED,2025-01-16 22:36:00,2025-01-16 22:36:00
1700004416,1600004416,1200004416,13086.59,2025-05-02 22:36:00,CASH,APPLIED,2025-01-16 22:36:00,2025-01-16 22:36:00
1700004417,1600004417,1200004417,55497.68,2025-05-14 22:36:00,CASH,APPLIED,2025-01-16 22:36:00,2025-01-16 22:36:00
1700004418,1600004418,1200004418,27240.49,2025-02-08 22:36:00,CASH,APPLIED,2025-01-16 22:36:00,2025-01-16 22:36:00
1700004419,1600004419,1200004419,179546.63,2025-06-18 16:28:00,CASH,APPLIED,2025-02-04 16:28:00,2025-02-04 16:28:00
1700004420,1600004420,1200004420,136813.76,2025-04-04 15:57:00,CASH,APPLIED,2025-03-09 15:57:00,2025-03-09 15:57:00
1700004421,1600004421,1200004421,57786.29,2025-10-27 07:44:00,CASH,APPLIED,2025-07-02 07:44:00,2025-07-02 07:44:00
1700004422,1600004422,1200004422,10176.46,2025-09-23 07:44:00,CASH,APPLIED,2025-07-02 07:44:00,2025-07-02 07:44:00
1700004423,1600004423,1200004423,121462.3,2025-08-07 07:44:00,CASH,APPLIED,2025-07-02 07:44:00,2025-07-02 07:44:00
1700004424,1600004424,1200004424,2688.16,2025-11-04 07:44:00,CASH,APPLIED,2025-07-02 07:44:00,2025-07-02 07:44:00
1700004425,1600004425,1200004425,36155.84,2025-09-21 07:44:00,CASH,APPLIED,2025-07-02 07:44:00,2025-07-02 07:44:00
1700004426,1600004426,1200004426,54151.56,2024-10-18 02:08:00,CASH,APPLIED,2024-09-26 02:08:00,2024-09-26 02:08:00
1700004427,1600004427,1200004427,4426.09,2025-01-12 02:08:00,CASH,APPLIED,2024-09-26 02:08:00,2024-09-26 02:08:00
1700004428,1600004428,1200004428,36338.44,2024-12-31 02:08:00,CASH,APPLIED,2024-09-26 02:08:00,2024-09-26 02:08:00
1700004429,1600004429,1200004429,2138.47,2024-11-29 02:08:00,CASH,APPLIED,2024-09-26 02:08:00,2024-09-26 02:08:00
1700004430,1600004430,1200004430,9124.93,2024-11-21 02:08:00,CASH,APPLIED,2024-09-26 02:08:00,2024-09-26 02:08:00
1700004431,1600004431,1200004431,101111.49,2026-01-25 12:13:00,CASH,APPLIED,2025-11-24 12:13:00,2025-11-24 12:13:00
1700004432,1600004432,1200004432,41647.19,2024-12-01 22:09:00,CASH,APPLIED,2024-09-26 22:09:00,2024-09-26 22:09:00
1700004433,1600004433,1200004433,52118.5,2025-02-04 22:09:00,CASH,APPLIED,2024-09-26 22:09:00,2024-09-26 22:09:00
1700004434,1600004434,1200004434,23839.18,2024-12-06 22:09:00,CASH,APPLIED,2024-09-26 22:09:00,2024-09-26 22:09:00
1700004435,1600004435,1200004435,25692.69,2024-11-05 22:09:00,CASH,APPLIED,2024-09-26 22:09:00,2024-09-26 22:09:00
1700004436,1600004436,1200004436,500.07,2025-11-27 16:03:00,CASH,APPLIED,2025-09-09 16:03:00,2025-09-09 16:03:00
1700004437,1600004437,1200004437,151178.97,2025-10-11 15:33:00,CASH,APPLIED,2025-09-02 15:33:00,2025-09-02 15:33:00
1700004438,1600004438,1200004438,101027.41,2025-09-21 20:27:00,CASH,APPLIED,2025-08-13 20:27:00,2025-08-13 20:27:00
1700004439,1600004439,1200004439,87260.02,2025-11-29 20:27:00,CASH,APPLIED,2025-08-13 20:27:00,2025-08-13 20:27:00
1700004440,1600004440,1200004440,4168.38,2025-10-14 20:27:00,CASH,APPLIED,2025-08-13 20:27:00,2025-08-13 20:27:00
