customer_trx_id,trx_number,trx_date,sold_to_customer_id,cust_trx_type,trx_amount,tax_amount,status
1200003857,INV20241021003857,2024-10-21 18:52:00,300000293,INVOICE,22171.09,2550.66,CLOSED
1200003858,INV20250927003858,2025-09-27 02:14:00,300000642,INVOICE,49929.10,5744.06,CLOSED
1200003859,INV20250218003859,2025-02-18 14:06:00,300000708,INVOICE,52049.47,5987.99,OPEN
1200003860,INV20250215003860,2025-02-15 14:06:00,300000708,INVOICE,81945.02,9427.30,CLOSED
1200003861,INV20250213003861,2025-02-13 14:06:00,300000708,INVOICE,30722.23,3534.42,CLOSED
1200003862,INV20250706003862,2025-07-06 03:34:00,300000684,INVOICE,10527.16,1211.09,OPEN
1200003863,INV20250624003863,2025-06-24 03:34:00,300000684,INVOICE,79008.44,9089.47,CLOSED
1200003864,INV20250629003864,2025-06-29 03:34:00,300000684,INVOICE,110466.18,12708.50,OPEN
1200003865,INV20250623003865,2025-06-23 03:34:00,300000684,INVOICE,30399.63,3497.30,CLOSED
1200003866,INV20240504003866,2024-05-04 17:33:00,300000551,INVOICE,1606.77,184.85,CLOSED
1200003867,INV20250529003867,2025-05-29 20:35:00,300000872,INVOICE,3026.26,348.15,OPEN
1200003868,INV20250531003868,2025-05-31 20:35:00,300000872,INVOICE,46277.17,5323.92,OPEN
1200003869,INV20250602003869,2025-06-02 20:35:00,300000872,INVOICE,15927.43,1832.36,CLOSED
1200003870,INV20250608003870,2025-06-08 20:35:00,300000872,INVOICE,119000.10,13690.28,OPEN
1200003871,INV20250614003871,2025-06-14 23:57:00,300000422,INVOICE,92215.76,10608.89,CLOSED
1200003872,INV20250617003872,2025-06-17 23:57:00,300000422,INVOICE,21630.67,2488.48,OPEN
1200003873,INV20250628003873,2025-06-28 13:05:00,300000041,INVOICE,64375.72,7406.06,OPEN
1200003874,INV20250710003874,2025-07-10 13:05:00,300000041,INVOICE,45003.80,5177.43,CLOSED
1200003875,INV20250627003875,2025-06-27 13:05:00,300000041,INVOICE,19459.73,2238.73,CLOSED
1200003876,INV20241026003876,2024-10-26 02:45:00,300000905,INVOICE,18141.52,2087.08,OPEN
1200003877,INV20241016003877,2024-10-16 02:45:00,300000905,INVOICE,45135.52,5192.58,OPEN
1200003878,INV20240611003878,2024-06-11 17:50:00,300000243,INVOICE,223916.09,25760.26,OPEN
1200003879,INV20250914003879,2025-09-14 19:43:00,300000376,INVOICE,79407.54,9135.38,OPEN
1200003880,INV20250904003880,2025-09-04 19:43:00,300000376,INVOICE,102788.16,11825.19,CLOSED
1200003881,INV20250911003881,2025-09-11 19:43:00,300000376,INVOICE,12523.58,1440.77,OPEN
1200003882,INV20250915003882,2025-09-15 19:43:00,300000376,INVOICE,32125.89,3695.90,CLOSED
1200003883,INV20250124003883,2025-01-24 13:39:00,300000121,INVOICE,16875.30,1941.41,OPEN
1200003884,INV20260112003884,2026-01-12 09:22:00,300000584,INVOICE,84589.39,9731.52,OPEN
1200003885,INV20260124003885,2026-01-24 09:22:00,300000584,INVOICE,20028.68,2304.18,CLOSED
1200003886,INV20260114003886,2026-01-14 09:22:00,300000584,INVOICE,13716.09,1577.96,OPEN
1200003887,INV20250331003887,2025-03-31 08:23:00,300000850,INVOICE,9758.21,1122.63,CLOSED
1200003888,INV20251018003888,2025-10-18 17:52:00,300000593,INVOICE,59106.45,6799.86,CLOSED
1200003889,INV20250331003889,2025-03-31 23:04:00,300000905,INVOICE,26294.48,3025.03,CLOSED
1200003890,INV20250324003890,2025-03-24 23:04:00,300000905,INVOICE,22418.42,2579.11,CLOSED
1200003891,INV20250416003891,2025-04-16 23:04:00,300000905,INVOICE,54274.62,6243.98,OPEN
1200003892,INV20250404003892,2025-04-04 23:04:00,300000905,INVOICE,38951.88,4481.19,CLOSED
1200003893,INV20250819003893,2025-08-19 08:27:00,300000991,INVOICE,98083.22,11283.91,OPEN
1200003894,INV20250115003894,2025-01-15 10:34:00,300000012,INVOICE,107431.43,12359.37,OPEN
1200003895,INV20250123003895,2025-01-23 10:34:00,300000012,INVOICE,84605.71,9733.40,OPEN
1200003896,INV20250915003896,2025-09-15 22:58:00,300000927,INVOICE,7966.48,916.50,CLOSED
1200003897,INV20250907003897,2025-09-07 22:58:00,300000927,INVOICE,80030.45,9207.04,CLOSED
1200003898,INV20250908003898,2025-09-08 22:58:00,300000927,INVOICE,6907.85,794.71,OPEN
1200003899,INV20260203003899,2026-02-03 16:32:00,300000916,INVOICE,13007.80,1496.47,CLOSED
1200003900,INV20260126003900,2026-01-26 16:32:00,300000916,INVOICE,39907.00,4591.07,OPEN
1200003901,INV20260127003901,2026-01-27 16:32:00,300000916,INVOICE,11862.60,1364.72,OPEN
1200003902,INV20250821003902,2025-08-21 02:41:00,300000294,INVOICE,21595.31,2484.42,OPEN
1200003903,INV20260105003903,2026-01-05 11:00:00,300000572,INVOICE,43165.66,4965.96,OPEN
1200003904,INV20251230003904,2025-12-30 11:00:00,300000572,INVOICE,26439.42,3041.70,CLOSED
1200003905,INV20251231003905,2025-12-31 11:00:00,300000572,INVOICE,14015.10,1612.36,OPEN
1200003906,INV20260112003906,2026-01-12 11:00:00,300000572,INVOICE,107439.65,12360.31,CLOSED
1200003907,INV20250113003907,2025-01-13 02:09:00,300000222,INVOICE,75148.60,8645.41,OPEN
1200003908,INV20250109003908,2025-01-09 02:09:00,300000222,INVOICE,24612.50,2831.53,CLOSED
1200003909,INV20250117003909,2025-01-17 02:09:00,300000222,INVOICE,50930.08,5859.21,OPEN
1200003910,INV20250508003910,2025-05-08 21:04:00,300000254,INVOICE,28446.79,3272.64,OPEN
1200003911,INV20250430003911,2025-04-30 21:04:00,300000254,INVOICE,160111.27,18419.88,CLOSED
1200003912,INV20241228003912,2024-12-28 10:25:00,300000259,INVOICE,145947.95,16790.47,CLOSED
1200003913,INV20250904003913,2025-09-04 22:44:00,300000446,INVOICE,17153.52,1973.41,CLOSED
1200003914,INV20250917003914,2025-09-17 22:44:00,300000446,INVOICE,1505.44,173.19,OPEN
1200003915,INV20241006003915,2024-10-06 10:43:00,300000736,INVOICE,38992.48,4485.86,CLOSED
1200003916,INV20241004003916,2024-10-04 05:34:00,300000431,INVOICE,126120.92,14509.49,OPEN
1200003917,INV20241013003917,2024-10-13 05:34:00,300000431,INVOICE,88063.36,10131.18,CLOSED
1200003918,INV20241018003918,2024-10-18 05:34:00,300000431,INVOICE,49831.37,5732.81,OPEN
1200003919,INV20240628003919,2024-06-28 03:51:00,300000713,INVOICE,47771.19,5495.80,CLOSED
1200003920,INV20251015003920,2025-10-15 02:50:00,300000564,INVOICE,84806.31,9756.48,OPEN
1200003921,INV20240524003921,2024-05-24 15:59:00,300000134,INVOICE,12558.38,1444.77,OPEN
1200003922,INV20240523003922,2024-05-23 15:59:00,300000134,INVOICE,34635.20,3984.58,OPEN
1200003923,INV20240711003923,2024-07-11 09:24:00,300000371,INVOICE,24355.88,2802.00,OPEN
1200003924,INV20250831003924,2025-08-31 12:54:00,300000085,INVOICE,71850.33,8265.97,OPEN
1200003925,INV20241212003925,2024-12-12 19:50:00,300000513,INVOICE,113106.07,13012.20,CLOSED
1200003926,INV20241218003926,2024-12-18 19:50:00,300000513,INVOICE,11455.31,1317.87,OPEN
1200003927,INV20250224003927,2025-02-24 14:32:00,300000104,INVOICE,19307.88,2221.26,OPEN
1200003928,INV20250308003928,2025-03-08 14:32:00,300000104,INVOICE,41907.54,4821.22,CLOSED
1200003929,INV20250226003929,2025-02-26 14:32:00,300000104,INVOICE,67810.49,7801.21,CLOSED
1200003930,INV20250304003930,2025-03-04 14:32:00,300000104,INVOICE,47903.47,5511.02,CLOSED
1200003931,INV20260219003931,2026-02-19 04:08:00,300000122,INVOICE,19155.41,2203.72,CLOSED
1200003932,INV20260217003932,2026-02-17 04:08:00,300000122,INVOICE,109015.89,12541.65,CLOSED
1200003933,INV20260222003933,2026-02-22 04:08:00,300000122,INVOICE,58813.91,6766.20,CLOSED
1200003934,INV20250818003934,2025-08-18 09:31:00,300000672,INVOICE,50394.69,5797.62,CLOSED
1200003935,INV20250811003935,2025-08-11 09:31:00,300000672,INVOICE,91726.42,10552.60,OPEN
1200003936,INV20250122003936,2025-01-22 17:51:00,300000669,INVOICE,70243.27,8081.08,OPEN
1200003937,INV20240906003937,2024-09-06 16:19:00,300000642,INVOICE,15661.36,1801.75,OPEN
1200003938,INV20260204003938,2026-02-04 20:00:00,300000438,INVOICE,15861.31,1824.75,CLOSED
1200003939,INV20260213003939,2026-02-13 20:00:00,300000438,INVOICE,90999.01,10468.91,CLOSED
1200003940,INV20260219003940,2026-02-19 20:00:00,300000438,INVOICE,37900.39,4360.22,OPEN
1200003941,INV20251017003941,2025-10-17 18:21:00,300000054,INVOICE,26133.70,3006.53,OPEN
1200003942,INV20260126003942,2026-01-26 12:56:00,300000225,INVOICE,36806.46,4234.37,OPEN
1200003943,INV20260127003943,2026-01-27 12:56:00,300000225,INVOICE,1848.88,212.70,CLOSED
1200003944,INV20260129003944,2026-01-29 12:56:00,300000225,INVOICE,19481.67,2241.25,CLOSED
1200003945,INV20240827003945,2024-08-27 02:11:00,300000011,INVOICE,104800.86,12056.74,CLOSED
1200003946,INV20250606003946,2025-06-06 22:32:00,300000008,INVOICE,38674.94,4449.33,OPEN
1200003947,INV20250526003947,2025-05-26 22:32:00,300000008,INVOICE,38077.59,4380.61,OPEN
1200003948,INV20250608003948,2025-06-08 22:32:00,300000008,INVOICE,17726.80,2039.37,CLOSED
1200003949,INV20250531003949,2025-05-31 22:32:00,300000008,INVOICE,74138.75,8529.24,CLOSED
1200003950,INV20240718003950,2024-07-18 01:18:00,300000729,INVOICE,68726.65,7906.61,OPEN
1200003951,INV20250227003951,2025-02-27 06:52:00,300000040,INVOICE,7682.69,883.85,OPEN
1200003952,INV20250208003952,2025-02-08 06:52:00,300000040,INVOICE,15397.56,1771.40,CLOSED
1200003953,INV20250216003953,2025-02-16 06:52:00,300000040,INVOICE,54110.86,6225.14,CLOSED
1200003954,INV20260404003954,2026-04-04 10:26:00,300000631,INVOICE,9519.68,1095.18,CLOSED
1200003955,INV20260401003955,2026-04-01 10:26:00,300000631,INVOICE,25497.25,2933.31,CLOSED
1200003956,INV20260329003956,2026-03-29 10:26:00,300000631,INVOICE,15423.71,1774.41,CLOSED
1200003957,INV20240816003957,2024-08-16 14:42:00,300000207,INVOICE,17219.80,1981.04,CLOSED
1200003958,INV20240824003958,2024-08-24 22:04:00,300000152,INVOICE,581.89,66.94,OPEN
1200003959,INV20241104003959,2024-11-04 21:55:00,300000111,INVOICE,66046.71,7598.29,CLOSED
1200003960,INV20241110003960,2024-11-10 21:55:00,300000111,INVOICE,34514.28,3970.67,OPEN
1200003961,INV20241106003961,2024-11-06 21:55:00,300000111,INVOICE,64153.40,7380.48,CLOSED
1200003962,INV20250512003962,2025-05-12 02:37:00,300000150,INVOICE,13149.15,1512.73,OPEN
1200003963,INV20250518003963,2025-05-18 02:37:00,300000150,INVOICE,60430.80,6952.22,OPEN
1200003964,INV20250602003964,2025-06-02 11:25:00,300000010,INVOICE,37580.22,4323.39,CLOSED
1200003965,INV20250609003965,2025-06-09 11:25:00,300000010,INVOICE,22953.97,2640.72,CLOSED
1200003966,INV20250427003966,2025-04-27 22:44:00,300000159,INVOICE,58876.03,6773.35,CLOSED
1200003967,INV20250415003967,2025-04-15 22:44:00,300000159,INVOICE,24575.74,2827.30,OPEN
1200003968,INV20250426003968,2025-04-26 22:44:00,300000159,INVOICE,16532.86,1902.01,OPEN
1200003969,INV20240808003969,2024-08-08 05:38:00,300000493,INVOICE,96253.38,11073.40,OPEN
1200003970,INV20240814003970,2024-08-14 05:38:00,300000493,INVOICE,14850.44,1708.46,CLOSED
1200003971,INV20241014003971,2024-10-14 18:17:00,300000712,INVOICE,22897.95,2634.28,OPEN
1200003972,INV20241017003972,2024-10-17 18:17:00,300000712,INVOICE,7887.57,907.42,OPEN
1200003973,INV20240510003973,2024-05-10 17:20:00,300000802,INVOICE,85987.41,9892.36,OPEN
1200003974,INV20240513003974,2024-05-13 17:20:00,300000802,INVOICE,15003.46,1726.06,OPEN
1200003975,INV20250407003975,2025-04-07 17:53:00,300000164,INVOICE,14637.22,1683.93,CLOSED
1200003976,INV20250420003976,2025-04-20 17:53:00,300000164,INVOICE,1015.46,116.82,OPEN
1200003977,INV20240429003977,2024-04-29 01:01:00,300000361,INVOICE,84636.47,9736.94,CLOSED
1200003978,INV20240517003978,2024-05-17 01:01:00,300000361,INVOICE,64006.96,7363.63,CLOSED
1200003979,INV20240821003979,2024-08-21 00:24:00,300000584,INVOICE,29547.48,3399.27,CLOSED
1200003980,INV20240827003980,2024-08-27 00:24:00,300000584,INVOICE,18231.86,2097.47,CLOSED
1200003981,INV20241204003981,2024-12-04 17:49:00,300000666,INVOICE,141113.15,16234.26,OPEN
1200003982,INV20241130003982,2024-11-30 17:49:00,300000666,INVOICE,28013.86,3222.83,CLOSED
1200003983,INV20241114003983,2024-11-14 17:49:00,300000666,INVOICE,28828.03,3316.50,OPEN
1200003984,INV20240905003984,2024-09-05 15:53:00,300000951,INVOICE,1284.21,147.74,CLOSED
1200003985,INV20250411003985,2025-04-11 22:34:00,300000281,INVOICE,30246.44,3479.68,CLOSED
1200003986,INV20250324003986,2025-03-24 22:34:00,300000281,INVOICE,1058.13,121.73,OPEN
1200003987,INV20250625003987,2025-06-25 10:57:00,300000822,INVOICE,50158.88,5770.49,OPEN
1200003988,INV20250629003988,2025-06-29 10:57:00,300000822,INVOICE,595.18,68.47,OPEN
1200003989,INV20250823003989,2025-08-23 05:30:00,300000704,INVOICE,70246.88,8081.50,OPEN
1200003990,INV20240528003990,2024-05-28 11:22:00,300000477,INVOICE,6142.62,706.67,CLOSED
1200003991,INV20250110003991,2025-01-10 12:35:00,300000576,INVOICE,8090.86,930.81,CLOSED
1200003992,INV20250215003992,2025-02-15 21:04:00,300000063,INVOICE,41255.79,4746.24,CLOSED
1200003993,INV20240806003993,2024-08-06 07:31:00,300000354,INVOICE,111040.35,12774.55,CLOSED
1200003994,INV20240730003994,2024-07-30 07:31:00,300000354,INVOICE,105559.70,12144.04,OPEN
1200003995,INV20240803003995,2024-08-03 07:31:00,300000354,INVOICE,57982.38,6670.54,CLOSED
1200003996,INV20240804003996,2024-08-04 10:18:00,300000523,INVOICE,50879.99,5853.45,OPEN
1200003997,INV20241029003997,2024-10-29 16:34:00,300000915,INVOICE,49585.46,5704.52,CLOSED
1200003998,INV20240804003998,2024-08-04 16:32:00,300000117,INVOICE,41075.77,4725.53,CLOSED
1200003999,INV20240723003999,2024-07-23 09:07:00,300000779,INVOICE,60674.06,6980.20,CLOSED
1200004000,INV20240802004000,2024-08-02 09:07:00,300000779,INVOICE,74698.24,8593.60,CLOSED
1200004001,INV20250701004001,2025-07-01 23:38:00,300000921,INVOICE,95228.29,10955.47,CLOSED
1200004002,INV20250926004002,2025-09-26 14:09:00,300000883,INVOICE,24438.09,2811.46,OPEN
1200004003,INV20240510004003,2024-05-10 22:37:00,300000826,INVOICE,129174.45,14860.78,CLOSED
1200004004,INV20240512004004,2024-05-12 22:37:00,300000826,INVOICE,92837.26,10680.39,OPEN
1200004005,INV20240527004005,2024-05-27 05:16:00,300000627,INVOICE,5612.33,645.67,OPEN
1200004006,INV20240603004006,2024-06-03 08:28:00,300000372,INVOICE,114855.44,13213.46,OPEN
1200004007,INV20250804004007,2025-08-04 08:40:00,300000645,INVOICE,43092.90,4957.59,CLOSED
1200004008,INV20240718004008,2024-07-18 22:33:00,300000796,INVOICE,54761.07,6299.95,OPEN
1200004009,INV20250612004009,2025-06-12 04:24:00,300000126,INVOICE,63718.69,7330.47,CLOSED
1200004010,INV20250611004010,2025-06-11 04:24:00,300000126,INVOICE,30235.75,3478.45,CLOSED
1200004011,INV20241229004011,2024-12-29 09:52:00,300000663,INVOICE,39213.84,4511.33,OPEN
1200004012,INV20250110004012,2025-01-10 09:52:00,300000663,INVOICE,7582.21,872.29,OPEN
1200004013,INV20260211004013,2026-02-11 23:06:00,300000030,INVOICE,116938.75,13453.13,OPEN
1200004014,INV20260205004014,2026-02-05 23:06:00,300000030,INVOICE,15324.34,1762.98,OPEN
1200004015,INV20250313004015,2025-03-13 15:53:00,300000740,INVOICE,38590.57,4439.62,OPEN
1200004016,INV20240719004016,2024-07-19 21:02:00,300000838,INVOICE,22273.48,2562.44,OPEN
1200004017,INV20250217004017,2025-02-17 13:07:00,300000673,INVOICE,2849.02,327.76,OPEN
1200004018,INV20250103004018,2025-01-03 19:19:00,300000328,INVOICE,61940.31,7125.88,CLOSED
1200004019,INV20241231004019,2024-12-31 19:19:00,300000328,INVOICE,87185.17,10030.15,CLOSED
1200004020,INV20240718004020,2024-07-18 15:54:00,300000231,INVOICE,45906.27,5281.25,OPEN
1200004021,INV20250918004021,2025-09-18 16:32:00,300000203,INVOICE,11220.73,1290.88,OPEN
1200004022,INV20260122004022,2026-01-22 11:37:00,300000466,INVOICE,56381.64,6486.38,OPEN
1200004023,INV20260103004023,2026-01-03 18:24:00,300000546,INVOICE,37106.21,4268.86,OPEN
1200004024,INV20260114004024,2026-01-14 18:24:00,300000546,INVOICE,70653.75,8128.31,OPEN
1200004025,INV20250609004025,2025-06-09 10:09:00,300000345,INVOICE,4687.62,539.28,CLOSED
1200004026,INV20260227004026,2026-02-27 04:35:00,300000339,INVOICE,21965.10,2526.96,CLOSED
1200004027,INV20250215004027,2025-02-15 09:58:00,300000664,INVOICE,62270.54,7163.87,CLOSED
1200004028,INV20260319004028,2026-03-19 16:10:00,300000056,INVOICE,81671.81,9395.87,CLOSED
1200004029,INV20250214004029,2025-02-14 23:57:00,300000865,INVOICE,10274.54,1182.03,OPEN
1200004030,INV20241223004030,2024-12-23 12:59:00,300000304,INVOICE,6146.09,707.07,OPEN
1200004031,INV20241219004031,2024-12-19 12:59:00,300000304,INVOICE,32436.56,3731.64,CLOSED
1200004032,INV20251109004032,2025-11-09 04:28:00,300000528,INVOICE,165452.74,19034.39,OPEN
1200004033,INV20251113004033,2025-11-13 04:28:00,300000528,INVOICE,127535.45,14672.22,CLOSED
1200004034,INV20260319004034,2026-03-19 20:08:00,300000589,INVOICE,62542.32,7195.13,OPEN
1200004035,INV20250612004035,2025-06-12 21:32:00,300000484,INVOICE,77330.77,8896.46,CLOSED
1200004036,INV20240629004036,2024-06-29 02:17:00,300000026,INVOICE,49311.14,5672.96,CLOSED
1200004037,INV20240710004037,2024-07-10 02:17:00,300000026,INVOICE,5241.26,602.98,CLOSED
1200004038,INV20250712004038,2025-07-12 04:30:00,300000665,INVOICE,24680.14,2839.31,OPEN
1200004039,INV20250713004039,2025-07-13 04:30:00,300000665,INVOICE,37316.94,4293.10,OPEN
1200004040,INV20251130004040,2025-11-30 18:37:00,300000542,INVOICE,99165.40,11408.41,CLOSED
1200004041,INV20251128004041,2025-11-28 18:37:00,300000542,INVOICE,35982.69,4139.60,CLOSED
1200004042,INV20251207004042,2025-12-07 18:37:00,300000542,INVOICE,7335.68,843.93,CLOSED
1200004043,INV20260401004043,2026-04-01 05:31:00,300000119,INVOICE,62380.95,7176.57,OPEN
1200004044,INV20260324004044,2026-03-24 05:31:00,300000119,INVOICE,14157.57,1628.75,CLOSED
1200004045,INV20260330004045,2026-03-30 05:31:00,300000119,INVOICE,64598.12,7431.64,CLOSED
1200004046,INV20260402004046,2026-04-02 05:31:00,300000119,INVOICE,139316.80,16027.60,OPEN
1200004047,INV20241114004047,2024-11-14 11:41:00,300000131,INVOICE,63640.30,7321.45,CLOSED
1200004048,INV20250301004048,2025-03-01 06:03:00,300000620,INVOICE,78646.73,9047.85,OPEN
1200004049,INV20240629004049,2024-06-29 23:25:00,300000393,INVOICE,49075.47,5645.85,CLOSED
1200004050,INV20250124004050,2025-01-24 18:47:00,300000722,INVOICE,109681.91,12618.27,OPEN
1200004051,INV20260401004051,2026-04-01 11:20:00,300000136,INVOICE,104057.45,11971.21,CLOSED
1200004052,INV20260415004052,2026-04-15 11:20:00,300000136,INVOICE,41925.38,4823.27,OPEN
1200004053,INV20260408004053,2026-04-08 11:20:00,300000136,INVOICE,47172.86,5426.97,OPEN
1200004054,INV20241031004054,2024-10-31 06:03:00,300000966,INVOICE,13610.33,1565.79,OPEN
1200004055,INV20251028004055,2025-10-28 15:47:00,300000401,INVOICE,114763.60,13202.89,OPEN
1200004056,INV20251108004056,2025-11-08 15:47:00,300000401,INVOICE,27950.15,3215.50,CLOSED
1200004057,INV20251103004057,2025-11-03 15:47:00,300000401,INVOICE,15818.81,1819.86,CLOSED
1200004058,INV20251018004058,2025-10-18 02:38:00,300000819,INVOICE,3687.98,424.28,OPEN
1200004059,INV20250530004059,2025-05-30 09:00:00,300000370,INVOICE,59739.63,6872.70,OPEN
1200004060,INV20250609004060,2025-06-09 09:00:00,300000370,INVOICE,16389.46,1885.51,CLOSED
1200004061,INV20251212004061,2025-12-12 19:16:00,300000853,INVOICE,9294.97,1069.33,OPEN
1200004062,INV20251214004062,2025-12-14 19:16:00,300000853,INVOICE,78732.75,9057.75,OPEN
1200004063,INV20251207004063,2025-12-07 19:16:00,300000853,INVOICE,125207.46,14404.40,CLOSED
1200004064,INV20250418004064,2025-04-18 18:26:00,300000023,INVOICE,90863.51,10453.32,OPEN
1200004065,INV20250414004065,2025-04-14 18:26:00,300000023,INVOICE,11818.36,1359.63,CLOSED
1200004066,INV20250403004066,2025-04-03 18:26:00,300000023,INVOICE,35610.64,4096.80,OPEN
1200004067,INV20250403004067,2025-04-03 18:26:00,300000023,INVOICE,29525.88,3396.78,OPEN
1200004068,INV20240906004068,2024-09-06 23:14:00,300000972,INVOICE,19214.11,2210.47,CLOSED
1200004069,INV20250410004069,2025-04-10 08:26:00,300000748,INVOICE,53530.12,6158.33,CLOSED
1200004070,INV20240620004070,2024-06-20 21:21:00,300000412,INVOICE,87615.07,10079.61,CLOSED
1200004071,INV20240612004071,2024-06-12 21:21:00,300000412,INVOICE,3585.15,412.45,CLOSED
1200004072,INV20260319004072,2026-03-19 11:18:00,300000835,INVOICE,1897.71,218.32,OPEN
1200004073,INV20260316004073,2026-03-16 11:18:00,300000835,INVOICE,38015.66,4373.48,OPEN
1200004074,INV20260322004074,2026-03-22 11:18:00,300000835,INVOICE,22435.81,2581.11,CLOSED
1200004075,INV20260321004075,2026-03-21 11:18:00,300000835,INVOICE,27338.85,3145.18,CLOSED
1200004076,INV20251114004076,2025-11-14 13:07:00,300000982,INVOICE,19010.77,2187.08,CLOSED
1200004077,INV20251117004077,2025-11-17 13:07:00,300000982,INVOICE,22172.54,2550.82,CLOSED
1200004078,INV20240820004078,2024-08-20 17:13:00,300000133,INVOICE,6596.44,758.88,CLOSED
1200004079,INV20250516004079,2025-05-16 21:15:00,300000098,INVOICE,131131.43,15085.92,CLOSED
1200004080,INV20240823004080,2024-08-23 12:11:00,300000268,INVOICE,37799.92,4348.66,CLOSED
1200004081,INV20240821004081,2024-08-21 12:11:00,300000268,INVOICE,66369.05,7635.38,OPEN
1200004082,INV20240831004082,2024-08-31 12:11:00,300000268,INVOICE,3376.80,388.48,OPEN
1200004083,INV20240824004083,2024-08-24 12:11:00,300000268,INVOICE,44442.11,5112.81,CLOSED
1200004084,INV20240819004084,2024-08-19 16:21:00,300000264,INVOICE,59796.40,6879.23,OPEN
1200004085,INV20240814004085,2024-08-14 16:21:00,300000264,INVOICE,175232.26,20159.46,OPEN
1200004086,INV20240816004086,2024-08-16 16:21:00,300000264,INVOICE,25919.89,2981.93,OPEN
1200004087,INV20251212004087,2025-12-12 03:39:00,300000062,INVOICE,9923.59,1141.65,CLOSED
1200004088,INV20251211004088,2025-12-11 03:39:00,300000062,INVOICE,25016.67,2878.02,CLOSED
1200004089,INV20250206004089,2025-02-06 02:41:00,300000028,INVOICE,55194.76,6349.84,OPEN
1200004090,INV20240712004090,2024-07-12 06:16:00,300000316,INVOICE,41936.37,4824.54,CLOSED
1200004091,INV20250626004091,2025-06-26 10:47:00,300000030,INVOICE,44109.32,5074.52,CLOSED
1200004092,INV20250611004092,2025-06-11 10:47:00,300000030,INVOICE,148182.05,17047.49,CLOSED
1200004093,INV20250619004093,2025-06-19 10:47:00,300000030,INVOICE,22176.02,2551.22,OPEN
1200004094,INV20241214004094,2024-12-14 15:13:00,300000807,INVOICE,27787.56,3196.80,OPEN
1200004095,INV20240920004095,2024-09-20 11:16:00,300000702,INVOICE,148449.63,17078.28,OPEN
1200004096,INV20260110004096,2026-01-10 16:30:00,300000668,INVOICE,24796.40,2852.68,CLOSED
1200004097,INV20250330004097,2025-03-30 04:10:00,300000888,INVOICE,18240.95,2098.52,OPEN
1200004098,INV20240425004098,2024-04-25 01:15:00,300000184,INVOICE,62039.90,7137.33,OPEN
1200004099,INV20240428004099,2024-04-28 01:15:00,300000184,INVOICE,105605.69,12149.33,CLOSED
1200004100,INV20241020004100,2024-10-20 12:55:00,300000896,INVOICE,112282.54,12917.46,OPEN
1200004101,INV20241029004101,2024-10-29 12:55:00,300000896,INVOICE,17313.43,1991.81,CLOSED
1200004102,INV20241021004102,2024-10-21 12:55:00,300000896,INVOICE,34716.61,3993.95,OPEN
1200004103,INV20241016004103,2024-10-16 12:55:00,300000896,INVOICE,8265.60,950.91,OPEN
1200004104,INV20260324004104,2026-03-24 00:41:00,300000601,INVOICE,21491.32,2472.45,OPEN
1200004105,INV20241226004105,2024-12-26 21:36:00,300000605,INVOICE,52892.17,6084.94,OPEN
1200004106,INV20241215004106,2024-12-15 03:27:00,300000877,INVOICE,10064.48,1157.86,CLOSED
1200004107,INV20241120004107,2024-11-20 00:02:00,300000341,INVOICE,12003.65,1380.95,OPEN
1200004108,INV20241118004108,2024-11-18 00:02:00,300000341,INVOICE,14668.76,1687.56,OPEN
1200004109,INV20260120004109,2026-01-20 15:57:00,300000708,INVOICE,88649.62,10198.63,OPEN
1200004110,INV20260130004110,2026-01-30 15:57:00,300000708,INVOICE,69643.11,8012.04,CLOSED
1200004111,INV20260127004111,2026-01-27 15:57:00,300000708,INVOICE,32900.79,3785.05,CLOSED
1200004112,INV20251109004112,2025-11-09 08:46:00,300000489,INVOICE,11762.89,1353.25,OPEN
1200004113,INV20250606004113,2025-06-06 06:20:00,300000917,INVOICE,26944.65,3099.83,CLOSED
1200004114,INV20250219004114,2025-02-19 21:05:00,300000831,INVOICE,19397.85,2231.61,CLOSED
1200004115,INV20250724004115,2025-07-24 13:26:00,300000990,INVOICE,75215.96,8653.16,CLOSED
1200004116,INV20250327004116,2025-03-27 13:39:00,300000690,INVOICE,120232.25,13832.03,CLOSED
1200004117,INV20260320004117,2026-03-20 15:59:00,300000977,INVOICE,79552.32,9152.04,CLOSED
1200004118,INV20260403004118,2026-04-03 15:59:00,300000977,INVOICE,136900.25,15749.59,OPEN
1200004119,INV20260317004119,2026-03-17 15:59:00,300000977,INVOICE,12559.08,1444.85,OPEN
1200004120,INV20250524004120,2025-05-24 04:44:00,300000954,INVOICE,42671.15,4909.07,OPEN
1200004121,INV20250530004121,2025-05-30 04:44:00,300000954,INVOICE,76118.65,8757.01,CLOSED
1200004122,INV20250602004122,2025-06-02 04:44:00,300000954,INVOICE,64478.18,7417.84,OPEN
1200004123,INV20250525004123,2025-05-25 04:44:00,300000954,INVOICE,3195.72,367.65,OPEN
1200004124,INV20250104004124,2025-01-04 10:08:00,300000655,INVOICE,42588.39,4899.55,OPEN
1200004125,INV20241229004125,2024-12-29 10:08:00,300000655,INVOICE,21579.96,2482.65,OPEN
1200004126,INV20250726004126,2025-07-26 10:25:00,300000876,INVOICE,23689.15,2725.30,CLOSED
1200004127,INV20250731004127,2025-07-31 10:25:00,300000876,INVOICE,32508.76,3739.95,OPEN
