header_id,order_number,sold_to_org_id,order_date,booked_date,order_amount,discount_amount,tax_amount,flow_status_code,salesrep_id
900002383,SO20250902002383,300000446,2025-09-02 22:44:00,2025-09-02 22:44:00,22962.30,493.27,2641.68,BOOKED,800000063
900002384,SO20240911002384,300000736,2024-09-11 10:43:00,2024-09-11 10:43:00,38992.48,704.20,4485.86,CLOSED,800000078
900002385,SO20240924002385,300000431,2024-09-24 05:34:00,2024-09-27 05:34:00,428914.19,27576.01,49344.11,CLOSED,800000082
900002386,SO20240614002386,300000713,2024-06-14 03:51:00,2024-06-14 03:51:00,47771.19,862.78,5495.80,BOOKED,800000012
900002387,SO20251007002387,300000564,2025-10-07 02:50:00,2025-10-07 02:50:00,84806.31,3949.96,9756.48,ENTERED,800000081
900002388,SO20240506002388,300000134,2024-05-06 15:59:00,2024-05-09 15:59:00,59026.99,6574.10,6790.72,CLOSED,800000031
900002389,SO20240617002389,300000371,2024-06-17 09:24:00,2024-06-19 09:24:00,24355.88,1874.23,2802.00,CLOSED,800000075
900002390,SO20250308002390,300000018,2025-03-08 19:48:00,2025-03-10 19:48:00,4450.95,0.00,512.06,CANCELLED,800000070
900002391,SO20250829002391,300000085,2025-08-29 12:54:00,2025-08-29 12:54:00,73666.09,0.00,8474.86,CLOSED,800000052
900002392,SO20241126002392,300000513,2024-11-26 19:50:00,2024-11-29 19:50:00,127944.80,2042.70,14719.31,CLOSED,800000024
900002393,SO20250212002393,300000104,2025-02-12 14:32:00,2025-02-15 14:32:00,225521.72,16094.26,25944.98,CLOSED,800000003
900002394,SO20260209002394,300000122,2026-02-09 04:08:00,2026-02-09 04:08:00,345158.52,892.23,39708.50,CLOSED,800000074
900002395,SO20250801002395,300000672,2025-08-01 09:31:00,2025-08-04 09:31:00,142121.11,0.00,16350.22,CLOSED,800000115
900002396,SO20250105002396,300000669,2025-01-05 17:51:00,2025-01-07 17:51:00,70243.27,6906.90,8081.08,CLOSED,800000093
900002397,SO20240831002397,300000642,2024-08-31 16:19:00,2024-08-31 16:19:00,147825.22,0.00,17006.44,CLOSED,800000069
900002398,SO20260131002398,300000438,2026-01-31 20:00:00,2026-02-03 20:00:00,171718.67,13622.73,19755.24,CLOSED,800000086
900002399,SO20250928002399,300000054,2025-09-28 18:21:00,2025-10-01 18:21:00,26133.70,0.00,3006.53,CLOSED,800000011
900002400,SO20260115002400,300000225,2026-01-15 12:56:00,2026-01-17 12:56:00,198620.93,6685.50,22850.19,CLOSED,800000081
900002401,SO20240825002401,300000011,2024-08-25 02:11:00,2024-08-25 02:11:00,104800.86,0.00,12056.74,BOOKED,800000064
900002402,SO20250519002402,300000008,2025-05-19 22:32:00,2025-05-21 22:32:00,196861.45,13252.98,22647.78,CLOSED,800000092
900002403,SO20240627002403,300000729,2024-06-27 01:18:00,2024-06-28 01:18:00,68726.65,5288.71,7906.61,BOOKED,800000027
900002404,SO20250205002404,300000040,2025-02-05 06:52:00,2025-02-06 06:52:00,77191.11,1694.44,8880.39,CLOSED,800000007
900002405,SO20260315002405,300000631,2026-03-15 10:26:00,2026-03-17 10:26:00,55133.03,936.08,6342.73,CLOSED,800000040
900002406,SO20240807002406,300000207,2024-08-07 14:42:00,2024-08-07 14:42:00,17219.80,1325.12,1981.04,BOOKED,800000097
900002407,SO20240816002407,300000152,2024-08-16 22:04:00,2024-08-19 22:04:00,581.89,44.76,66.94,CLOSED,800000031
900002408,SO20241020002408,300000111,2024-10-20 21:55:00,2024-10-20 21:55:00,300471.60,5649.90,34567.53,BOOKED,800000026
900002409,SO20250428002409,300000150,2025-04-28 02:37:00,2025-04-30 02:37:00,126227.17,0.00,14521.71,BOOKED,800000049
900002410,SO20250525002410,300000010,2025-05-25 11:25:00,2025-05-26 11:25:00,118888.25,7720.60,13677.41,CLOSED,800000115
900002411,SO20250411002411,300000159,2025-04-11 22:44:00,2025-04-12 22:44:00,99984.63,22418.26,11502.66,CLOSED,800000005
900002412,SO20240727002412,300000493,2024-07-27 05:38:00,2024-07-27 05:38:00,111103.82,2006.55,12781.86,CLOSED,800000068
900002413,SO20240928002413,300000712,2024-09-28 18:17:00,2024-09-29 18:17:00,36619.72,2069.41,4212.89,CLOSED,800000064
900002414,SO20240419002414,300000802,2024-04-19 17:20:00,2024-04-22 17:20:00,100990.87,6888.00,11618.42,CLOSED,800000109
900002415,SO20240630002415,300000869,2024-06-30 03:47:00,2024-07-03 03:47:00,21660.29,0.00,2491.89,CLOSED,800000118
900002416,SO20250403002416,300000164,2025-04-03 17:53:00,2025-04-04 17:53:00,58300.56,1486.56,6707.14,CLOSED,800000057
900002417,SO20240425002417,300000361,2024-04-25 01:01:00,2024-04-28 01:01:00,198585.40,0.00,22846.11,CLOSED,800000052
900002418,SO20240804002418,300000584,2024-08-04 00:24:00,2024-08-06 00:24:00,67500.43,4580.09,7765.54,CLOSED,800000068
900002419,SO20250717002419,300000025,2025-07-17 08:02:00,2025-07-19 08:02:00,94839.98,0.00,10910.79,CLOSED,800000066
900002420,SO20241106002420,300000666,2024-11-06 17:49:00,2024-11-09 17:49:00,197955.04,16629.94,22773.59,CLOSED,800000099
900002421,SO20250811002421,300000314,2025-08-11 05:40:00,2025-08-13 05:40:00,19495.26,908.01,2242.82,CANCELLED,800000082
900002422,SO20240823002422,300000951,2024-08-23 15:53:00,2024-08-25 15:53:00,1284.21,126.26,147.74,CLOSED,800000056
900002423,SO20250320002423,300000281,2025-03-20 22:34:00,2025-03-20 22:34:00,31304.57,650.28,3601.41,CLOSED,800000061
900002424,SO20250616002424,300000822,2025-06-16 10:57:00,2025-06-16 10:57:00,50754.06,3859.88,5838.96,BOOKED,800000085
900002425,SO20241130002425,300000005,2024-11-30 00:48:00,2024-12-02 00:48:00,26396.63,2031.26,3036.78,BOOKED,800000079
900002426,SO20250804002426,300000704,2025-08-04 05:30:00,2025-08-04 05:30:00,70246.88,0.00,8081.50,CLOSED,800000069
900002427,SO20240510002427,300000477,2024-05-10 11:22:00,2024-05-13 11:22:00,6142.62,472.71,706.67,CLOSED,800000100
900002428,SO20250101002428,300000576,2025-01-01 12:35:00,2025-01-01 12:35:00,8090.86,795.48,930.81,BOOKED,800000101
900002429,SO20250208002429,300000063,2025-02-08 21:04:00,2025-02-08 21:04:00,41255.79,1921.58,4746.24,BOOKED,800000048
900002430,SO20240714002430,300000354,2024-07-14 07:31:00,2024-07-17 07:31:00,274582.43,2005.46,31589.13,CLOSED,800000086
900002431,SO20240711002431,300000523,2024-07-11 10:18:00,2024-07-12 10:18:00,50879.99,0.00,5853.45,CLOSED,800000021
900002432,SO20241013002432,300000915,2024-10-13 16:34:00,2024-10-14 16:34:00,49585.46,0.00,5704.52,CLOSED,800000055
900002433,SO20241105002433,300000721,2024-11-05 04:03:00,2024-11-05 04:03:00,38469.27,4642.31,4425.67,CANCELLED,800000094
900002434,SO20240717002434,300000117,2024-07-17 16:32:00,2024-07-20 16:32:00,41075.77,4038.91,4725.53,CLOSED,800000064
900002435,SO20240715002435,300000779,2024-07-15 09:07:00,2024-07-18 09:07:00,156255.61,6034.25,17976.31,BOOKED,800000089
900002436,SO20241030002436,300000699,2024-10-30 00:30:00,2024-10-30 00:30:00,9497.20,1146.08,1092.60,CANCELLED,800000025
900002437,SO20250609002437,300000921,2025-06-09 23:38:00,2025-06-10 23:38:00,95228.29,1719.82,10955.47,CLOSED,800000116
900002438,SO20250921002438,300000883,2025-09-21 14:09:00,2025-09-24 14:09:00,24438.09,1880.58,2811.46,CLOSED,800000019
900002439,SO20240421002439,300000826,2024-04-21 22:37:00,2024-04-22 22:37:00,222011.71,17025.60,25541.17,BOOKED,800000043
900002440,SO20240517002440,300000627,2024-05-17 05:16:00,2024-05-18 05:16:00,5612.33,677.27,645.67,CLOSED,800000094
900002441,SO20240524002441,300000372,2024-05-24 08:28:00,2024-05-25 08:28:00,114855.44,13860.36,13213.46,CLOSED,800000109
900002442,SO20250718002442,300000645,2025-07-18 08:40:00,2025-07-18 08:40:00,271154.03,18288.43,31194.71,BOOKED,800000036
900002443,SO20240708002443,300000796,2024-07-08 22:33:00,2024-07-08 22:33:00,54761.07,2550.59,6299.95,CLOSED,800000068
900002444,SO20250528002444,300000126,2025-05-28 04:24:00,2025-05-28 04:24:00,93954.44,1150.80,10808.92,CLOSED,800000101
900002445,SO20241222002445,300000663,2024-12-22 09:52:00,2024-12-22 09:52:00,46796.05,745.55,5383.62,CLOSED,800000036
900002446,SO20260128002446,300000030,2026-01-28 23:06:00,2026-01-29 23:06:00,132263.09,1506.83,15216.11,CLOSED,800000002
900002447,SO20250223002447,300000740,2025-02-23 15:53:00,2025-02-24 15:53:00,38590.57,0.00,4439.62,CLOSED,800000057
900002448,SO20240622002448,300000838,2024-06-22 21:02:00,2024-06-24 21:02:00,193802.87,10179.41,22295.91,BOOKED,800000038
900002449,SO20250207002449,300000673,2025-02-07 13:07:00,2025-02-08 13:07:00,2849.02,343.81,327.76,CLOSED,800000118
900002450,SO20241217002450,300000328,2024-12-17 19:19:00,2024-12-19 19:19:00,158242.93,6255.12,18204.94,CLOSED,800000120
900002451,SO20240713002451,300000231,2024-07-13 15:54:00,2024-07-13 15:54:00,45906.27,0.00,5281.25,ENTERED,800000104
900002452,SO20250903002452,300000203,2025-09-03 16:32:00,2025-09-06 16:32:00,56093.36,3452.99,6453.22,BOOKED,800000034
900002453,SO20260107002453,300000466,2026-01-07 11:37:00,2026-01-07 11:37:00,56381.64,0.00,6486.38,BOOKED,800000114
900002454,SO20251223002454,300000546,2025-12-23 18:24:00,2025-12-26 18:24:00,145576.70,14291.75,16747.76,BOOKED,800000066
900002455,SO20250525002455,300000345,2025-05-25 10:09:00,2025-05-26 10:09:00,4687.62,0.00,539.28,ENTERED,800000119
900002456,SO20260210002456,300000339,2026-02-10 04:35:00,2026-02-10 04:35:00,24828.99,0.00,2856.43,BOOKED,800000010
900002457,SO20250131002457,300000664,2025-01-31 09:58:00,2025-01-31 09:58:00,62270.54,6122.94,7163.87,CLOSED,800000086
900002458,SO20260225002458,300000056,2026-02-25 16:10:00,2026-02-27 16:10:00,118244.43,0.00,13603.34,CLOSED,800000039
900002459,SO20250809002459,300000227,2025-08-09 02:19:00,2025-08-11 02:19:00,100755.46,7110.14,11591.34,CLOSED,800000003
900002460,SO20250320002460,300000662,2025-03-20 08:30:00,2025-03-20 08:30:00,86624.67,0.00,9965.67,CLOSED,800000089
900002461,SO20250123002461,300000865,2025-01-23 23:57:00,2025-01-24 23:57:00,10274.54,0.00,1182.03,CLOSED,800000044
900002462,SO20241205002462,300000304,2024-12-05 12:59:00,2024-12-08 12:59:00,38582.65,3931.07,4438.71,CLOSED,800000087
900002463,SO20250626002463,300000969,2025-06-26 17:13:00,2025-06-27 17:13:00,158734.82,15608.12,18261.53,CANCELLED,800000096
900002464,SO20251020002464,300000528,2025-10-20 04:28:00,2025-10-22 04:28:00,292988.19,20246.56,33706.61,BOOKED,800000081
900002465,SO20260226002465,300000589,2026-02-26 20:08:00,2026-02-26 20:08:00,62542.32,1129.56,7195.13,BOOKED,800000099
900002466,SO20250524002466,300000484,2025-05-24 21:32:00,2025-05-25 21:32:00,77330.77,0.00,8896.46,CLOSED,800000051
900002467,SO20240621002467,300000026,2024-06-21 02:17:00,2024-06-23 02:17:00,54552.40,4038.71,6275.94,BOOKED,800000068
900002468,SO20250818002468,300000580,2025-08-18 22:59:00,2025-08-19 22:59:00,6050.59,730.14,696.09,CANCELLED,800000091
900002469,SO20250624002469,300000665,2025-06-24 04:30:00,2025-06-27 04:30:00,61997.08,1899.19,7132.41,CLOSED,800000108
900002470,SO20251113002470,300000542,2025-11-13 18:37:00,2025-11-16 18:37:00,142483.77,885.24,16391.94,CLOSED,800000045
900002471,SO20260312002471,300000119,2026-03-12 05:31:00,2026-03-14 05:31:00,326375.66,0.00,37547.65,CLOSED,800000106
900002472,SO20241030002472,300000131,2024-10-30 11:41:00,2024-10-31 11:41:00,137319.37,2479.98,15797.80,CLOSED,800000009
900002473,SO20260111002473,300000291,2026-01-11 02:10:00,2026-01-13 02:10:00,10626.43,0.00,1222.51,CANCELLED,800000011
900002474,SO20250218002474,300000620,2025-02-18 06:03:00,2025-02-20 06:03:00,196098.05,9133.61,22559.95,CLOSED,800000010
900002475,SO20240616002475,300000393,2024-06-16 23:25:00,2024-06-18 23:25:00,49075.47,23965.77,5645.85,BOOKED,800000046
900002476,SO20250819002476,300000294,2025-08-19 04:22:00,2025-08-20 04:22:00,44189.09,0.00,5083.70,CANCELLED,800000081
900002477,SO20250110002477,300000722,2025-01-10 18:47:00,2025-01-10 18:47:00,109681.91,0.00,12618.27,CLOSED,800000080
900002478,SO20260325002478,300000136,2026-03-25 11:20:00,2026-03-26 11:20:00,193155.69,5105.60,22221.45,CLOSED,800000070
900002479,SO20241020002479,300000966,2024-10-20 06:03:00,2024-10-23 06:03:00,126720.09,12621.77,14578.42,CLOSED,800000050
900002480,SO20251022002480,300000401,2025-10-22 15:47:00,2025-10-23 15:47:00,158532.56,736.78,18238.25,BOOKED,800000023
900002481,SO20251009002481,300000819,2025-10-09 02:38:00,2025-10-11 02:38:00,4220.54,196.57,485.55,CLOSED,800000096
900002482,SO20250525002482,300000370,2025-05-25 09:00:00,2025-05-25 09:00:00,76129.09,9186.99,8758.21,CLOSED,800000021
900002483,SO20251127002483,300000853,2025-11-27 19:16:00,2025-11-28 19:16:00,263717.67,24455.72,30339.20,ENTERED,800000074
900002484,SO20250328002484,300000023,2025-03-28 18:26:00,2025-03-29 18:26:00,174466.22,3474.38,20071.33,ENTERED,800000046
900002485,SO20250807002485,300000277,2025-08-07 16:20:00,2025-08-08 16:20:00,192838.33,3049.79,22184.94,CANCELLED,800000093
900002486,SO20240831002486,300000972,2024-08-31 23:14:00,2024-09-01 23:14:00,19214.11,0.00,2210.47,CLOSED,800000054
900002487,SO20250324002487,300000748,2025-03-24 08:26:00,2025-03-27 08:26:00,53530.12,966.79,6158.33,ENTERED,800000098
900002488,SO20240604002488,300000412,2024-06-04 21:21:00,2024-06-07 21:21:00,91200.22,10739.98,10492.06,CLOSED,800000077
900002489,SO20260228002489,300000835,2026-02-28 11:18:00,2026-03-02 11:18:00,89688.03,7987.96,10318.09,CLOSED,800000110
900002490,SO20251027002490,300000982,2025-10-27 13:07:00,2025-10-30 13:07:00,85323.28,2694.62,9815.95,CLOSED,800000078
900002491,SO20240810002491,300000133,2024-08-10 17:13:00,2024-08-12 17:13:00,6596.44,119.15,758.88,CLOSED,800000045
900002492,SO20250427002492,300000098,2025-04-27 21:15:00,2025-04-28 21:15:00,131131.43,15824.41,15085.92,CLOSED,800000115
900002493,SO20240810002493,300000268,2024-08-10 12:11:00,2024-08-12 12:11:00,151987.88,2329.79,17485.33,CLOSED,800000070
900002494,SO20240731002494,300000264,2024-07-31 16:21:00,2024-08-02 16:21:00,295138.36,6926.28,33953.96,CLOSED,800000094
900002495,SO20251201002495,300000062,2025-12-01 03:39:00,2025-12-02 03:39:00,36501.52,3553.81,4199.29,CLOSED,800000107
900002496,SO20250126002496,300000028,2025-01-26 02:41:00,2025-01-27 02:41:00,55194.76,4247.37,6349.84,CLOSED,800000015
900002497,SO20240619002497,300000316,2024-06-19 06:16:00,2024-06-20 06:16:00,129276.09,8191.56,14872.47,CLOSED,800000098
900002498,SO20250529002498,300000030,2025-05-29 10:47:00,2025-06-01 10:47:00,214467.39,7013.33,24673.23,CLOSED,800000094
900002499,SO20241125002499,300000807,2024-11-25 15:13:00,2024-11-27 15:13:00,27787.56,0.00,3196.80,CLOSED,800000063
900002500,SO20240911002500,300000702,2024-09-11 11:16:00,2024-09-14 11:16:00,148449.63,0.00,17078.28,ENTERED,800000096
900002501,SO20251227002501,300000668,2025-12-27 16:30:00,2025-12-27 16:30:00,24796.40,0.00,2852.68,CLOSED,800000119
900002502,SO20251018002502,300000291,2025-10-18 08:30:00,2025-10-21 08:30:00,10771.80,0.00,1239.23,CANCELLED,800000089
900002503,SO20250316002503,300000888,2025-03-16 04:10:00,2025-03-18 04:10:00,18240.95,2201.19,2098.52,BOOKED,800000022
900002504,SO20240420002504,300000184,2024-04-20 01:15:00,2024-04-20 01:15:00,167645.59,2889.57,19286.66,CLOSED,800000095
900002505,SO20241006002505,300000896,2024-10-06 12:55:00,2024-10-09 12:55:00,227350.79,14578.94,26155.40,CLOSED,800000081
900002506,SO20260306002506,300000601,2026-03-06 00:41:00,2026-03-06 00:41:00,21491.32,388.20,2472.45,CLOSED,800000093
900002507,SO20241222002507,300000605,2024-12-22 21:36:00,2024-12-24 21:36:00,123261.09,9485.28,14180.48,CLOSED,800000010
900002508,SO20241129002508,300000877,2024-11-29 03:27:00,2024-12-02 03:27:00,22425.56,405.04,2579.93,CLOSED,800000046
900002509,SO20241101002509,300000341,2024-11-01 00:02:00,2024-11-03 00:02:00,46230.74,0.00,5318.58,CLOSED,800000101
900002510,SO20260114002510,300000708,2026-01-14 15:57:00,2026-01-17 15:57:00,194299.38,12374.55,22353.03,CLOSED,800000087
900002511,SO20251025002511,300000489,2025-10-25 08:46:00,2025-10-26 08:46:00,11762.89,1419.49,1353.25,CLOSED,800000050
900002512,SO20250525002512,300000917,2025-05-25 06:20:00,2025-05-27 06:20:00,26944.65,2649.44,3099.83,CLOSED,800000046
900002513,SO20250210002513,300000831,2025-02-10 21:05:00,2025-02-12 21:05:00,19397.85,0.00,2231.61,ENTERED,800000057
900002514,SO20250712002514,300000990,2025-07-12 13:26:00,2025-07-13 13:26:00,164816.99,19889.36,18961.25,CLOSED,800000059
900002515,SO20240528002515,300000825,2024-05-28 03:30:00,2024-05-29 03:30:00,173707.33,64761.54,19984.03,CANCELLED,800000101
900002516,SO20250308002516,300000690,2025-03-08 13:39:00,2025-03-10 13:39:00,120232.25,9252.15,13832.03,CLOSED,800000058
900002517,SO20260310002517,300000977,2026-03-10 15:59:00,2026-03-13 15:59:00,247129.66,4463.20,28430.85,CLOSED,800000085
900002518,SO20250520002518,300000954,2025-05-20 04:44:00,2025-05-20 04:44:00,187279.42,12930.52,21545.41,CLOSED,800000087
900002519,SO20240626002519,300000757,2024-06-26 00:03:00,2024-06-27 00:03:00,26974.48,3255.18,3103.26,CANCELLED,800000063
900002520,SO20241214002520,300000655,2024-12-14 10:08:00,2024-12-14 10:08:00,109930.27,9639.11,12646.85,CLOSED,800000098
900002521,SO20250705002521,300000876,2025-07-05 10:25:00,2025-07-06 10:25:00,56197.91,2929.48,6465.25,BOOKED,800000005
900002522,SO20241221002522,300000052,2024-12-21 06:45:00,2024-12-24 06:45:00,95022.73,265.91,10931.82,CANCELLED,800000034
900002523,SO20250125002523,300000371,2025-01-25 12:42:00,2025-01-26 12:42:00,67966.39,0.00,7819.14,CLOSED,800000114
900002524,SO20250303002524,300000837,2025-03-03 10:29:00,2025-03-03 10:29:00,202311.18,1204.60,23274.74,CLOSED,800000078
900002525,SO20250523002525,300000281,2025-05-23 18:08:00,2025-05-26 18:08:00,162112.86,11540.36,18650.15,CLOSED,800000052
900002526,SO20241117002526,300000903,2024-11-17 12:18:00,2024-11-20 12:18:00,153238.12,1433.18,17629.16,BOOKED,800000111
900002527,SO20251218002527,300000754,2025-12-18 00:09:00,2025-12-21 00:09:00,67725.53,8172.85,7791.43,CLOSED,800000102
900002528,SO20250204002528,300000618,2025-02-04 09:20:00,2025-02-04 09:20:00,185105.05,6101.44,21295.26,CANCELLED,800000015
900002529,SO20250309002529,300000197,2025-03-09 21:51:00,2025-03-10 21:51:00,30861.21,713.26,3550.40,BOOKED,800000014
900002530,SO20250601002530,300000039,2025-06-01 04:03:00,2025-06-03 04:03:00,8120.09,798.44,934.17,CLOSED,800000013
900002531,SO20240609002531,300000498,2024-06-09 01:26:00,2024-06-10 01:26:00,343301.07,18731.62,39494.82,CLOSED,800000057
900002532,SO20250126002532,300000707,2025-01-26 18:57:00,2025-01-26 18:57:00,32555.29,3259.91,3745.30,CLOSED,800000021
900002533,SO20250131002533,300000741,2025-01-31 04:43:00,2025-02-02 04:43:00,121024.12,14604.67,13923.13,CLOSED,800000059
900002534,SO20251121002534,300000364,2025-11-21 08:00:00,2025-11-22 08:00:00,35032.14,2695.81,4030.25,CLOSED,800000108
900002535,SO20240726002535,300000675,2024-07-26 11:40:00,2024-07-28 11:40:00,207843.35,935.01,23911.19,CLOSED,800000008
900002536,SO20250513002536,300000306,2025-05-13 02:30:00,2025-05-16 02:30:00,179817.01,12044.85,20686.92,CLOSED,800000103
900002537,SO20260227002537,300000493,2026-02-27 03:09:00,2026-03-02 03:09:00,13511.04,0.00,1554.37,BOOKED,800000048
900002538,SO20250629002538,300000344,2025-06-29 16:28:00,2025-07-02 16:28:00,66801.70,8061.38,7685.15,CLOSED,800000047
900002539,SO20241213002539,300000791,2024-12-13 19:16:00,2024-12-16 19:16:00,11915.94,0.00,1370.86,BOOKED,800000033
900002540,SO20240926002540,300000169,2024-09-26 07:04:00,2024-09-27 07:04:00,268882.46,16058.84,30933.38,BOOKED,800000043
900002541,SO20240721002541,300000743,2024-07-21 12:44:00,2024-07-22 12:44:00,91987.44,0.00,10582.63,CLOSED,800000005
900002542,SO20251128002542,300000398,2025-11-28 07:24:00,2025-11-30 07:24:00,3432.97,0.00,394.94,CLOSED,800000100
900002543,SO20250805002543,300000086,2025-08-05 03:15:00,2025-08-06 03:15:00,202827.18,19194.15,23334.11,CLOSED,800000054
900002544,SO20251007002544,300000965,2025-10-07 20:19:00,2025-10-07 20:19:00,165972.93,944.46,19094.23,CLOSED,800000056
900002545,SO20240503002545,300000322,2024-05-03 00:18:00,2024-05-04 00:18:00,26939.77,3251.02,3099.27,ENTERED,800000018
900002546,SO20251120002546,300000509,2025-11-20 09:41:00,2025-11-23 09:41:00,94520.04,9294.01,10873.99,CANCELLED,800000015
900002547,SO20250326002547,300000432,2025-03-26 22:32:00,2025-03-29 22:32:00,145547.20,1551.03,16744.37,BOOKED,800000041
900002548,SO20241106002548,300000964,2024-11-06 13:19:00,2024-11-07 13:19:00,20916.49,0.00,2406.32,CLOSED,800000083
900002549,SO20250620002549,300000664,2025-06-20 17:09:00,2025-06-20 17:09:00,8157.67,0.00,938.49,CLOSED,800000053
900002550,SO20240520002550,300000480,2024-05-20 05:17:00,2024-05-21 05:17:00,121422.13,9343.78,13968.92,BOOKED,800000058
900002551,SO20240518002551,300000466,2024-05-18 16:51:00,2024-05-18 16:51:00,14850.99,597.70,1708.52,CLOSED,800000034
900002552,SO20260107002552,300000637,2026-01-07 23:47:00,2026-01-08 23:47:00,219883.95,2019.18,25296.38,CLOSED,800000008
900002553,SO20250204002553,300000144,2025-02-04 15:33:00,2025-02-07 15:33:00,33055.40,0.00,3802.83,CLOSED,800000056
900002554,SO20251204002554,300000107,2025-12-04 03:16:00,2025-12-07 03:16:00,32126.72,0.00,3696.00,CLOSED,800000075
900002555,SO20250624002555,300000046,2025-06-24 10:23:00,2025-06-27 10:23:00,129996.32,10594.28,14955.33,BOOKED,800000071
900002556,SO20241125002556,300000630,2024-11-25 10:34:00,2024-11-28 10:34:00,207432.23,17090.43,23863.89,CANCELLED,800000116
900002557,SO20250701002557,300000038,2025-07-01 03:33:00,2025-07-02 03:33:00,38402.49,1323.86,4417.98,CLOSED,800000040
900002558,SO20260119002558,300000930,2026-01-19 18:47:00,2026-01-21 18:47:00,8519.24,0.00,980.09,CLOSED,800000070
900002559,SO20251024002559,300000065,2025-10-24 01:49:00,2025-10-25 01:49:00,5646.03,555.21,649.54,CLOSED,800000002
900002560,SO20240621002560,300000130,2024-06-21 14:42:00,2024-06-21 14:42:00,101137.63,5307.76,11635.30,CLOSED,800000059
900002561,SO20240506002561,300000388,2024-05-06 20:40:00,2024-05-07 20:40:00,60810.50,2832.39,6995.89,BOOKED,800000032
900002562,SO20251006002562,300000264,2025-10-06 00:51:00,2025-10-06 00:51:00,53545.25,0.00,6160.07,CLOSED,800000109
900002563,SO20250520002563,300000034,2025-05-20 15:52:00,2025-05-22 15:52:00,47394.83,3647.20,5452.50,CLOSED,800000048
900002564,SO20251205002564,300000161,2025-12-05 11:10:00,2025-12-05 11:10:00,257840.74,12867.16,29663.09,CLOSED,800000048
900002565,SO20240526002565,300000802,2024-05-26 04:18:00,2024-05-28 04:18:00,103599.84,5090.44,11918.57,BOOKED,800000120
900002566,SO20250301002566,300000429,2025-03-01 10:50:00,2025-03-03 10:50:00,79325.60,4319.24,9125.95,CLOSED,800000079
900002567,SO20250927002567,300000316,2025-09-27 16:42:00,2025-09-29 16:42:00,163545.80,504.31,18815.00,CLOSED,800000074
900002568,SO20240704002568,300000453,2024-07-04 19:00:00,2024-07-04 19:00:00,23986.56,433.15,2759.52,BOOKED,800000057
900002569,SO20241216002569,300000870,2024-12-16 18:04:00,2024-12-18 18:04:00,38042.05,0.00,4376.52,ENTERED,800000078
900002570,SO20250328002570,300000669,2025-03-28 02:44:00,2025-03-30 02:44:00,180994.01,1497.21,20822.32,CLOSED,800000047
900002571,SO20240514002571,300000686,2024-05-14 20:50:00,2024-05-15 20:50:00,106730.43,1927.55,12278.72,CLOSED,800000103
900002572,SO20250328002572,300000736,2025-03-28 20:59:00,2025-03-29 20:59:00,65744.16,2290.12,7563.49,CLOSED,800000089
900002573,SO20251017002573,300000815,2025-10-17 22:18:00,2025-10-19 22:18:00,16411.23,0.00,1888.02,CLOSED,800000098
900002574,SO20250624002574,300000171,2025-06-24 05:52:00,2025-06-26 05:52:00,7150.32,0.00,822.60,CLOSED,800000009
900002575,SO20260205002575,300000611,2026-02-05 15:21:00,2026-02-06 15:21:00,186738.94,11359.48,21483.24,CLOSED,800000080
900002576,SO20241009002576,300000722,2024-10-09 02:00:00,2024-10-12 02:00:00,37631.19,0.00,4329.25,CLOSED,800000060
900002577,SO20250726002577,300000426,2025-07-26 21:06:00,2025-07-26 21:06:00,122873.73,0.00,14135.92,BOOKED,800000114
900002578,SO20250716002578,300000980,2025-07-16 23:35:00,2025-07-16 23:35:00,88650.31,989.66,10198.71,CLOSED,800000007
900002579,SO20241126002579,300000610,2024-11-26 17:04:00,2024-11-27 17:04:00,130627.25,5493.48,15027.92,ENTERED,800000058
900002580,SO20250222002580,300000525,2025-02-22 03:18:00,2025-02-25 03:18:00,110548.21,1346.79,12717.94,CLOSED,800000041
900002581,SO20250528002581,300000019,2025-05-28 07:45:00,2025-05-30 07:45:00,37695.06,0.00,4336.60,CLOSED,800000063
900002582,SO20251113002582,300000375,2025-11-13 08:33:00,2025-11-16 08:33:00,77858.73,0.00,8957.20,CLOSED,800000008
900002583,SO20241210002583,300000350,2024-12-10 23:33:00,2024-12-12 23:33:00,275902.42,2853.83,31740.99,CLOSED,800000111
900002584,SO20250202002584,300000577,2025-02-02 09:50:00,2025-02-04 09:50:00,83310.18,2794.09,9584.36,CLOSED,800000008
900002585,SO20241217002585,300000870,2024-12-17 02:27:00,2024-12-17 02:27:00,206664.43,7493.89,23775.56,CLOSED,800000119
900002586,SO20250728002586,300000586,2025-07-28 16:02:00,2025-07-31 16:02:00,155014.38,2889.82,17833.51,CLOSED,800000111
900002587,SO20250316002587,300000279,2025-03-16 08:10:00,2025-03-17 08:10:00,78962.65,3677.82,9084.20,CLOSED,800000004
900002588,SO20241210002588,300000682,2024-12-10 10:49:00,2024-12-13 10:49:00,205354.49,1815.13,23624.85,CANCELLED,800000116
900002589,SO20251003002589,300000323,2025-10-03 16:52:00,2025-10-05 16:52:00,120543.29,3822.67,13867.82,CLOSED,800000097
900002590,SO20241211002590,300000683,2024-12-11 18:08:00,2024-12-12 18:08:00,134027.34,12555.28,15419.08,BOOKED,800000074
900002591,SO20251127002591,300000719,2025-11-27 13:34:00,2025-11-29 13:34:00,141532.08,5369.71,16282.45,CLOSED,800000089
