customer_trx_line_id,customer_trx_id,line_number,line_type,inventory_item_id,quantity_invoiced,unit_selling_price,extended_amount,tax_amount
1300004068,1200004068,1,LINE,83208,10.72,1586.16,17003.64,2210.47
1300004069,1200004069,1,LINE,30443,7.45,6358.63,47371.79,6158.33
1300004070,1200004070,1,LINE,64829,10.50,7384.33,77535.46,10079.61
1300004071,1200004071,1,LINE,63481,6.75,470.03,3172.70,412.45
1300004072,1200004072,1,LINE,44468,2.94,571.22,1679.39,218.32
1300004073,1200004073,1,LINE,35603,13.00,2587.86,33642.18,4373.48
1300004074,1200004074,1,LINE,20051,8.83,2248.55,19854.70,2581.11
1300004075,1200004075,1,LINE,11817,10.57,2288.90,24193.67,3145.18
1300004076,1200004076,1,LINE,64181,2.06,8166.84,16823.69,2187.08
1300004077,1200004077,1,LINE,70567,9.59,2046.06,19621.72,2550.82
1300004078,1200004078,1,LINE,57391,4.51,1294.36,5837.56,758.88
1300004079,1200004079,1,LINE,28347,13.76,8433.54,116045.51,15085.92
1300004080,1200004080,1,LINE,97644,7.70,4344.32,33451.26,4348.66
1300004081,1200004081,1,LINE,41526,8.10,7251.07,58733.67,7635.38
1300004082,1200004082,1,LINE,89853,9.72,307.44,2988.32,388.48
1300004083,1200004083,1,LINE,92057,6.35,6193.59,39329.30,5112.81
1300004084,1200004084,1,LINE,79080,12.54,4219.87,52917.17,6879.23
1300004085,1200004085,1,LINE,31030,19.25,8055.73,155072.80,20159.46
1300004086,1200004086,1,LINE,75293,6.56,3496.64,22937.96,2981.93
1300004087,1200004087,1,LINE,96840,4.64,1892.66,8781.94,1141.65
1300004088,1200004088,1,LINE,72991,2.75,8050.42,22138.65,2878.02
1300004089,1200004089,1,LINE,15763,5.76,8480.02,48844.92,6349.84
1300004090,1200004090,1,LINE,51333,4.38,8473.02,37111.83,4824.54
1300004091,1200004091,1,LINE,74719,7.73,5049.78,39034.80,5074.52
1300004092,1200004092,1,LINE,31242,17.80,7367.11,131134.56,17047.49
1300004093,1200004093,1,LINE,94988,2.30,8532.52,19624.80,2551.22
1300004094,1200004094,1,LINE,57419,11.47,2143.92,24590.76,3196.80
1300004095,1200004095,1,LINE,46317,16.53,7947.45,131371.35,17078.28
1300004096,1200004096,1,LINE,20534,8.45,2596.89,21943.72,2852.68
1300004097,1200004097,1,LINE,17842,12.28,1314.53,16142.43,2098.52
1300004098,1200004098,1,LINE,12764,11.72,4684.52,54902.57,7137.33
1300004099,1200004099,1,LINE,48598,12.48,7488.49,93456.36,12149.33
1300004100,1200004100,1,LINE,69868,18.68,5319.33,99365.08,12917.46
1300004101,1200004101,1,LINE,35259,6.88,2226.98,15321.62,1991.81
1300004102,1200004102,1,LINE,47024,3.36,9143.65,30722.66,3993.95
1300004103,1200004103,1,LINE,53876,3.24,2257.62,7314.69,950.91
1300004104,1200004104,1,LINE,45862,12.88,1476.62,19018.87,2472.45
1300004105,1200004105,1,LINE,16739,6.87,6813.28,46807.23,6084.94
1300004106,1200004106,1,LINE,20730,2.98,2988.80,8906.62,1157.86
1300004107,1200004107,1,LINE,51521,14.58,728.58,10622.70,1380.95
1300004108,1200004108,1,LINE,55607,1.35,9615.70,12981.20,1687.56
1300004109,1200004109,1,LINE,70983,17.91,4380.29,78450.99,10198.63
1300004110,1200004110,1,LINE,82512,10.28,5995.24,61631.07,8012.04
1300004111,1200004111,1,LINE,11814,3.96,7352.46,29115.74,3785.05
1300004112,1200004112,1,LINE,68308,1.31,7946.29,10409.64,1353.25
1300004113,1200004113,1,LINE,70026,5.33,4473.70,23844.82,3099.83
1300004114,1200004114,1,LINE,89959,5.19,3307.56,17166.24,2231.61
1300004115,1200004115,1,LINE,56009,8.00,8320.35,66562.80,8653.16
1300004116,1200004116,1,LINE,87407,16.17,6580.10,106400.22,13832.03
1300004117,1200004117,1,LINE,45680,9.48,7426.19,70400.28,9152.04
1300004118,1200004118,1,LINE,18769,17.14,7068.30,121150.66,15749.59
1300004119,1200004119,1,LINE,12435,1.83,6073.35,11114.23,1444.85
1300004120,1200004120,1,LINE,58333,4.39,8601.84,37762.08,4909.07
1300004121,1200004121,1,LINE,41004,7.62,8840.11,67361.64,8757.01
1300004122,1200004122,1,LINE,76369,6.35,8985.88,57060.34,7417.84
1300004123,1200004123,1,LINE,29050,3.33,849.27,2828.07,367.65
1300004124,1200004124,1,LINE,70749,5.42,6953.66,37688.84,4899.55
1300004125,1200004125,1,LINE,12240,3.51,5440.83,19097.31,2482.65
1300004126,1200004126,1,LINE,46306,2.17,9660.76,20963.85,2725.30
1300004127,1200004127,1,LINE,69166,9.04,3182.39,28768.81,3739.95
1300004128,1200004128,1,LINE,66529,8.89,6765.72,60147.25,7819.14
1300004129,1200004129,1,LINE,73187,12.12,3485.41,42243.17,5491.61
1300004130,1200004130,1,LINE,46428,12.21,8825.91,107764.36,14009.37
1300004131,1200004131,1,LINE,22666,6.25,630.24,3939.00,512.07
1300004132,1200004132,1,LINE,57102,16.20,7174.86,116232.73,15110.25
1300004133,1200004133,1,LINE,75739,4.99,5456.91,27229.98,3539.90
1300004134,1200004134,1,LINE,42057,5.48,1364.68,7478.45,972.20
1300004135,1200004135,1,LINE,40988,17.04,864.28,14727.33,1914.55
1300004136,1200004136,1,LINE,53867,8.38,7152.04,59934.10,7791.43
1300004137,1200004137,1,LINE,80656,5.53,4063.81,22472.87,2921.47
1300004138,1200004138,1,LINE,70044,1.51,4758.89,7185.92,934.17
1300004139,1200004139,1,LINE,28371,11.87,7116.01,84467.04,10980.72
1300004140,1200004140,1,LINE,49868,16.74,6213.71,104017.51,13522.28
1300004141,1200004141,1,LINE,36757,5.17,3597.83,18600.78,2418.10
1300004142,1200004142,1,LINE,17555,11.93,8107.37,96720.92,12573.72
1300004143,1200004143,1,LINE,76518,1.82,8393.04,15275.33,1985.79
1300004144,1200004144,1,LINE,75899,4.84,1970.11,9535.33,1239.59
1300004145,1200004145,1,LINE,35939,13.88,7716.21,107100.99,13923.13
1300004146,1200004146,1,LINE,97150,4.18,7416.72,31001.89,4030.25
1300004147,1200004147,1,LINE,31227,4.75,891.62,4235.19,550.57
1300004148,1200004148,1,LINE,22856,16.27,431.77,7024.90,913.24
1300004149,1200004149,1,LINE,81572,19.75,8628.22,170407.35,22152.96
1300004150,1200004150,1,LINE,98541,18.84,1094.18,20614.35,2679.87
1300004151,1200004151,1,LINE,79728,16.45,8420.41,138515.74,18007.05
1300004152,1200004152,1,LINE,84525,3.18,3759.96,11956.67,1554.37
1300004153,1200004153,1,LINE,32837,7.56,7819.65,59116.55,7685.15
1300004154,1200004154,1,LINE,16766,2.80,3766.10,10545.08,1370.86
1300004155,1200004155,1,LINE,63131,15.85,5335.06,84560.70,10992.89
1300004156,1200004156,1,LINE,68063,16.40,460.70,7555.48,982.21
1300004157,1200004157,1,LINE,51555,4.02,9324.72,37485.37,4873.10
1300004158,1200004158,1,LINE,61556,3.26,931.91,3038.03,394.94
1300004159,1200004159,1,LINE,95696,5.34,6043.11,32270.21,4195.13
1300004160,1200004160,1,LINE,56501,17.42,6799.43,118446.07,15397.99
1300004161,1200004161,1,LINE,22622,7.66,5379.68,41208.35,5357.09
1300004162,1200004162,1,LINE,71371,13.50,3428.05,46278.68,6016.23
1300004163,1200004163,1,LINE,49109,11.37,2096.79,23840.50,3099.27
1300004164,1200004164,1,LINE,55981,15.78,6294.91,99333.68,12913.38
1300004165,1200004165,1,LINE,23988,4.69,6283.40,29469.15,3830.99
1300004166,1200004166,1,LINE,29536,4.53,4086.13,18510.17,2406.32
1300004167,1200004167,1,LINE,63270,3.23,2235.04,7219.18,938.49
1300004168,1200004168,1,LINE,87975,3.36,2405.68,8083.08,1050.80
1300004169,1200004169,1,LINE,79768,1.02,2861.11,2918.33,379.38
1300004170,1200004170,1,LINE,84914,10.54,5647.08,59520.22,7737.63
1300004171,1200004171,1,LINE,12847,17.31,5525.75,95650.73,12434.59
1300004172,1200004172,1,LINE,58199,19.36,1510.98,29252.57,3802.83
1300004173,1200004173,1,LINE,62539,6.23,3625.85,22589.05,2936.58
1300004174,1200004174,1,LINE,74658,1.29,4528.43,5841.67,759.42
1300004175,1200004175,1,LINE,74196,7.40,1472.33,10895.24,1416.38
1300004176,1200004176,1,LINE,55702,15.55,846.34,13160.59,1710.88
1300004177,1200004177,1,LINE,74184,4.84,2395.92,11596.25,1507.51
1300004178,1200004178,1,LINE,96381,11.51,1807.83,20808.12,2705.06
1300004179,1200004179,1,LINE,56403,1.89,4672.30,8830.65,1147.98
1300004180,1200004180,1,LINE,50522,16.99,1480.51,25153.86,3270.00
1300004181,1200004181,1,LINE,90318,1.53,1161.62,1777.28,231.05
1300004182,1200004182,1,LINE,73066,15.43,373.42,5761.87,749.04
1300004183,1200004183,1,LINE,18601,9.20,5192.42,47770.26,6210.13
1300004184,1200004184,1,LINE,51294,16.14,2585.63,41732.07,5425.17
1300004185,1200004185,1,LINE,95623,5.84,4156.50,24273.96,3155.61
1300004186,1200004186,1,LINE,98102,15.68,1883.97,29540.65,3840.28
1300004187,1200004187,1,LINE,23254,9.41,5035.62,47385.18,6160.07
1300004188,1200004188,1,LINE,21485,5.14,5940.84,30535.92,3969.67
1300004189,1200004189,1,LINE,56448,8.05,3179.00,25590.95,3326.82
1300004190,1200004190,1,LINE,75701,3.52,4879.35,17175.31,2232.79
1300004191,1200004191,1,LINE,18450,14.65,7415.69,108639.86,14123.18
1300004192,1200004192,1,LINE,75019,19.80,3877.35,76771.53,9980.30
1300004193,1200004193,1,LINE,57460,2.99,2533.55,7575.31,984.79
1300004194,1200004194,1,LINE,70179,12.55,3854.63,48375.61,6288.83
1300004195,1200004195,1,LINE,41347,7.14,7283.94,52007.33,6760.95
1300004196,1200004196,1,LINE,84369,19.75,921.13,18192.32,2365.00
1300004197,1200004197,1,LINE,85076,2.97,8320.08,24710.64,3212.38
1300004198,1200004198,1,LINE,36694,8.23,4251.76,34991.98,4548.96
1300004199,1200004199,1,LINE,92879,7.87,7261.16,57145.33,7428.89
1300004200,1200004200,1,LINE,11723,11.45,1853.89,21227.04,2759.52
1300004201,1200004201,1,LINE,59304,4.71,7147.67,33665.53,4376.52
1300004202,1200004202,1,LINE,20346,2.33,7389.73,17218.07,2238.35
1300004203,1200004203,1,LINE,56837,10.76,8778.04,94451.71,12278.72
1300004204,1200004204,1,LINE,36207,9.68,2061.75,19957.74,2594.51
1300004205,1200004205,1,LINE,57850,14.72,1627.42,23955.62,3114.23
1300004206,1200004206,1,LINE,25177,2.35,3723.90,8751.17,1137.65
1300004207,1200004207,1,LINE,93125,9.08,415.75,3775.01,490.75
1300004208,1200004208,1,LINE,34190,6.45,8995.21,58019.10,7542.48
1300004209,1200004209,1,LINE,41200,11.43,4255.91,48645.05,6323.86
1300004210,1200004210,1,LINE,50760,3.68,9049.44,33301.94,4329.25
1300004211,1200004211,1,LINE,23428,18.87,5762.47,108737.81,14135.92
1300004212,1200004212,1,LINE,38322,16.20,2993.34,48492.11,6303.97
1300004213,1200004213,1,LINE,84715,18.79,1576.59,29624.13,3851.14
1300004214,1200004214,1,LINE,62364,11.33,6436.15,72921.58,9479.81
1300004215,1200004215,1,LINE,21022,7.01,5146.21,36074.93,4689.74
1300004216,1200004216,1,LINE,83955,4.68,1410.86,6602.82,858.37
1300004217,1200004217,1,LINE,80399,5.38,6361.16,34223.04,4449.00
1300004218,1200004218,1,LINE,42568,7.88,6818.63,53730.80,6985.00
1300004219,1200004219,1,LINE,78119,1.68,3982.43,6690.48,869.76
1300004220,1200004220,1,LINE,46036,7.46,3319.25,24761.60,3219.01
1300004221,1200004221,1,LINE,83246,11.75,5863.96,68901.53,8957.20
1300004222,1200004222,1,LINE,32975,8.85,6244.90,55267.36,7184.76
1300004223,1200004223,1,LINE,49619,5.66,4537.89,25684.46,3338.98
1300004224,1200004224,1,LINE,77276,7.99,7384.05,58998.56,7669.81
1300004225,1200004225,1,LINE,16247,8.37,4027.30,33708.50,4382.11
1300004226,1200004226,1,LINE,37954,6.50,4317.57,28064.20,3648.35
1300004227,1200004227,1,LINE,42006,6.98,4822.81,33663.21,4376.22
1300004228,1200004228,1,LINE,60300,18.95,5103.42,96709.81,12572.28
1300004229,1200004229,1,LINE,24542,12.61,1037.72,13085.65,1701.13
1300004230,1200004230,1,LINE,42794,3.49,5510.98,19233.32,2500.33
1300004231,1200004231,1,LINE,48607,13.01,8060.10,104861.90,13632.05
1300004232,1200004232,1,LINE,54932,9.99,6994.84,69878.45,9084.20
1300004233,1200004233,1,LINE,69519,9.88,7351.25,72630.35,9441.95
1300004234,1200004234,1,LINE,28256,1.61,8682.83,13979.36,1817.32
1300004235,1200004235,1,LINE,51203,16.49,5627.54,92798.13,12063.76
1300004236,1200004236,1,LINE,86232,11.44,2256.13,25810.13,3355.32
1300004237,1200004237,1,LINE,50645,10.73,7168.93,76922.62,9999.94
1300004238,1200004238,1,LINE,56879,11.45,4220.70,48327.01,6282.51
1300004239,1200004239,1,LINE,54793,10.34,4224.79,43684.33,5678.96
1300004240,1200004240,1,LINE,87399,11.33,3372.73,38213.03,4967.69
1300004241,1200004241,1,LINE,17759,18.33,6497.13,119092.39,15482.01
1300004242,1200004242,1,LINE,51878,8.97,6133.79,55020.10,7152.61
1300004243,1200004243,1,LINE,22855,10.70,7438.35,79590.35,10346.75
1300004244,1200004244,1,LINE,71030,14.54,8302.67,120720.82,15693.71
1300004245,1200004245,1,LINE,87432,13.17,8285.63,109121.75,14185.83
1300004246,1200004246,1,LINE,16065,1.41,6663.57,9395.63,1221.43
1300004247,1200004247,1,LINE,36074,3.54,7975.05,28231.68,3670.12
1300004248,1200004248,1,LINE,12275,10.49,8844.45,92778.28,12061.18
1300004249,1200004249,1,LINE,29933,14.23,2536.77,36098.24,4692.77
1300004250,1200004250,1,LINE,73362,4.24,8586.84,36408.20,4733.07
1300004251,1200004251,1,LINE,58412,4.36,5648.23,24626.28,3201.42
1300004252,1200004252,1,LINE,85359,3.66,4557.12,16679.06,2168.28
1300004253,1200004253,1,LINE,63699,3.15,7657.00,24119.55,3135.54
1300004254,1200004254,1,LINE,65206,2.13,1983.13,4224.07,549.13
1300004255,1200004255,1,LINE,43441,13.40,3558.26,47680.68,6198.49
1300004256,1200004256,1,LINE,61091,1.23,8562.01,10531.27,1369.07
1300004257,1200004257,1,LINE,93924,11.39,4398.12,50094.59,6512.30
1300004258,1200004258,1,LINE,27452,13.27,8191.97,108707.44,14131.97
1300004259,1200004259,1,LINE,76113,13.94,3213.22,44792.29,5823.00
1300004260,1200004260,1,LINE,69931,10.26,8914.77,91465.54,11890.52
1300004261,1200004261,1,LINE,56597,5.04,7884.75,39739.14,5166.09
1300004262,1200004262,1,LINE,39493,7.16,5403.65,38690.13,5029.72
1300004263,1200004263,1,LINE,25412,9.40,5839.26,54889.04,7135.58
1300004264,1200004264,1,LINE,74034,7.06,8951.16,63195.19,8215.37
1300004265,1200004265,1,LINE,98400,6.64,5006.08,33240.37,4321.25
1300004266,1200004266,1,LINE,32095,2.71,9869.29,26745.78,3476.95
1300004267,1200004267,1,LINE,68636,19.84,4065.65,80662.50,10486.12
1300004268,1200004268,1,LINE,56728,9.71,3790.12,36802.07,4784.27
1300004269,1200004269,1,LINE,45915,18.67,4620.56,86265.86,11214.56
1300004270,1200004270,1,LINE,88875,16.63,1881.55,31290.18,4067.72
1300004271,1200004271,1,LINE,79470,3.50,4325.32,15138.62,1968.02
1300004272,1200004272,1,LINE,47750,5.07,7582.98,38445.71,4997.94
1300004273,1200004273,1,LINE,24257,2.49,7047.28,17547.73,2281.20
1300004274,1200004274,1,LINE,92470,1.24,486.59,603.37,78.44
1300004275,1200004275,1,LINE,75803,4.97,7213.01,35848.66,4660.33
1300004276,1200004276,1,LINE,38545,4.14,5304.43,21960.34,2854.84
1300004277,1200004277,1,LINE,71252,15.32,1087.16,16655.29,2165.19
1300004278,1200004278,1,LINE,33799,17.02,2711.99,46158.07,6000.55
1300004279,1200004279,1,LINE,95958,6.14,1014.49,6228.97,809.77
1300004280,1200004280,1,LINE,42459,6.82,6510.20,44399.56,5771.94
1300004281,1200004281,1,LINE,39731,8.86,138.78,1229.59,159.85
1300004282,1200004282,1,LINE,29480,19.71,6808.69,134199.28,17445.91
1300004283,1200004283,1,LINE,78217,2.92,553.44,1616.04,210.09
1300004284,1200004284,1,LINE,85296,9.95,2854.08,28398.10,3691.75
1300004285,1200004285,1,LINE,20064,11.57,5047.24,58396.57,7591.55
1300004286,1200004286,1,LINE,80411,16.08,3913.20,62924.26,8180.15
1300004287,1200004287,1,LINE,92108,2.64,875.80,2312.11,300.57
1300004288,1200004288,1,LINE,89703,6.35,1944.55,12347.89,1605.23
1300004289,1200004289,1,LINE,70438,5.17,4640.51,23991.44,3118.89
1300004290,1200004290,1,LINE,87531,15.38,102.74,1580.14,205.42
1300004291,1200004291,1,LINE,38636,17.30,4660.42,80625.27,10481.29
1300004292,1200004292,1,LINE,90435,13.11,8044.58,105464.44,13710.38
1300004293,1200004293,1,LINE,12492,4.64,5636.39,26152.85,3399.87
1300004294,1200004294,1,LINE,37692,8.90,713.00,6345.70,824.94
1300004295,1200004295,1,LINE,12505,18.96,4425.66,83910.51,10908.37
1300004296,1200004296,1,LINE,82757,3.74,162.71,608.54,79.11
1300004297,1200004297,1,LINE,57326,7.04,3247.29,22860.92,2971.92
1300004298,1200004298,1,LINE,31487,17.82,6705.57,119493.26,15534.12
1300004299,1200004299,1,LINE,38952,7.03,6261.83,44020.66,5722.69
1300004300,1200004300,1,LINE,78252,8.02,7801.89,62571.16,8134.25
1300004301,1200004301,1,LINE,19115,6.52,7720.95,50340.59,6544.28
1300004302,1200004302,1,LINE,97531,16.42,9263.72,152110.28,19774.34
1300004303,1200004303,1,LINE,63799,8.23,1785.81,14697.22,1910.64
1300004304,1200004304,1,LINE,69090,19.53,3798.27,74180.21,9643.43
1300004305,1200004305,1,LINE,72941,5.76,9471.97,54558.55,7092.61
1300004306,1200004306,1,LINE,12667,19.96,1030.88,20576.36,2674.93
1300004307,1200004307,1,LINE,14881,5.20,4359.17,22667.68,2946.80
1300004308,1200004308,1,LINE,96150,12.23,4301.28,52604.65,6838.60
1300004309,1200004309,1,LINE,56861,14.71,1742.01,25624.97,3331.25
1300004310,1200004310,1,LINE,42643,17.70,6203.67,109804.96,14274.64
1300004311,1200004311,1,LINE,74124,5.33,2196.67,11708.25,1522.07
1300004312,1200004312,1,LINE,46449,5.39,2491.31,13428.16,1745.66
1300004313,1200004313,1,LINE,26550,19.83,2379.57,47186.87,6134.29
1300004314,1200004314,1,LINE,83150,16.84,3953.79,66581.82,8655.64
1300004315,1200004315,1,LINE,41279,3.64,9338.65,33992.69,4419.05
1300004316,1200004316,1,LINE,83707,1.92,5653.91,10855.51,1411.22
1300004317,1200004317,1,LINE,64088,5.70,8558.77,48784.99,6342.05
1300004318,1200004318,1,LINE,36515,14.75,6972.83,102849.24,13370.40
1300004319,1200004319,1,LINE,28095,11.50,4944.26,56858.99,7391.67
1300004320,1200004320,1,LINE,60950,17.39,8424.62,146504.14,19045.54
1300004321,1200004321,1,LINE,80911,14.06,1492.79,20988.63,2728.52
1300004322,1200004322,1,LINE,35084,3.43,5530.43,18969.37,2466.02
1300004323,1200004323,1,LINE,22609,7.39,1778.37,13142.15,1708.48
1300004324,1200004324,1,LINE,43414,19.22,2000.59,38451.34,4998.67
1300004325,1200004325,1,LINE,56129,17.35,6323.37,109710.47,14262.36
1300004326,1200004326,1,LINE,76350,1.60,4168.63,6669.81,867.08
1300004327,1200004327,1,LINE,58469,9.71,1355.36,13160.55,1710.87
1300004328,1200004328,1,LINE,45842,9.43,3728.98,35164.28,4571.36
1300004329,1200004329,1,LINE,76357,9.80,4807.25,47111.05,6124.44
1300004330,1200004330,1,LINE,38575,3.20,3173.39,10154.85,1320.13
1300004331,1200004331,1,LINE,65013,14.60,8797.78,128447.59,16698.19
1300004332,1200004332,1,LINE,90212,2.58,7053.59,18198.26,2365.77
1300004333,1200004333,1,LINE,26610,12.54,7284.67,91349.76,11875.47
1300004334,1200004334,1,LINE,31939,11.15,2163.53,24123.36,3136.04
1300004335,1200004335,1,LINE,10855,9.44,3970.96,37485.86,4873.16
1300004336,1200004336,1,LINE,83963,16.55,7423.10,122852.31,15970.80
1300004337,1200004337,1,LINE,51789,15.08,4457.85,67224.38,8739.17
1300004338,1200004338,1,LINE,52789,15.68,8276.44,129774.58,16870.70
1300004339,1200004339,1,LINE,97257,15.79,6622.37,104567.22,13593.74
1300004340,1200004340,1,LINE,13700,8.58,8836.34,75815.80,9856.05
1300004341,1200004341,1,LINE,88173,12.44,8612.10,107134.52,13927.49
1300004342,1200004342,1,LINE,86185,18.57,2855.56,53027.75,6893.61
1300004343,1200004343,1,LINE,49108,4.37,6419.89,28054.92,3647.14
1300004344,1200004344,1,LINE,48487,14.60,9096.59,132810.21,17265.33
1300004345,1200004345,1,LINE,85871,13.38,9187.65,122930.76,15981.00
1300004346,1200004346,1,LINE,10665,16.47,7236.99,119193.23,15495.12
1300004347,1200004347,1,LINE,38765,10.98,936.58,10283.65,1336.87
1300004348,1200004348,1,LINE,86403,17.77,3266.10,58038.60,7545.02
1300004349,1200004349,1,LINE,59670,13.58,7180.62,97512.82,12676.67
1300004350,1200004350,1,LINE,93255,12.21,4382.39,53508.98,6956.17
1300004351,1200004351,1,LINE,26832,15.96,8837.88,141052.56,18336.83
1300004352,1200004352,1,LINE,54000,11.39,7757.29,88355.53,11486.22
1300004353,1200004353,1,LINE,29137,5.95,2793.07,16618.77,2160.44
1300004354,1200004354,1,LINE,60612,12.23,3311.04,40494.02,5264.22
1300004355,1200004355,1,LINE,79513,19.72,9099.19,179436.03,23326.68
1300004356,1200004356,1,LINE,32151,18.74,3076.30,57649.86,7494.48
1300004357,1200004357,1,LINE,35324,1.55,2793.67,4330.19,562.92
1300004358,1200004358,1,LINE,16439,8.60,3616.89,31105.25,4043.68
1300004359,1200004359,1,LINE,31068,8.65,9646.14,83439.11,10847.08
1300004360,1200004360,1,LINE,61930,11.90,7320.86,87118.23,11325.37
1300004361,1200004361,1,LINE,94504,4.12,1447.57,5963.99,775.32
1300004362,1200004362,1,LINE,88767,18.67,1143.23,21344.10,2774.73
1300004363,1200004363,1,LINE,19992,11.92,1611.89,19213.73,2497.78
1300004364,1200004364,1,LINE,96932,2.43,7772.46,18887.08,2455.32
1300004365,1200004365,1,LINE,60401,9.20,8757.94,80573.05,10474.50
1300004366,1200004366,1,LINE,43544,10.76,5589.04,60138.07,7817.95
1300004367,1200004367,1,LINE,31573,6.53,6645.58,43395.64,5641.43
1300004368,1200004368,1,LINE,52998,11.43,6218.25,71074.60,9239.70
1300004369,1200004369,1,LINE,56471,9.94,3064.52,30461.33,3959.97
1300004370,1200004370,1,LINE,37694,17.32,6626.60,114772.71,14920.45
1300004371,1200004371,1,LINE,94361,5.63,7926.53,44626.36,5801.43
1300004372,1200004372,1,LINE,16673,6.69,6214.07,41572.13,5404.38
1300004373,1200004373,1,LINE,43667,7.58,6285.01,47640.38,6193.25
1300004374,1200004374,1,LINE,95957,18.33,9393.55,172183.77,22383.89
1300004375,1200004375,1,LINE,53622,11.10,9145.58,101515.94,13197.07
1300004376,1200004376,1,LINE,96250,1.45,748.93,1085.95,141.17
1300004377,1200004377,1,LINE,15879,15.46,5763.16,89098.45,11582.80
1300004378,1200004378,1,LINE,82154,15.74,3688.18,58051.95,7546.75
1300004379,1200004379,1,LINE,77736,6.23,6121.10,38134.45,4957.48
1300004380,1200004380,1,LINE,93936,5.66,8549.05,48387.62,6290.39
1300004381,1200004381,1,LINE,86564,13.66,7337.59,100231.48,13030.09
1300004382,1200004382,1,LINE,10802,15.68,3244.65,50876.11,6613.89
1300004383,1200004383,1,LINE,23647,10.02,5583.93,55950.98,7273.63
1300004384,1200004384,1,LINE,90479,12.52,9748.43,122050.34,15866.54
1300004385,1200004385,1,LINE,37552,3.62,8031.04,29072.36,3779.41
1300004386,1200004386,1,LINE,36831,16.27,1354.04,22030.23,2863.93
1300004387,1200004387,1,LINE,13303,8.56,2674.31,22892.09,2975.97
1300004388,1200004388,1,LINE,12558,4.21,8411.57,35412.71,4603.65
1300004389,1200004389,1,LINE,74200,11.96,3998.91,47826.96,6217.50
1300004390,1200004390,1,LINE,68378,19.01,8199.27,155868.12,20262.86
1300004391,1200004391,1,LINE,74885,8.99,5741.87,51619.41,6710.52
1300004392,1200004392,1,LINE,75279,3.43,7879.76,30490.30,3963.74
1300004393,1200004393,1,LINE,98540,19.79,4478.28,88625.16,11521.27
1300004394,1200004394,1,LINE,80452,18.93,4838.14,91585.99,11906.18
1300004395,1200004395,1,LINE,42270,14.51,228.41,3314.23,430.85
1300004396,1200004396,1,LINE,44519,4.75,6111.67,29030.43,3773.96
1300004397,1200004397,1,LINE,70684,8.83,6439.25,56858.58,7391.62
1300004398,1200004398,1,LINE,79875,9.55,571.97,5462.31,710.10
1300004399,1200004399,1,LINE,14000,5.29,1407.12,7443.66,967.68
1300004400,1200004400,1,LINE,26899,11.26,8136.23,98629.27,12821.81
1300004401,1200004401,1,LINE,57197,19.58,5083.16,99528.27,12938.68
1300004402,1200004402,1,LINE,43525,6.52,6014.62,39215.32,5097.99
1300004403,1200004403,1,LINE,89908,13.55,7701.62,104356.95,13566.40
1300004404,1200004404,1,LINE,50818,15.67,1041.23,16316.07,2121.09
1300004405,1200004405,1,LINE,97530,19.48,8060.99,157028.09,20413.65
1300004406,1200004406,1,LINE,61763,3.85,2074.95,9289.18,1207.59
1300004407,1200004407,1,LINE,28313,3.33,4995.61,16635.38,2162.60
1300004408,1200004408,1,LINE,75370,14.25,580.57,8273.12,1075.51
1300004409,1200004409,1,LINE,77762,8.25,2237.23,18457.15,2399.43
1300004410,1200004410,1,LINE,28905,11.67,3297.22,38478.56,5002.21
1300004411,1200004411,1,LINE,82114,16.75,7064.23,118325.85,15382.36
1300004412,1200004412,1,LINE,18547,6.95,1969.44,13687.61,1779.39
1300004413,1200004413,1,LINE,53822,3.17,3161.92,10023.29,1303.03
1300004414,1200004414,1,LINE,68787,10.93,3503.88,38297.41,4978.66
1300004415,1200004415,1,LINE,72572,6.92,2519.51,17435.01,2266.55
1300004416,1200004416,1,LINE,74315,12.07,4830.80,58307.76,7580.01
1300004417,1200004417,1,LINE,48790,9.80,5011.53,49112.99,6384.69
1300004418,1200004418,1,LINE,46525,12.70,5982.91,75982.96,9877.78
1300004419,1200004419,1,LINE,20336,16.79,9463.42,158890.82,20655.81
1300004420,1200004420,1,LINE,88405,18.52,8627.28,159777.23,20771.04
1300004421,1200004421,1,LINE,33937,6.80,7520.34,51138.31,6647.98
1300004422,1200004422,1,LINE,63010,2.87,8366.84,24012.83,3121.67
1300004423,1200004423,1,LINE,64262,19.15,5612.99,107488.76,13973.54
1300004424,1200004424,1,LINE,36441,2.79,7665.95,21388.00,2780.44
1300004425,1200004425,1,LINE,38514,8.55,3742.26,31996.32,4159.52
1300004426,1200004426,1,LINE,46125,17.44,8250.32,143885.58,18705.13
1300004427,1200004427,1,LINE,45266,1.00,3916.89,3916.89,509.20
1300004428,1200004428,1,LINE,30433,18.10,1776.68,32157.91,4180.53
1300004429,1200004429,1,LINE,47763,1.87,1911.89,3575.23,464.78
1300004430,1200004430,1,LINE,59326,3.92,2059.99,8075.16,1049.77
1300004431,1200004431,1,LINE,20683,17.05,6642.48,113254.28,14723.06
1300004432,1200004432,1,LINE,56067,5.75,7813.57,44928.03,5840.64
1300004433,1200004433,1,LINE,71176,12.29,5872.93,72178.31,9383.18
1300004434,1200004434,1,LINE,68090,10.82,3308.44,35797.32,4653.65
1300004435,1200004435,1,LINE,84350,7.46,3047.84,22736.89,2955.80
