payment_schedule_id,customer_trx_id,due_date,amount_due_original,amount_due_remaining,amount_applied,overdue_days,aging_bucket,status
1500004199,1200004199,2026-01-10 16:42:00,64574.22,62682.82,1891.40,79,61_90,OPEN
1500004200,1200004200,2024-09-15 19:00:00,23986.56,0.00,23986.56,561,GT_90,CLOSED
1500004201,1200004201,2025-02-04 18:04:00,38042.05,24699.82,13342.23,419,GT_90,OPEN
1500004202,1200004202,2025-04-04 02:44:00,19456.42,7559.73,11896.69,360,GT_90,OPEN
1500004203,1200004203,2024-08-03 20:50:00,106730.43,0.00,106730.43,604,GT_90,CLOSED
1500004204,1200004204,2025-06-09 20:59:00,22552.25,0.00,22552.25,294,GT_90,CLOSED
1500004205,1200004205,2025-06-12 20:59:00,27069.85,5537.40,21532.45,291,GT_90,OPEN
1500004206,1200004206,2025-12-10 22:18:00,9888.82,0.00,9888.82,110,GT_90,CLOSED
1500004207,1200004207,2025-07-17 05:52:00,4265.76,0.00,4265.76,256,GT_90,CLOSED
1500004208,1200004208,2026-03-28 15:21:00,65561.58,10377.71,55183.87,2,1_30,OPEN
1500004209,1200004209,2026-03-20 15:21:00,54968.91,21838.31,33130.60,10,1_30,OPEN
1500004210,1200004210,2024-11-15 02:00:00,37631.19,20617.30,17013.89,500,GT_90,OPEN
1500004211,1200004211,2025-08-30 21:06:00,122873.73,0.00,122873.73,212,GT_90,CLOSED
1500004212,1200004212,2025-08-23 23:35:00,54796.08,0.00,54796.08,219,GT_90,CLOSED
1500004213,1200004213,2025-08-31 23:35:00,33475.27,0.00,33475.27,211,GT_90,CLOSED
1500004214,1200004214,2025-01-01 17:04:00,82401.39,60656.47,21744.92,453,GT_90,OPEN
1500004215,1200004215,2025-01-18 17:04:00,40764.67,22547.55,18217.12,436,GT_90,OPEN
1500004216,1200004216,2025-01-02 17:04:00,7461.19,0.00,7461.19,452,GT_90,CLOSED
1500004217,1200004217,2025-06-05 03:18:00,38672.04,34263.15,4408.89,298,GT_90,OPEN
1500004218,1200004218,2025-06-13 03:18:00,60715.80,34853.41,25862.39,290,GT_90,OPEN
1500004219,1200004219,2025-06-14 03:18:00,7560.24,0.00,7560.24,289,GT_90,CLOSED
1500004220,1200004220,2025-07-07 07:45:00,27980.61,0.00,27980.61,266,GT_90,CLOSED
1500004221,1200004221,2025-12-29 08:33:00,77858.73,42404.72,35454.01,91,GT_90,OPEN
1500004222,1200004222,2025-02-14 23:33:00,62452.12,0.00,62452.12,409,GT_90,CLOSED
1500004223,1200004223,2025-03-07 23:33:00,29023.44,0.00,29023.44,388,GT_90,CLOSED
1500004224,1200004224,2025-02-21 23:33:00,66668.37,35555.02,31113.35,402,GT_90,OPEN
1500004225,1200004225,2025-02-18 09:50:00,38090.61,8859.60,29231.01,405,GT_90,OPEN
1500004226,1200004226,2025-01-22 02:27:00,31712.55,17466.16,14246.39,432,GT_90,OPEN
1500004227,1200004227,2025-01-20 02:27:00,38039.43,8581.51,29457.92,434,GT_90,OPEN
1500004228,1200004228,2025-01-28 02:27:00,109282.09,0.00,109282.09,426,GT_90,CLOSED
1500004229,1200004229,2025-09-10 16:02:00,14786.78,14223.64,563.14,201,GT_90,OPEN
1500004230,1200004230,2025-09-14 16:02:00,21733.65,0.00,21733.65,197,GT_90,CLOSED
1500004231,1200004231,2025-09-14 16:02:00,118493.95,60395.12,58098.83,197,GT_90,OPEN
1500004232,1200004232,2025-05-21 08:10:00,78962.65,19015.65,59947.00,313,GT_90,OPEN
1500004233,1200004233,2025-11-18 16:52:00,82072.30,28971.81,53100.49,132,GT_90,OPEN
1500004234,1200004234,2025-11-13 16:52:00,15796.68,9145.15,6651.53,137,GT_90,OPEN
1500004235,1200004235,2025-01-14 18:08:00,104861.89,0.00,104861.89,440,GT_90,CLOSED
1500004236,1200004236,2025-01-26 18:08:00,29165.45,17913.52,11251.93,428,GT_90,OPEN
1500004237,1200004237,2026-01-05 13:34:00,86922.56,20775.83,66146.73,84,61_90,OPEN
1500004238,1200004238,2026-01-11 13:34:00,54609.52,0.00,54609.52,78,61_90,CLOSED
1500004239,1200004239,2025-07-12 21:28:00,49363.29,0.00,49363.29,261,GT_90,CLOSED
1500004240,1200004240,2025-07-28 13:34:00,43180.72,0.00,43180.72,245,GT_90,CLOSED
1500004241,1200004241,2026-03-19 21:45:00,134574.40,123342.95,11231.45,11,1_30,OPEN
1500004242,1200004242,2025-06-04 01:38:00,62172.71,28955.34,33217.37,299,GT_90,OPEN
1500004243,1200004243,2025-06-14 01:38:00,89937.10,0.00,89937.10,289,GT_90,CLOSED
1500004244,1200004244,2025-06-07 01:38:00,136414.53,0.00,136414.53,296,GT_90,CLOSED
1500004245,1200004245,2024-08-14 16:06:00,123307.58,76754.53,46553.05,593,GT_90,OPEN
1500004246,1200004246,2024-08-05 16:06:00,10617.06,1103.31,9513.75,602,GT_90,OPEN
1500004247,1200004247,2024-07-31 16:06:00,31901.80,0.00,31901.80,607,GT_90,CLOSED
1500004248,1200004248,2026-07-04 04:14:00,104839.46,62872.51,41966.95,0,CURRENT,OPEN
1500004249,1200004249,2024-05-07 03:19:00,40791.01,16959.84,23831.17,692,GT_90,OPEN
1500004250,1200004250,2024-05-04 03:19:00,41141.27,5131.99,36009.28,695,GT_90,OPEN
1500004251,1200004251,2024-04-29 03:19:00,27827.70,0.00,27827.70,700,GT_90,CLOSED
1500004252,1200004252,2024-04-27 03:19:00,18847.34,7800.02,11047.32,702,GT_90,OPEN
1500004253,1200004253,2025-06-30 21:48:00,27255.09,11707.62,15547.47,273,GT_90,OPEN
1500004254,1200004254,2025-09-10 17:51:00,4773.20,3578.13,1195.07,201,GT_90,OPEN
1500004255,1200004255,2025-08-29 17:51:00,53879.17,17288.60,36590.57,213,GT_90,OPEN
1500004256,1200004256,2025-09-09 17:51:00,11900.34,2655.70,9244.64,202,GT_90,OPEN
1500004257,1200004257,2025-06-23 21:18:00,56606.89,52064.08,4542.81,280,GT_90,OPEN
1500004258,1200004258,2025-07-29 18:12:00,122839.41,0.00,122839.41,244,GT_90,CLOSED
1500004259,1200004259,2024-10-15 14:06:00,50615.29,0.00,50615.29,531,GT_90,CLOSED
1500004260,1200004260,2024-10-08 14:06:00,103356.06,0.00,103356.06,538,GT_90,CLOSED
1500004261,1200004261,2024-10-03 14:06:00,44905.23,0.00,44905.23,543,GT_90,CLOSED
1500004262,1200004262,2025-10-20 15:48:00,43719.85,28010.13,15709.72,161,GT_90,OPEN
1500004263,1200004263,2025-10-14 15:48:00,62024.62,25351.20,36673.42,167,GT_90,OPEN
1500004264,1200004264,2026-01-21 04:48:00,71410.56,0.00,71410.56,68,61_90,CLOSED
1500004265,1200004265,2026-01-12 04:48:00,37561.62,6142.38,31419.24,77,61_90,OPEN
1500004266,1200004266,2025-10-13 00:07:00,30222.73,20805.44,9417.29,168,GT_90,OPEN
1500004267,1200004267,2024-09-24 09:40:00,91148.62,0.00,91148.62,552,GT_90,CLOSED
1500004268,1200004268,2024-11-03 09:45:00,41586.34,30259.98,11326.36,512,GT_90,OPEN
1500004269,1200004269,2024-10-30 09:45:00,97480.42,30547.81,66932.61,516,GT_90,OPEN
1500004270,1200004270,2024-11-01 09:45:00,35357.90,33405.73,1952.17,514,GT_90,OPEN
1500004271,1200004271,2024-11-06 09:45:00,17106.64,0.00,17106.64,509,GT_90,CLOSED
1500004272,1200004272,2024-10-29 09:45:00,43443.65,25779.76,17663.89,517,GT_90,OPEN
1500004273,1200004273,2024-12-10 16:03:00,19828.93,11020.59,8808.34,475,GT_90,OPEN
1500004274,1200004274,2024-12-11 16:03:00,681.81,0.00,681.81,474,GT_90,CLOSED
1500004275,1200004275,2024-12-12 16:03:00,40508.99,18763.79,21745.20,473,GT_90,OPEN
1500004276,1200004276,2024-12-13 16:03:00,24815.18,6373.14,18442.04,472,GT_90,OPEN
1500004277,1200004277,2024-12-12 16:03:00,18820.48,9118.00,9702.48,473,GT_90,OPEN
1500004278,1200004278,2025-03-17 17:04:00,52158.62,0.00,52158.62,378,GT_90,CLOSED
1500004279,1200004279,2024-09-27 14:13:00,7038.74,0.00,7038.74,549,GT_90,CLOSED
1500004280,1200004280,2025-08-12 21:51:00,50171.50,0.00,50171.50,230,GT_90,CLOSED
1500004281,1200004281,2025-08-05 21:51:00,1389.44,1044.26,345.18,237,GT_90,OPEN
1500004282,1200004282,2025-08-04 21:51:00,151645.19,32001.96,119643.23,238,GT_90,OPEN
1500004283,1200004283,2025-08-17 21:51:00,1826.13,1215.68,610.45,225,GT_90,OPEN
1500004284,1200004284,2024-10-15 02:29:00,32089.85,26122.94,5966.91,531,GT_90,OPEN
1500004285,1200004285,2024-10-30 02:29:00,65988.12,0.00,65988.12,516,GT_90,CLOSED
1500004286,1200004286,2026-04-04 22:51:00,71104.41,0.00,71104.41,0,CURRENT,CLOSED
1500004287,1200004287,2025-10-20 21:17:00,2612.68,0.00,2612.68,161,GT_90,CLOSED
1500004288,1200004288,2024-12-04 03:26:00,13953.12,11313.66,2639.46,481,GT_90,OPEN
1500004289,1200004289,2024-12-03 03:26:00,27110.33,11851.47,15258.86,482,GT_90,OPEN
1500004290,1200004290,2024-11-27 03:26:00,1785.56,0.00,1785.56,488,GT_90,CLOSED
1500004291,1200004291,2024-12-07 03:26:00,91106.56,0.00,91106.56,478,GT_90,CLOSED
1500004292,1200004292,2025-06-13 05:47:00,119174.82,41850.60,77324.22,290,GT_90,OPEN
1500004293,1200004293,2026-04-29 11:37:00,29552.72,0.00,29552.72,0,CURRENT,CLOSED
1500004294,1200004294,2026-05-01 11:37:00,7170.64,4498.46,2672.18,0,CURRENT,OPEN
1500004295,1200004295,2025-10-10 21:31:00,94818.88,89874.52,4944.36,171,GT_90,OPEN
1500004296,1200004296,2025-10-02 21:31:00,687.65,0.00,687.65,179,GT_90,CLOSED
1500004297,1200004297,2025-10-07 01:40:00,25832.84,0.00,25832.84,174,GT_90,CLOSED
1500004298,1200004298,2025-02-21 03:35:00,135027.38,127132.89,7894.49,402,GT_90,OPEN
1500004299,1200004299,2025-09-22 19:17:00,49743.35,0.00,49743.35,189,GT_90,CLOSED
1500004300,1200004300,2025-09-26 19:17:00,70705.41,0.00,70705.41,185,GT_90,CLOSED
1500004301,1200004301,2025-07-30 07:02:00,56884.87,13558.57,43326.30,243,GT_90,OPEN
1500004302,1200004302,2025-10-17 02:29:00,171884.62,0.00,171884.62,164,GT_90,CLOSED
1500004303,1200004303,2025-09-23 00:33:00,16607.86,13694.24,2913.62,188,GT_90,OPEN
1500004304,1200004304,2025-11-22 17:18:00,83823.64,0.00,83823.64,128,GT_90,CLOSED
1500004305,1200004305,2025-04-04 19:28:00,61651.16,55685.69,5965.47,360,GT_90,OPEN
1500004306,1200004306,2025-06-04 19:16:00,23251.29,0.00,23251.29,299,GT_90,CLOSED
1500004307,1200004307,2024-11-24 13:52:00,25614.48,9789.45,15825.03,491,GT_90,OPEN
1500004308,1200004308,2026-04-08 08:08:00,59443.25,0.00,59443.25,0,CURRENT,CLOSED
1500004309,1200004309,2025-06-21 01:14:00,28956.22,0.00,28956.22,282,GT_90,CLOSED
1500004310,1200004310,2025-06-24 01:14:00,124079.60,25878.63,98200.97,279,GT_90,OPEN
1500004311,1200004311,2025-09-02 22:48:00,13230.32,0.00,13230.32,209,GT_90,CLOSED
1500004312,1200004312,2024-11-03 10:28:00,15173.82,1770.83,13402.99,512,GT_90,OPEN
1500004313,1200004313,2024-11-06 10:28:00,53321.16,25680.60,27640.56,509,GT_90,OPEN
1500004314,1200004314,2025-06-15 14:20:00,75237.46,0.00,75237.46,288,GT_90,CLOSED
1500004315,1200004315,2025-10-17 16:30:00,38411.74,0.00,38411.74,164,GT_90,CLOSED
1500004316,1200004316,2025-10-14 16:30:00,12266.73,5150.63,7116.10,167,GT_90,OPEN
1500004317,1200004317,2025-10-19 16:30:00,55127.04,53266.08,1860.96,162,GT_90,OPEN
1500004318,1200004318,2025-10-05 05:30:00,116219.64,37522.79,78696.85,176,GT_90,OPEN
1500004319,1200004319,2025-10-06 05:30:00,64250.66,32804.15,31446.51,175,GT_90,OPEN
1500004320,1200004320,2024-11-23 05:26:00,165549.68,53916.57,111633.11,492,GT_90,OPEN
1500004321,1200004321,2024-11-29 05:26:00,23717.15,0.00,23717.15,486,GT_90,CLOSED
1500004322,1200004322,2024-08-01 08:35:00,21435.39,17785.62,3649.77,606,GT_90,OPEN
1500004323,1200004323,2025-03-23 01:43:00,14850.63,0.00,14850.63,372,GT_90,CLOSED
1500004324,1200004324,2025-03-08 01:43:00,43450.01,25867.90,17582.11,387,GT_90,OPEN
1500004325,1200004325,2025-03-23 01:43:00,123972.83,49934.44,74038.39,372,GT_90,OPEN
1500004326,1200004326,2025-05-20 02:31:00,7536.89,4281.53,3255.36,314,GT_90,OPEN
1500004327,1200004327,2025-08-03 05:21:00,14871.42,0.00,14871.42,239,GT_90,CLOSED
1500004328,1200004328,2025-08-08 05:21:00,39735.64,0.00,39735.64,234,GT_90,CLOSED
1500004329,1200004329,2025-08-13 05:21:00,53235.49,0.00,53235.49,229,GT_90,CLOSED
1500004330,1200004330,2025-02-26 17:55:00,11474.98,1698.66,9776.32,397,GT_90,OPEN
1500004331,1200004331,2025-02-28 17:55:00,145145.78,83765.71,61380.07,395,GT_90,OPEN
1500004332,1200004332,2025-02-26 17:55:00,20564.03,0.00,20564.03,397,GT_90,CLOSED
1500004333,1200004333,2025-09-01 02:42:00,103225.23,59920.94,43304.29,210,GT_90,OPEN
1500004334,1200004334,2025-09-04 02:42:00,27259.40,0.00,27259.40,207,GT_90,CLOSED
1500004335,1200004335,2024-07-03 06:18:00,42359.02,0.00,42359.02,635,GT_90,CLOSED
1500004336,1200004336,2024-06-24 06:18:00,138823.11,0.00,138823.11,644,GT_90,CLOSED
1500004337,1200004337,2024-12-31 19:39:00,75963.55,0.00,75963.55,454,GT_90,CLOSED
1500004338,1200004338,2024-12-19 19:39:00,146645.28,56264.29,90380.99,466,GT_90,OPEN
1500004339,1200004339,2025-01-02 19:39:00,118160.96,49920.87,68240.09,452,GT_90,OPEN
1500004340,1200004340,2024-12-22 19:39:00,85671.85,0.00,85671.85,463,GT_90,CLOSED
1500004341,1200004341,2026-02-26 20:43:00,121062.01,31031.36,90030.65,32,31_60,OPEN
1500004342,1200004342,2025-08-01 03:23:00,59921.36,33637.26,26284.10,241,GT_90,OPEN
1500004343,1200004343,2025-08-05 03:23:00,31702.06,0.00,31702.06,237,GT_90,CLOSED
1500004344,1200004344,2025-05-02 22:22:00,150075.54,0.00,150075.54,332,GT_90,CLOSED
1500004345,1200004345,2025-05-01 22:22:00,138911.76,17334.79,121576.97,333,GT_90,OPEN
1500004346,1200004346,2025-04-29 22:22:00,134688.35,28396.70,106291.65,335,GT_90,OPEN
1500004347,1200004347,2024-09-07 22:46:00,11620.52,6266.63,5353.89,569,GT_90,OPEN
1500004348,1200004348,2024-08-27 22:46:00,65583.62,31970.65,33612.97,580,GT_90,OPEN
1500004349,1200004349,2024-08-27 22:46:00,110189.49,44086.79,66102.70,580,GT_90,OPEN
1500004350,1200004350,2025-10-08 22:28:00,60465.15,24824.13,35641.02,173,GT_90,OPEN
1500004351,1200004351,2025-10-17 22:28:00,159389.39,0.00,159389.39,164,GT_90,CLOSED
1500004352,1200004352,2025-10-15 22:28:00,99841.75,36036.45,63805.30,166,GT_90,OPEN
1500004353,1200004353,2025-10-17 22:28:00,18779.21,0.00,18779.21,164,GT_90,CLOSED
1500004354,1200004354,2026-03-08 21:19:00,45758.24,29071.91,16686.33,22,1_30,OPEN
1500004355,1200004355,2026-01-02 23:11:00,202762.71,176697.62,26065.09,87,61_90,OPEN
1500004356,1200004356,2025-11-16 12:53:00,65144.34,0.00,65144.34,134,GT_90,CLOSED
1500004357,1200004357,2025-05-19 19:24:00,4893.11,874.68,4018.43,315,GT_90,OPEN
1500004358,1200004358,2026-04-07 06:21:00,35148.93,0.00,35148.93,0,CURRENT,CLOSED
1500004359,1200004359,2024-06-07 12:15:00,94286.19,20590.51,73695.68,661,GT_90,OPEN
1500004360,1200004360,2024-06-05 12:15:00,98443.60,19139.88,79303.72,663,GT_90,OPEN
1500004361,1200004361,2024-06-02 12:15:00,6739.31,2379.39,4359.92,666,GT_90,OPEN
1500004362,1200004362,2025-04-10 14:13:00,24118.83,15387.28,8731.55,354,GT_90,OPEN
1500004363,1200004363,2026-03-21 21:49:00,21711.51,16411.56,5299.95,9,1_30,OPEN
1500004364,1200004364,2026-04-02 21:49:00,21342.40,6348.30,14994.10,0,CURRENT,OPEN
1500004365,1200004365,2026-03-31 21:49:00,91047.55,84684.40,6363.15,0,CURRENT,OPEN
1500004366,1200004366,2025-06-28 12:19:00,67956.02,0.00,67956.02,275,GT_90,CLOSED
1500004367,1200004367,2024-10-29 02:29:00,49037.07,28189.99,20847.08,517,GT_90,OPEN
1500004368,1200004368,2024-10-10 02:29:00,80314.30,0.00,80314.30,536,GT_90,CLOSED
1500004369,1200004369,2024-10-16 02:29:00,34421.30,0.00,34421.30,530,GT_90,CLOSED
1500004370,1200004370,2024-10-12 02:29:00,129693.16,0.00,129693.16,534,GT_90,CLOSED
1500004371,1200004371,2025-03-13 06:46:00,50427.79,23485.69,26942.10,382,GT_90,OPEN
1500004372,1200004372,2025-03-19 06:46:00,46976.51,0.00,46976.51,376,GT_90,CLOSED
1500004373,1200004373,2024-06-28 19:39:00,53833.63,25251.02,28582.61,640,GT_90,OPEN
1500004374,1200004374,2026-04-25 11:56:00,194567.66,47750.64,146817.02,0,CURRENT,OPEN
1500004375,1200004375,2025-09-14 18:57:00,114713.01,101872.56,12840.45,197,GT_90,OPEN
1500004376,1200004376,2025-09-07 18:57:00,1227.12,0.00,1227.12,204,GT_90,CLOSED
1500004377,1200004377,2025-08-31 18:57:00,100681.25,92727.46,7953.79,211,GT_90,OPEN
1500004378,1200004378,2025-09-07 18:57:00,65598.70,0.00,65598.70,204,GT_90,CLOSED
1500004379,1200004379,2024-09-07 17:34:00,43091.93,15261.40,27830.53,569,GT_90,OPEN
1500004380,1200004380,2024-09-06 17:34:00,54678.01,0.00,54678.01,570,GT_90,CLOSED
1500004381,1200004381,2026-02-19 20:59:00,113261.57,0.00,113261.57,39,31_60,CLOSED
1500004382,1200004382,2024-05-05 18:01:00,57490.00,0.00,57490.00,694,GT_90,CLOSED
1500004383,1200004383,2025-07-02 15:40:00,63224.61,0.00,63224.61,271,GT_90,CLOSED
1500004384,1200004384,2025-06-24 15:40:00,137916.88,0.00,137916.88,279,GT_90,CLOSED
1500004385,1200004385,2024-06-12 06:49:00,32851.77,9654.59,23197.18,656,GT_90,OPEN
1500004386,1200004386,2026-03-10 20:08:00,24894.16,21838.09,3056.07,20,1_30,OPEN
1500004387,1200004387,2025-09-20 20:30:00,25868.06,0.00,25868.06,191,GT_90,CLOSED
1500004388,1200004388,2026-05-07 08:54:00,40016.36,0.00,40016.36,0,CURRENT,CLOSED
1500004389,1200004389,2026-05-05 08:54:00,54044.46,21572.06,32472.40,0,CURRENT,OPEN
1500004390,1200004390,2026-05-16 08:54:00,176130.98,171250.17,4880.81,0,CURRENT,OPEN
1500004391,1200004391,2026-05-07 08:54:00,58329.93,0.00,58329.93,0,CURRENT,CLOSED
1500004392,1200004392,2026-04-22 04:38:00,34454.04,16934.56,17519.48,0,CURRENT,OPEN
1500004393,1200004393,2026-02-28 07:56:00,100146.43,0.00,100146.43,30,1_30,CLOSED
1500004394,1200004394,2026-03-04 16:59:00,103492.17,75425.99,28066.18,26,1_30,OPEN
1500004395,1200004395,2026-03-08 16:59:00,3745.08,3245.45,499.63,22,1_30,OPEN
1500004396,1200004396,2026-03-09 16:59:00,32804.39,16838.43,15965.96,21,1_30,OPEN
1500004397,1200004397,2024-08-21 22:40:00,64250.20,27056.85,37193.35,586,GT_90,OPEN
1500004398,1200004398,2026-01-25 02:50:00,6172.41,5975.68,196.73,64,61_90,OPEN
1500004399,1200004399,2026-01-11 02:50:00,8411.34,0.00,8411.34,78,61_90,CLOSED
1500004400,1200004400,2026-01-22 02:50:00,111451.08,12265.76,99185.32,67,61_90,OPEN
1500004401,1200004401,2024-11-07 15:29:00,112466.95,0.00,112466.95,508,GT_90,CLOSED
1500004402,1200004402,2024-11-12 15:29:00,44313.31,9302.34,35010.97,503,GT_90,OPEN
1500004403,1200004403,2024-11-30 12:01:00,117923.35,83777.46,34145.89,485,GT_90,OPEN
1500004404,1200004404,2025-09-24 12:23:00,18437.16,11205.00,7232.16,187,GT_90,OPEN
1500004405,1200004405,2024-07-29 17:07:00,177441.74,160135.99,17305.75,609,GT_90,OPEN
1500004406,1200004406,2024-07-23 17:07:00,10496.77,1992.70,8504.07,615,GT_90,OPEN
1500004407,1200004407,2024-07-25 17:07:00,18797.98,5821.21,12976.77,613,GT_90,OPEN
1500004408,1200004408,2024-07-10 17:07:00,9348.63,4181.11,5167.52,628,GT_90,OPEN
1500004409,1200004409,2024-07-25 17:07:00,20856.58,0.00,20856.58,613,GT_90,CLOSED
1500004410,1200004410,2024-11-14 06:27:00,43480.77,0.00,43480.77,501,GT_90,CLOSED
1500004411,1200004411,2024-11-26 06:27:00,133708.21,122590.99,11117.22,489,GT_90,OPEN
1500004412,1200004412,2024-11-13 06:27:00,15467.00,12977.31,2489.69,502,GT_90,OPEN
1500004413,1200004413,2026-04-05 14:27:00,11326.32,0.00,11326.32,0,CURRENT,CLOSED
1500004414,1200004414,2025-03-24 22:36:00,43276.07,26752.07,16524.00,371,GT_90,OPEN
1500004415,1200004415,2025-03-27 22:36:00,19701.56,15410.81,4290.75,368,GT_90,OPEN
1500004416,1200004416,2025-04-09 22:36:00,65887.77,52801.18,13086.59,355,GT_90,OPEN
1500004417,1200004417,2025-03-29 22:36:00,55497.68,0.00,55497.68,366,GT_90,CLOSED
1500004418,1200004418,2025-03-31 22:36:00,85860.74,58620.25,27240.49,364,GT_90,OPEN
1500004419,1200004419,2025-04-18 16:28:00,179546.63,0.00,179546.63,346,GT_90,CLOSED
1500004420,1200004420,2025-03-18 15:57:00,180548.27,43734.51,136813.76,377,GT_90,OPEN
1500004421,1200004421,2025-08-19 07:44:00,57786.29,0.00,57786.29,223,GT_90,CLOSED
1500004422,1200004422,2025-08-13 07:44:00,27134.50,16958.04,10176.46,229,GT_90,OPEN
1500004423,1200004423,2025-08-15 07:44:00,121462.30,0.00,121462.30,227,GT_90,CLOSED
1500004424,1200004424,2025-08-11 07:44:00,24168.44,21480.28,2688.16,231,GT_90,OPEN
1500004425,1200004425,2025-08-14 07:44:00,36155.84,0.00,36155.84,228,GT_90,CLOSED
1500004426,1200004426,2024-11-09 02:08:00,162590.71,108439.15,54151.56,506,GT_90,OPEN
1500004427,1200004427,2024-11-08 02:08:00,4426.09,0.00,4426.09,507,GT_90,CLOSED
1500004428,1200004428,2024-11-13 02:08:00,36338.44,0.00,36338.44,502,GT_90,CLOSED
1500004429,1200004429,2024-11-15 02:08:00,4040.01,1901.54,2138.47,500,GT_90,OPEN
1500004430,1200004430,2024-11-06 02:08:00,9124.93,0.00,9124.93,509,GT_90,CLOSED
1500004431,1200004431,2026-01-07 12:13:00,127977.34,26865.85,101111.49,82,61_90,OPEN
1500004432,1200004432,2024-11-08 22:09:00,50768.67,9121.48,41647.19,507,GT_90,OPEN
1500004433,1200004433,2024-11-06 22:09:00,81561.49,29442.99,52118.50,509,GT_90,OPEN
1500004434,1200004434,2024-11-19 22:09:00,40450.97,16611.79,23839.18,496,GT_90,OPEN
1500004435,1200004435,2024-11-19 22:09:00,25692.69,0.00,25692.69,496,GT_90,CLOSED
1500004436,1200004436,2025-09-18 16:03:00,1378.84,878.77,500.07,193,GT_90,OPEN
1500004437,1200004437,2025-10-09 15:33:00,187542.40,36363.43,151178.97,172,GT_90,OPEN
1500004438,1200004438,2025-10-22 20:27:00,148583.96,47556.55,101027.41,159,GT_90,OPEN
1500004439,1200004439,2025-10-31 20:27:00,133857.73,46597.71,87260.02,150,GT_90,OPEN
1500004440,1200004440,2025-11-06 20:27:00,16477.65,12309.27,4168.38,144,GT_90,OPEN
1500004441,1200004441,2025-10-19 20:27:00,83048.12,72930.13,10117.99,162,GT_90,OPEN
1500004442,1200004442,2025-10-29 20:27:00,164725.57,0.00,164725.57,152,GT_90,CLOSED
1500004443,1200004443,2025-12-12 01:47:00,4832.84,0.00,4832.84,108,GT_90,CLOSED
1500004444,1200004444,2025-05-31 08:51:00,178507.63,113807.42,64700.21,303,GT_90,OPEN
1500004445,1200004445,2025-06-04 08:51:00,127883.38,0.00,127883.38,299,GT_90,CLOSED
1500004446,1200004446,2026-06-03 14:49:00,14781.84,0.00,14781.84,0,CURRENT,CLOSED
1500004447,1200004447,2026-05-27 14:49:00,28077.06,0.00,28077.06,0,CURRENT,CLOSED
1500004448,1200004448,2026-05-27 14:49:00,152484.38,0.00,152484.38,0,CURRENT,CLOSED
1500004449,1200004449,2026-05-29 14:49:00,14933.82,0.00,14933.82,0,CURRENT,CLOSED
1500004450,1200004450,2026-04-13 05:02:00,1771.46,0.00,1771.46,0,CURRENT,CLOSED
1500004451,1200004451,2026-04-22 05:02:00,38262.12,0.00,38262.12,0,CURRENT,CLOSED
1500004452,1200004452,2026-04-22 05:02:00,3531.49,0.00,3531.49,0,CURRENT,CLOSED
1500004453,1200004453,2025-02-04 21:18:00,9609.84,1417.53,8192.31,419,GT_90,OPEN
1500004454,1200004454,2025-01-27 21:18:00,115924.04,0.00,115924.04,427,GT_90,CLOSED
1500004455,1200004455,2025-05-31 17:47:00,171665.40,93872.64,77792.76,303,GT_90,OPEN
1500004456,1200004456,2025-05-24 16:09:00,90670.07,0.00,90670.07,310,GT_90,CLOSED
1500004457,1200004457,2025-05-30 16:09:00,85579.06,0.00,85579.06,304,GT_90,CLOSED
1500004458,1200004458,2026-02-07 00:19:00,82739.63,12145.30,70594.33,51,31_60,OPEN
1500004459,1200004459,2025-07-17 01:45:00,58326.54,0.00,58326.54,256,GT_90,CLOSED
1500004460,1200004460,2025-07-07 01:45:00,42441.48,0.00,42441.48,266,GT_90,CLOSED
1500004461,1200004461,2024-05-28 09:06:00,68539.22,0.00,68539.22,671,GT_90,CLOSED
1500004462,1200004462,2025-02-22 00:10:00,155718.64,0.00,155718.64,401,GT_90,CLOSED
1500004463,1200004463,2025-08-22 12:25:00,42751.95,0.00,42751.95,220,GT_90,CLOSED
1500004464,1200004464,2025-08-19 12:25:00,63557.41,57511.60,6045.81,223,GT_90,OPEN
1500004465,1200004465,2026-05-13 02:10:00,43397.89,21969.81,21428.08,0,CURRENT,OPEN
1500004466,1200004466,2026-05-23 02:10:00,2419.04,0.00,2419.04,0,CURRENT,CLOSED
1500004467,1200004467,2026-05-18 02:10:00,1111.43,564.37,547.06,0,CURRENT,OPEN
1500004468,1200004468,2025-08-30 13:12:00,114344.18,99527.34,14816.84,212,GT_90,OPEN
1500004469,1200004469,2025-05-21 17:24:00,34239.61,0.00,34239.61,313,GT_90,CLOSED
1500004470,1200004470,2025-09-25 14:34:00,120606.96,0.00,120606.96,186,GT_90,CLOSED
1500004471,1200004471,2025-03-10 22:57:00,35470.62,0.00,35470.62,385,GT_90,CLOSED
1500004472,1200004472,2026-05-22 08:31:00,20948.86,0.00,20948.86,0,CURRENT,CLOSED
1500004473,1200004473,2026-05-26 08:31:00,34837.20,0.00,34837.20,0,CURRENT,CLOSED
1500004474,1200004474,2026-05-14 08:31:00,138904.37,0.00,138904.37,0,CURRENT,CLOSED
1500004475,1200004475,2026-05-26 08:31:00,30671.75,15430.14,15241.61,0,CURRENT,OPEN
1500004476,1200004476,2024-12-03 20:07:00,9272.87,0.00,9272.87,482,GT_90,CLOSED
1500004477,1200004477,2024-12-17 20:07:00,22215.92,7608.72,14607.20,468,GT_90,OPEN
