line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,line_status_code
1000004317,900002156,2,13810,14.63,1609.05,1693.74,5.00,23540.40,INVOICED
1000004318,900002157,1,97424,15.58,3744.94,3821.37,2.00,58346.17,SHIPPED
1000004319,900002157,2,86997,2.30,311.69,346.32,10.00,716.89,AWAITING_SHIPPING
1000004320,900002158,1,31165,9.25,2804.49,3186.92,12.00,25941.53,INVOICED
1000004321,900002159,1,22953,4.98,7342.24,8158.04,10.00,36564.36,INVOICED
1000004322,900002159,2,74567,5.77,8267.95,8436.68,2.00,47706.07,AWAITING_SHIPPING
1000004323,900002160,1,98088,3.25,5573.85,5687.60,2.00,18115.01,INVOICED
1000004324,900002161,1,99457,7.11,5044.52,5044.52,0.00,35866.54,INVOICED
1000004325,900002161,2,27354,4.69,9531.85,9726.38,2.00,44704.38,SHIPPED
1000004326,900002162,1,27392,5.45,7951.61,8643.05,8.00,43336.27,SHIPPED
1000004327,900002163,1,70714,9.32,2868.44,2868.44,0.00,26733.86,SHIPPED
1000004328,900002163,2,55531,7.38,7854.13,8726.81,10.00,57963.48,AWAITING_SHIPPING
1000004329,900002163,3,92751,2.25,1287.72,1430.80,10.00,2897.37,AWAITING_SHIPPING
1000004330,900002163,4,69850,17.50,1589.60,1589.60,0.00,27818.00,INVOICED
1000004331,900002164,1,24115,2.71,1798.04,1798.04,0.00,4872.69,INVOICED
1000004332,900002165,1,21774,3.26,7056.10,7056.10,0.00,23002.89,INVOICED
1000004333,900002165,2,46855,1.29,810.76,827.31,2.00,1045.88,INVOICED
1000004334,900002165,3,28726,18.17,6135.90,6817.67,10.00,111489.30,SHIPPED
1000004335,900002166,1,41602,11.04,5428.54,5428.54,0.00,59931.08,SHIPPED
1000004336,900002167,1,24669,7.52,8606.92,8606.92,0.00,64724.04,INVOICED
1000004337,900002168,1,45031,6.37,1587.11,1725.12,8.00,10109.89,SHIPPED
1000004338,900002169,1,76565,4.34,8244.87,8678.81,5.00,35782.74,INVOICED
1000004339,900002170,1,22744,15.84,1808.23,1808.23,0.00,28642.36,INVOICED
1000004340,900002170,2,95000,10.03,6226.55,6226.55,0.00,62452.30,AWAITING_SHIPPING
1000004341,900002171,1,34420,10.61,2142.01,2142.01,0.00,22726.73,AWAITING_SHIPPING
1000004342,900002172,1,50520,18.13,295.10,327.89,10.00,5350.16,AWAITING_SHIPPING
1000004343,900002173,1,40178,8.36,4442.41,4936.01,10.00,37138.55,AWAITING_SHIPPING
1000004344,900002173,2,39655,10.31,1481.92,1481.92,0.00,15278.60,INVOICED
1000004345,900002173,3,55829,15.91,1321.66,1391.22,5.00,21027.61,SHIPPED
1000004346,900002174,1,31046,16.09,2837.39,3084.12,8.00,45653.61,INVOICED
1000004347,900002174,2,77741,14.29,6346.87,6476.40,2.00,90696.77,AWAITING_SHIPPING
1000004348,900002174,3,49153,11.41,3030.29,3293.79,8.00,34575.61,INVOICED
1000004349,900002175,1,34730,13.22,7643.30,8685.57,12.00,101044.43,SHIPPED
1000004350,900002176,1,43126,16.88,4030.59,4381.08,8.00,68036.36,INVOICED
1000004351,900002177,1,18390,12.76,1108.40,1166.74,5.00,14143.18,INVOICED
1000004352,900002177,2,72969,17.81,4219.57,4441.65,5.00,75150.54,SHIPPED
1000004353,900002178,1,33286,6.97,7534.15,8371.28,10.00,52513.03,AWAITING_SHIPPING
1000004354,900002178,2,75731,7.68,2364.58,2412.84,2.00,18159.97,SHIPPED
1000004355,900002179,1,34540,13.75,6258.63,6258.63,0.00,86056.16,SHIPPED
1000004356,900002179,2,35111,15.15,958.08,958.08,0.00,14514.91,AWAITING_SHIPPING
1000004357,900002180,1,22894,12.52,7842.37,7842.37,0.00,98186.47,INVOICED
1000004358,900002180,2,89163,7.51,1127.18,1127.18,0.00,8465.12,INVOICED
1000004359,900002180,3,68543,10.30,3239.51,3681.26,12.00,33366.95,AWAITING_SHIPPING
1000004360,900002181,1,97981,13.86,8651.77,8828.34,2.00,119913.53,INVOICED
1000004361,900002182,1,28574,4.48,4494.78,4494.78,0.00,20136.61,SHIPPED
1000004362,900002182,2,11646,1.52,845.02,889.49,5.00,1284.43,INVOICED
1000004363,900002183,1,91089,6.06,980.49,1065.75,8.00,5941.77,INVOICED
1000004364,900002183,2,37333,6.29,3771.70,4190.78,10.00,23723.99,SHIPPED
1000004365,900002184,1,68668,5.29,7539.33,8194.92,8.00,39883.06,INVOICED
1000004366,900002184,2,76930,10.15,8208.30,8922.06,8.00,83314.24,SHIPPED
1000004367,900002184,3,68384,7.83,8462.62,9198.50,8.00,66262.31,INVOICED
1000004368,900002185,1,86078,9.81,3717.69,4040.97,8.00,36470.54,SHIPPED
1000004369,900002185,2,86869,9.82,7770.38,8446.07,8.00,76305.13,SHIPPED
1000004370,900002185,3,34805,12.67,8267.61,8267.61,0.00,104750.62,SHIPPED
1000004371,900002186,1,78548,3.93,5022.88,5287.24,5.00,19739.92,SHIPPED
1000004372,900002187,1,50739,3.53,4726.30,5251.44,10.00,16683.84,AWAITING_SHIPPING
1000004373,900002187,2,89932,19.92,4397.13,4397.13,0.00,87590.83,SHIPPED
1000004374,900002187,3,13143,1.71,5832.46,5951.49,2.00,9973.51,AWAITING_SHIPPING
1000004375,900002187,4,22486,16.96,5221.20,5221.20,0.00,88551.55,AWAITING_SHIPPING
1000004376,900002188,1,20851,8.54,1482.43,1647.14,10.00,12659.95,INVOICED
1000004377,900002189,1,74771,19.34,2001.77,2001.77,0.00,38714.23,INVOICED
1000004378,900002189,2,41491,5.22,7314.52,7699.49,5.00,38181.79,SHIPPED
1000004379,900002190,1,16056,10.90,952.43,1058.26,10.00,10381.49,AWAITING_SHIPPING
1000004380,900002191,1,33828,11.77,7717.84,8124.04,5.00,90838.98,INVOICED
1000004381,900002191,2,49081,8.19,6117.23,6117.23,0.00,50100.11,AWAITING_SHIPPING
1000004382,900002191,3,89148,3.20,6394.45,6394.45,0.00,20462.24,AWAITING_SHIPPING
1000004383,900002191,4,82743,2.40,6913.54,6913.54,0.00,16592.50,SHIPPED
1000004384,900002191,5,16592,3.70,5141.04,5141.04,0.00,19021.85,AWAITING_SHIPPING
1000004385,900002192,1,25483,19.60,9174.22,9174.22,0.00,179814.71,INVOICED
1000004386,900002192,2,43919,4.18,6876.82,7474.80,8.00,28745.11,AWAITING_SHIPPING
1000004387,900002192,3,89983,9.50,8113.88,8113.88,0.00,77081.86,INVOICED
1000004388,900002192,4,55955,17.03,1460.04,1460.04,0.00,24864.48,INVOICED
1000004389,900002193,1,50074,5.26,4643.17,5159.08,10.00,24423.07,INVOICED
1000004390,900002193,2,27961,1.09,1758.64,1851.20,5.00,1916.92,SHIPPED
1000004391,900002194,1,45099,15.55,2656.45,3018.69,12.00,41307.80,AWAITING_SHIPPING
1000004392,900002194,2,67345,13.43,4826.01,5484.10,12.00,64813.31,INVOICED
1000004393,900002194,3,63367,12.85,3048.07,3208.49,5.00,39167.70,AWAITING_SHIPPING
1000004394,900002194,4,56905,7.84,5801.66,5801.66,0.00,45485.01,SHIPPED
1000004395,900002195,1,49349,4.14,4166.16,4166.16,0.00,17247.90,AWAITING_SHIPPING
1000004396,900002196,1,42046,10.44,1376.60,1376.60,0.00,14371.70,SHIPPED
1000004397,900002196,2,13402,11.45,1426.10,1584.55,10.00,16328.84,AWAITING_SHIPPING
1000004398,900002196,3,44378,6.72,3913.68,3913.68,0.00,26299.93,SHIPPED
1000004399,900002196,4,44171,14.10,1172.71,1172.71,0.00,16535.21,AWAITING_SHIPPING
1000004400,900002197,1,88590,2.42,8637.56,8637.56,0.00,20902.90,SHIPPED
1000004401,900002197,2,13425,1.81,7017.82,7017.82,0.00,12702.25,AWAITING_SHIPPING
1000004402,900002198,1,15309,14.20,6226.17,7075.19,12.00,88411.61,AWAITING_SHIPPING
1000004403,900002198,2,40374,14.41,3452.54,3523.00,2.00,49751.10,AWAITING_SHIPPING
1000004404,900002198,3,64747,11.24,8042.15,8042.15,0.00,90393.77,AWAITING_SHIPPING
1000004405,900002198,4,87462,9.59,8722.68,8722.68,0.00,83650.50,INVOICED
1000004406,900002199,1,36953,8.99,1455.82,1455.82,0.00,13087.82,SHIPPED
1000004407,900002200,1,79024,4.15,7629.99,8670.44,12.00,31664.46,AWAITING_SHIPPING
1000004408,900002200,2,67084,15.94,4575.77,4575.77,0.00,72937.77,INVOICED
1000004409,900002200,3,61069,14.00,9437.95,9437.95,0.00,132131.30,AWAITING_SHIPPING
1000004410,900002201,1,26278,17.41,4840.38,5095.14,5.00,84271.02,AWAITING_SHIPPING
1000004411,900002201,2,50907,6.64,5777.31,5777.31,0.00,38361.34,INVOICED
1000004412,900002201,3,22323,6.05,6148.44,6273.92,2.00,37198.06,AWAITING_SHIPPING
1000004413,900002202,1,44012,8.65,9722.44,9722.44,0.00,84099.11,AWAITING_SHIPPING
1000004414,900002202,2,57911,3.18,7377.87,7377.87,0.00,23461.63,SHIPPED
1000004415,900002202,3,71825,16.94,358.71,358.71,0.00,6076.55,AWAITING_SHIPPING
1000004416,900002202,4,18661,14.95,7500.16,7500.16,0.00,112127.39,AWAITING_SHIPPING
1000004417,900002203,1,78599,19.83,2977.96,3134.70,5.00,59052.95,AWAITING_SHIPPING
1000004418,900002203,2,83090,11.50,2434.46,2766.43,12.00,27996.29,INVOICED
1000004419,900002203,3,78493,11.13,1166.38,1325.43,12.00,12981.81,AWAITING_SHIPPING
1000004420,900002204,1,11209,16.62,9667.26,9864.55,2.00,160669.86,INVOICED
1000004421,900002204,2,10662,2.76,719.17,781.71,8.00,1984.91,SHIPPED
1000004422,900002204,3,82248,10.54,4243.28,4821.91,12.00,44724.17,INVOICED
1000004423,900002205,1,16359,1.23,6356.82,6356.82,0.00,7818.89,AWAITING_SHIPPING
1000004424,900002205,2,34291,14.21,6089.01,6213.28,2.00,86524.83,AWAITING_SHIPPING
1000004425,900002205,3,16106,16.80,7839.61,8908.65,12.00,131705.45,SHIPPED
1000004426,900002205,4,79151,15.01,8573.27,8573.27,0.00,128684.78,INVOICED
1000004427,900002206,1,80445,12.59,8725.63,9184.87,5.00,109855.68,SHIPPED
1000004428,900002207,1,19795,10.84,5179.01,5754.46,10.00,56140.47,SHIPPED
1000004429,900002207,2,82479,8.86,4413.99,4504.07,2.00,39107.95,INVOICED
1000004430,900002208,1,94523,4.27,6023.02,6340.02,5.00,25718.30,AWAITING_SHIPPING
1000004431,900002209,1,12162,11.16,5118.18,5816.11,12.00,57118.89,SHIPPED
1000004432,900002210,1,51995,3.83,3885.60,3964.90,2.00,14881.85,INVOICED
1000004433,900002211,1,89771,10.32,1129.52,1188.97,5.00,11656.65,SHIPPED
1000004434,900002211,2,63931,19.94,1632.84,1774.83,8.00,32558.83,AWAITING_SHIPPING
1000004435,900002212,1,84575,18.86,5797.93,5797.93,0.00,109348.96,SHIPPED
1000004436,900002213,1,66443,16.53,8580.59,9533.99,10.00,141837.15,SHIPPED
1000004437,900002213,2,91611,12.54,5928.45,6736.88,12.00,74342.76,INVOICED
1000004438,900002213,3,69306,15.97,1078.44,1135.20,5.00,17222.69,INVOICED
1000004439,900002213,4,89564,5.66,2244.38,2362.51,5.00,12703.19,AWAITING_SHIPPING
1000004440,900002213,5,22277,14.82,8059.93,8955.48,10.00,119448.16,AWAITING_SHIPPING
1000004441,900002214,1,10628,14.89,5757.84,5875.35,2.00,85734.24,AWAITING_SHIPPING
1000004442,900002215,1,77889,14.68,7212.58,7212.58,0.00,105880.67,AWAITING_SHIPPING
1000004443,900002216,1,35570,6.10,6531.97,6531.97,0.00,39845.02,SHIPPED
1000004444,900002216,2,92720,5.84,5993.84,6515.04,8.00,35004.03,AWAITING_SHIPPING
1000004445,900002216,3,32209,17.69,3225.88,3291.71,2.00,57065.82,SHIPPED
1000004446,900002217,1,56159,2.92,9702.82,9702.82,0.00,28332.23,INVOICED
1000004447,900002218,1,61361,18.04,6728.35,6728.35,0.00,121379.43,SHIPPED
1000004448,900002219,1,62019,10.84,8625.00,8801.02,2.00,93495.00,AWAITING_SHIPPING
1000004449,900002220,1,37819,8.76,500.41,543.92,8.00,4383.59,AWAITING_SHIPPING
1000004450,900002221,1,34630,14.29,7242.76,7242.76,0.00,103499.04,INVOICED
1000004451,900002221,2,62789,8.30,3466.04,3648.46,5.00,28768.13,AWAITING_SHIPPING
1000004452,900002221,3,81591,2.17,1038.07,1128.34,8.00,2252.61,AWAITING_SHIPPING
1000004453,900002221,4,69112,19.50,8104.80,8531.37,5.00,158043.60,AWAITING_SHIPPING
1000004454,900002222,1,78461,5.19,5060.38,5060.38,0.00,26263.37,SHIPPED
1000004455,900002222,2,94234,6.53,5007.02,5563.35,10.00,32695.84,INVOICED
1000004456,900002222,3,80743,19.99,4819.29,5238.36,8.00,96337.61,SHIPPED
1000004457,900002223,1,59714,12.79,4733.24,4829.84,2.00,60538.14,INVOICED
1000004458,900002223,2,86011,1.76,3151.76,3151.76,0.00,5547.10,SHIPPED
1000004459,900002224,1,26594,1.41,7456.19,7848.62,5.00,10513.23,SHIPPED
1000004460,900002224,2,26626,4.97,7744.18,8604.65,10.00,38488.57,SHIPPED
1000004461,900002224,3,42001,17.67,320.41,356.01,10.00,5661.64,AWAITING_SHIPPING
1000004462,900002224,4,68477,12.11,4652.69,5287.15,12.00,56344.08,AWAITING_SHIPPING
1000004463,900002224,5,71904,18.70,1663.28,1663.28,0.00,31103.34,AWAITING_SHIPPING
1000004464,900002225,1,51363,11.48,6629.72,6765.02,2.00,76109.19,SHIPPED
1000004465,900002226,1,34235,14.29,4008.57,4008.57,0.00,57282.47,INVOICED
1000004466,900002227,1,87954,2.87,2425.28,2552.93,5.00,6960.55,INVOICED
1000004467,900002227,2,44725,2.51,6371.46,6706.80,5.00,15992.36,AWAITING_SHIPPING
1000004468,900002227,3,93263,7.23,6908.39,7049.38,2.00,49947.66,AWAITING_SHIPPING
1000004469,900002228,1,83170,10.68,8124.16,8124.16,0.00,86766.03,AWAITING_SHIPPING
1000004470,900002229,1,13662,9.62,2779.98,3021.72,8.00,26743.41,INVOICED
1000004471,900002230,1,60384,9.06,3788.98,4305.66,12.00,34328.16,AWAITING_SHIPPING
1000004472,900002230,2,74407,11.11,5005.61,5005.61,0.00,55612.33,AWAITING_SHIPPING
1000004473,900002231,1,14420,5.53,2324.81,2526.97,8.00,12856.20,SHIPPED
1000004474,900002232,1,17310,10.32,7861.79,7861.79,0.00,81133.67,INVOICED
1000004475,900002232,2,44603,6.60,2764.55,2820.97,2.00,18246.03,AWAITING_SHIPPING
1000004476,900002233,1,23537,16.32,6391.95,6391.95,0.00,104316.62,SHIPPED
1000004477,900002234,1,94227,18.24,1815.35,1815.35,0.00,33111.98,AWAITING_SHIPPING
1000004478,900002235,1,44403,6.12,1318.06,1497.80,12.00,8066.53,INVOICED
1000004479,900002236,1,37894,19.32,784.56,891.55,12.00,15157.70,SHIPPED
1000004480,900002236,2,68342,15.21,2568.65,2568.65,0.00,39069.17,AWAITING_SHIPPING
1000004481,900002236,3,34005,7.62,2160.85,2160.85,0.00,16465.68,AWAITING_SHIPPING
1000004482,900002236,4,16881,7.79,502.19,502.19,0.00,3912.06,AWAITING_SHIPPING
1000004483,900002237,1,68477,3.99,1006.54,1027.08,2.00,4016.09,SHIPPED
1000004484,900002238,1,27401,15.75,5252.47,8923.67,41.14,82726.40,INVOICED
1000004485,900002238,2,42414,1.87,1367.15,1553.58,12.00,2556.57,INVOICED
1000004486,900002239,1,58315,18.83,6023.27,6547.03,8.00,113418.17,INVOICED
1000004487,900002239,2,76000,18.14,225.95,251.06,10.00,4098.73,SHIPPED
1000004488,900002239,3,64995,14.45,9750.81,9750.81,0.00,140899.20,AWAITING_SHIPPING
1000004489,900002240,1,80866,4.10,1729.01,1729.01,0.00,7088.94,AWAITING_SHIPPING
1000004490,900002240,2,98422,3.58,8890.42,9663.50,8.00,31827.70,SHIPPED
1000004491,900002240,3,40807,15.68,3668.65,4168.92,12.00,57524.43,AWAITING_SHIPPING
1000004492,900002241,1,42822,8.86,5886.87,6689.62,12.00,52157.67,AWAITING_SHIPPING
1000004493,900002242,1,38710,18.75,430.49,467.92,8.00,8071.69,SHIPPED
1000004494,900002242,2,41982,8.83,4541.55,4541.55,0.00,40101.89,SHIPPED
1000004495,900002243,1,78055,8.24,3851.52,3930.12,2.00,31736.52,SHIPPED
1000004496,900002244,1,81834,10.52,6640.99,7218.47,8.00,69863.21,INVOICED
1000004497,900002245,1,60069,12.46,6764.47,7120.49,5.00,84285.30,AWAITING_SHIPPING
1000004498,900002246,1,65319,15.76,5452.82,5452.82,0.00,85936.44,SHIPPED
1000004499,900002246,2,65584,6.99,7449.14,7841.20,5.00,52069.49,INVOICED
1000004500,900002247,1,79521,13.67,1820.32,1820.32,0.00,24883.77,INVOICED
1000004501,900002247,2,26484,10.44,3529.12,3601.14,2.00,36844.01,INVOICED
1000004502,900002247,3,94953,4.48,3324.88,3392.73,2.00,14895.46,INVOICED
1000004503,900002248,1,87444,18.91,8757.58,9218.51,5.00,165605.84,INVOICED
1000004504,900002248,2,65943,17.64,3789.80,3867.14,2.00,66852.07,AWAITING_SHIPPING
1000004505,900002248,3,74547,2.18,4784.81,5036.64,5.00,10430.89,INVOICED
1000004506,900002248,4,86593,16.59,9818.85,9818.85,0.00,162894.72,AWAITING_SHIPPING
1000004507,900002249,1,99171,5.66,6143.35,6143.35,0.00,34771.36,AWAITING_SHIPPING
1000004508,900002250,1,45056,12.32,2144.57,2144.57,0.00,26421.10,INVOICED
1000004509,900002250,2,99293,3.81,6710.94,7064.15,5.00,25568.68,INVOICED
1000004510,900002250,3,41433,13.39,3683.72,4186.04,12.00,49325.01,SHIPPED
1000004511,900002250,4,74535,16.58,8488.59,8935.36,5.00,140740.82,AWAITING_SHIPPING
1000004512,900002250,5,12246,16.61,6627.39,7203.68,8.00,110080.95,SHIPPED
1000004513,900002251,1,91639,3.43,3722.17,4135.74,10.00,12767.04,SHIPPED
1000004514,900002251,2,73220,12.75,2662.98,2803.14,5.00,33953.00,AWAITING_SHIPPING
1000004515,900002251,3,97886,9.00,7463.52,7856.34,5.00,67171.68,AWAITING_SHIPPING
1000004516,900002251,4,25216,18.33,577.89,577.89,0.00,10592.72,SHIPPED
1000004517,900002252,1,52334,18.79,1485.80,1564.00,5.00,27918.18,SHIPPED
1000004518,900002253,1,27962,5.69,2361.88,2361.88,0.00,13439.10,AWAITING_SHIPPING
1000004519,900002253,2,41716,3.07,9623.29,9623.29,0.00,29543.50,AWAITING_SHIPPING
1000004520,900002254,1,72431,5.22,9400.05,9400.05,0.00,49068.26,SHIPPED
1000004521,900002255,1,28789,19.74,8238.47,8238.47,0.00,162627.40,SHIPPED
1000004522,900002255,2,93733,3.70,5649.47,5649.47,0.00,20903.04,INVOICED
1000004523,900002255,3,41891,12.42,3014.38,3014.38,0.00,37438.60,SHIPPED
1000004524,900002255,4,42282,1.97,6052.02,6578.28,8.00,11922.48,SHIPPED
1000004525,900002255,5,18735,5.28,4121.65,4579.61,10.00,21762.31,AWAITING_SHIPPING
1000004526,900002256,1,36708,16.32,9121.33,9121.33,0.00,148860.11,SHIPPED
1000004527,900002256,2,67864,16.88,5211.41,5664.58,8.00,87968.60,INVOICED
1000004528,900002257,1,11353,12.61,6845.86,6845.86,0.00,86326.29,INVOICED
1000004529,900002257,2,83932,6.11,7403.99,7793.67,5.00,45238.38,AWAITING_SHIPPING
1000004530,900002257,3,72989,14.70,1162.84,1321.41,12.00,17093.75,AWAITING_SHIPPING
1000004531,900002257,4,57727,1.47,5975.13,5975.13,0.00,8783.44,SHIPPED
1000004532,900002258,1,69304,13.15,412.49,420.91,2.00,5424.24,SHIPPED
1000004533,900002258,2,75200,13.70,7843.20,8912.73,12.00,107451.84,AWAITING_SHIPPING
1000004534,900002259,1,28304,8.42,1245.88,1245.88,0.00,10490.31,INVOICED
1000004535,900002259,2,33552,12.48,7528.43,7682.07,2.00,93954.81,AWAITING_SHIPPING
1000004536,900002259,3,28314,5.03,7965.85,7965.85,0.00,40068.23,SHIPPED
1000004537,900002259,4,29148,7.85,1650.08,1793.57,8.00,12953.13,INVOICED
1000004538,900002259,5,15169,12.36,7280.35,7280.35,0.00,89985.13,AWAITING_SHIPPING
1000004539,900002260,1,63884,2.06,9219.95,9408.11,2.00,18993.10,AWAITING_SHIPPING
1000004540,900002260,2,34458,3.61,5928.39,6736.81,12.00,21401.49,INVOICED
1000004541,900002261,1,94846,9.20,2882.01,3275.01,12.00,26514.49,AWAITING_SHIPPING
1000004542,900002262,1,55704,17.93,1089.49,1111.72,2.00,19534.56,AWAITING_SHIPPING
1000004543,900002263,1,81113,8.07,8790.36,9989.05,12.00,70938.21,AWAITING_SHIPPING
1000004544,900002263,2,72528,17.78,8533.22,8707.37,2.00,151720.65,SHIPPED
1000004545,900002263,3,77503,3.48,4253.32,4340.12,2.00,14801.55,AWAITING_SHIPPING
1000004546,900002264,1,20714,5.37,4468.24,4468.24,0.00,23994.45,INVOICED
1000004547,900002265,1,57966,12.92,3966.25,4047.19,2.00,51243.95,INVOICED
1000004548,900002265,2,60548,10.17,7822.73,8691.92,10.00,79557.16,AWAITING_SHIPPING
1000004549,900002265,3,17399,5.14,9721.69,9920.09,2.00,49969.49,SHIPPED
1000004550,900002265,4,87618,16.50,9783.40,9783.40,0.00,161426.10,INVOICED
1000004551,900002266,1,15956,4.68,4090.42,5502.32,25.66,19143.17,SHIPPED
1000004552,900002267,1,87284,17.01,6566.46,6912.06,5.00,111695.48,INVOICED
1000004553,900002268,1,78854,14.47,5045.81,5148.79,2.00,73012.87,AWAITING_SHIPPING
1000004554,900002269,1,42223,16.67,6129.26,6254.35,2.00,102174.76,AWAITING_SHIPPING
1000004555,900002269,2,75107,9.34,1717.59,1717.59,0.00,16042.29,INVOICED
1000004556,900002269,3,15165,3.13,4643.03,5276.17,12.00,14532.68,AWAITING_SHIPPING
1000004557,900002270,1,94474,6.21,424.68,424.68,0.00,2637.26,SHIPPED
1000004558,900002271,1,99736,17.34,1851.99,1949.46,5.00,32113.51,SHIPPED
1000004559,900002271,2,36325,17.83,5732.45,5732.45,0.00,102209.58,SHIPPED
1000004560,900002271,3,95420,4.01,977.78,977.78,0.00,3920.90,AWAITING_SHIPPING
1000004561,900002272,1,62699,16.44,5768.66,6409.62,10.00,94836.77,INVOICED
1000004562,900002273,1,90200,4.55,6151.63,6151.63,0.00,27989.92,INVOICED
1000004563,900002274,1,61116,3.35,7951.19,7951.19,0.00,26636.49,SHIPPED
1000004564,900002275,1,58448,13.03,4225.28,4225.28,0.00,55055.40,AWAITING_SHIPPING
1000004565,900002276,1,93062,15.27,2153.21,2197.15,2.00,32879.52,AWAITING_SHIPPING
1000004566,900002277,1,58617,3.24,6612.83,6612.83,0.00,21425.57,SHIPPED
1000004567,900002278,1,46718,3.64,2934.33,3334.47,12.00,10680.96,INVOICED
1000004568,900002279,1,50764,4.52,9261.56,9261.56,0.00,41862.25,AWAITING_SHIPPING
1000004569,900002280,1,78437,19.28,416.41,452.62,8.00,8028.38,SHIPPED
1000004570,900002281,1,70078,17.30,2381.20,2506.53,5.00,41194.76,INVOICED
1000004571,900002281,2,74093,2.32,7538.62,7538.62,0.00,17489.60,AWAITING_SHIPPING
1000004572,900002281,3,77835,4.47,152.82,152.82,0.00,683.11,SHIPPED
1000004573,900002282,1,80943,13.39,4321.66,4321.66,0.00,57867.03,INVOICED
1000004574,900002282,2,43009,15.03,6440.86,6779.85,5.00,96806.13,AWAITING_SHIPPING
1000004575,900002282,3,36598,16.82,5328.16,5328.16,0.00,89619.65,INVOICED
1000004576,900002282,4,49244,7.66,4919.16,4919.16,0.00,37680.77,INVOICED
1000004577,900002283,1,12126,18.13,3838.00,4040.00,5.00,69582.94,SHIPPED
1000004578,900002284,1,18207,1.18,9848.88,9848.88,0.00,11621.68,AWAITING_SHIPPING
1000004579,900002284,2,73315,16.95,8031.53,8031.53,0.00,136134.43,INVOICED
1000004580,900002284,3,91687,9.66,2323.39,2525.42,8.00,22443.95,AWAITING_SHIPPING
1000004581,900002284,4,80819,10.69,8808.29,9786.99,10.00,94160.62,INVOICED
1000004582,900002285,1,75209,9.82,1471.82,1635.35,10.00,14453.27,AWAITING_SHIPPING
1000004583,900002285,2,77604,6.01,5477.18,5477.18,0.00,32917.85,SHIPPED
1000004584,900002286,1,12101,1.03,3037.64,3099.63,2.00,3128.77,AWAITING_SHIPPING
1000004585,900002287,1,96369,16.82,4061.55,4061.55,0.00,68315.27,INVOICED
1000004586,900002287,2,98488,8.72,6952.55,6952.55,0.00,60626.24,AWAITING_SHIPPING
1000004587,900002287,3,33059,17.77,4558.08,4558.08,0.00,80997.08,SHIPPED
1000004588,900002287,4,91733,11.38,7478.41,7478.41,0.00,85104.31,SHIPPED
1000004589,900002288,1,40373,18.83,7634.26,8298.11,8.00,143753.12,AWAITING_SHIPPING
1000004590,900002288,2,31907,5.82,7265.14,7265.14,0.00,42283.11,SHIPPED
1000004591,900002288,3,38493,2.98,6217.06,6544.27,5.00,18526.84,AWAITING_SHIPPING
1000004592,900002288,4,40413,13.40,4236.08,4236.08,0.00,56763.47,INVOICED
1000004593,900002289,1,80262,10.13,306.01,306.01,0.00,3099.88,INVOICED
1000004594,900002289,2,82140,3.41,930.72,979.71,5.00,3173.76,INVOICED
1000004595,900002290,1,25020,8.59,9236.42,9236.42,0.00,79340.85,SHIPPED
1000004596,900002291,1,29628,3.59,5713.50,6014.21,5.00,20511.47,SHIPPED
1000004597,900002291,2,27127,8.02,250.33,255.44,2.00,2007.65,SHIPPED
1000004598,900002292,1,56943,6.56,6975.16,7926.32,12.00,45757.05,AWAITING_SHIPPING
1000004599,900002293,1,39402,12.23,7659.05,7815.36,2.00,93670.18,AWAITING_SHIPPING
1000004600,900002293,2,54348,11.22,8860.39,9326.73,5.00,99413.58,AWAITING_SHIPPING
1000004601,900002293,3,33236,9.09,1806.93,1902.03,5.00,16424.99,SHIPPED
1000004602,900002293,4,11476,11.82,4789.36,4789.36,0.00,56610.24,SHIPPED
1000004603,900002294,1,20962,4.90,2530.67,2530.67,0.00,12400.28,INVOICED
1000004604,900002294,2,61280,8.50,6335.03,6885.90,8.00,53847.75,INVOICED
1000004605,900002295,1,11189,7.67,7242.53,7242.53,0.00,55550.21,INVOICED
1000004606,900002296,1,93733,16.47,6811.83,6811.83,0.00,112190.84,AWAITING_SHIPPING
1000004607,900002296,2,42508,15.72,5333.87,6061.22,12.00,83848.44,INVOICED
1000004608,900002296,3,59417,19.11,7500.23,7500.23,0.00,143329.40,INVOICED
1000004609,900002297,1,63088,19.02,2174.39,2288.83,5.00,41356.90,SHIPPED
1000004610,900002297,2,20786,7.30,6246.06,7097.79,12.00,45596.24,SHIPPED
1000004611,900002298,1,97422,8.72,9397.70,9892.32,5.00,81947.94,SHIPPED
1000004612,900002298,2,47577,1.43,8585.36,9756.09,12.00,12277.06,SHIPPED
1000004613,900002299,1,32506,2.39,4539.51,4632.15,2.00,10849.43,AWAITING_SHIPPING
1000004614,900002299,2,49605,4.40,6934.34,7299.30,5.00,30511.10,SHIPPED
1000004615,900002299,3,91625,6.62,2051.04,2092.90,2.00,13577.88,INVOICED
1000004616,900002299,4,95201,7.41,4588.67,4682.32,2.00,34002.04,INVOICED
1000004617,900002300,1,99486,13.04,2028.34,2204.72,8.00,26449.55,SHIPPED
1000004618,900002301,1,53481,12.85,6195.62,6884.02,10.00,79613.72,SHIPPED
1000004619,900002302,1,12028,13.07,7892.04,8053.10,2.00,103148.96,AWAITING_SHIPPING
1000004620,900002303,1,17520,2.89,8469.22,8469.22,0.00,24476.05,SHIPPED
